county,sub_county,date,water_access_pct,sanitation_access_pct,handwashing_facilities_pct,safe_disposal_sanitation_pct,basic_drinking_water_pct,hygiene_promotion_coverage,community_led_total_sanitation,school_wash_access
Nairobi,Dagoretti,2025-09-01 23:22:43.086192,83.20056784048529,83.56151748048472,50.2512975288153,72.12783474440474,48.01578465476704,59.30238520733391,68.81402387486317,58.72707859313171
Nairobi,Dagoretti,2025-10-01 23:22:43.086192,62.176502605594635,40.76943749308009,60.538663497833994,76.13377301807911,93.50946170605587,64.21074724842995,65.31776501551735,84.5957082225663
Nairobi,Dagoretti,2025-11-01 23:22:43.086192,85.73021564085926,64.31463794505109,44.68819444826743,64.81227658140098,86.0596140742411,58.64483926974343,50.550822924108466,63.583982890609796
Nairobi,Dagoretti,2025-12-01 23:22:43.086192,87.94776851507115,71.90498587760774,78.47792717997262,71.87482509333142,51.643854438846574,32.935768778771745,41.55723061826934,76.73074016175826
Nairobi,Dagoretti,2026-01-01 23:22:43.086192,88.40442640638875,36.988888452214105,42.76783084303301,32.85530369689033,48.39670595121299,30.725251727332434,16.223133957457442,78.6058781276725
Nairobi,Dagoretti,2026-02-01 23:22:43.086192,52.47194187834209,92.80672426692009,72.44312436760225,54.83321108851362,52.99494785182274,36.57886617036236,13.1727573863085,54.04381159996561
Nairobi,Kamukunji,2025-03-01 23:22:43.086192,53.098704012230435,74.29524549207312,26.099142030080323,33.26346325779839,95.30956812272224,78.90826409339036,41.902094065336925,70.74984836325095
Nairobi,Kamukunji,2025-04-01 23:22:43.086192,50.45669679259086,71.91313190618078,30.6481814903848,40.024173750953395,54.93365359389361,41.809352967900494,38.36678654292933,78.11772505129895
Nairobi,Kamukunji,2025-05-01 23:22:43.086192,63.62332543414236,61.8806000852959,33.95593487867998,81.32794782830305,70.68946517913363,48.333094473596404,21.80597705648414,34.08508780023701
Nairobi,Kamukunji,2025-06-01 23:22:43.086192,93.8555417311762,59.997167453145096,47.67168540036857,88.19613783619437,65.22678816835023,75.04292882136953,35.62695658023875,45.48283349794375
Nairobi,Kamukunji,2025-07-01 23:22:43.086192,91.82012239909103,79.55162969428662,68.40389102811997,54.2892758387901,54.81412411322174,43.24789949395746,54.70747856766223,32.04960083737087
Nairobi,Kamukunji,2025-08-01 23:22:43.086192,96.80065347770712,66.00048240168415,63.18212834587061,32.9465039296676,67.21613935504558,54.177475547972655,16.49882836984091,43.1043839624366
Nairobi,Kamukunji,2025-09-01 23:22:43.086192,85.36244809004884,88.58444890780379,27.44041287563174,42.33028951798426,88.848943508102,25.612490216348277,42.991256417757505,71.15605617961583
Nairobi,Kamukunji,2025-10-01 23:22:43.086192,48.36545884253042,39.470160805969826,70.67899307481117,37.00386275227506,68.43408213989292,22.088837638886616,16.2445372777796,73.12434992474124
Nairobi,Kamukunji,2025-11-01 23:22:43.086192,44.59594981259187,81.01367599979193,46.614821048457806,66.67700166413371,82.70547689467574,27.278541458645897,63.975442196532214,63.40502002912924
Nairobi,Kamukunji,2025-12-01 23:22:43.086192,69.71068069331442,44.90995358361482,37.81382493083404,78.42915849589934,51.54466066830106,57.37119637583931,64.87680743825827,68.57389965150948
Nairobi,Kamukunji,2026-01-01 23:22:43.086192,44.05024075580959,44.34297783297836,45.081651815790615,70.59466756418954,66.50953399537006,65.95140731847151,43.17157598213172,83.82244496722626
Nairobi,Kamukunji,2026-02-01 23:22:43.086192,94.77325871589254,45.741054251166275,76.71858486241277,58.345412427615784,87.71235616934001,63.7175841518256,36.43805667867309,75.87216986599995
Nairobi,Embakasi,2025-03-01 23:22:43.086192,77.541908950927,82.2032527594639,77.56681219979481,75.53333596782574,55.8383167133501,24.814688225133047,42.96041943786626,73.15704951548315
Nairobi,Embakasi,2025-04-01 23:22:43.086192,59.27056848480672,39.847849512248324,25.713702130877913,74.36348804447056,76.26383903892446,61.36874594843509,24.163049284389807,76.79990255304821
Nairobi,Embakasi,2025-05-01 23:22:43.086192,81.43503003363338,66.10982601850327,61.87172332641263,30.65733515477294,69.95989830901291,27.54948494855571,24.100777783415666,81.93944931704581
Nairobi,Embakasi,2025-06-01 23:22:43.086192,93.77287016853397,43.76422052396455,48.46793763760878,81.92164337875164,87.31281906606485,25.9485278440445,22.838497604006985,30.210954325324405
Nairobi,Embakasi,2025-07-01 23:22:43.086192,58.98338806580401,41.238292675889085,57.76477466783285,40.23353406311799,86.66727250567473,75.3761642748106,62.48089425058787,55.70424635361006
Nairobi,Embakasi,2025-08-01 23:22:43.086192,48.55039443632054,63.596261098781,78.34341800536956,76.97373028799562,94.0348939232552,43.687104620766064,67.26638133345888,60.01629229461655
Nairobi,Embakasi,2025-09-01 23:22:43.086192,78.90213895437775,63.76732298272656,47.46484355021637,48.59737702237739,79.61389129204687,23.851043851997876,53.29577467553087,40.01360621465024
Nairobi,Embakasi,2025-10-01 23:22:43.086192,83.82156739659254,75.09139412357979,81.00243292970049,71.13127901298563,92.91518980330835,43.81338661704308,57.84239455061442,39.63316465555279
Nairobi,Embakasi,2025-11-01 23:22:43.086192,85.55530412415754,86.60769031953282,26.42826697811525,79.13905283918109,52.261454177079386,44.37144563153893,45.301832092627905,31.87488732025522
Nairobi,Embakasi,2025-12-01 23:22:43.086192,74.21416921919163,35.34432919642714,69.82542734197617,53.703787847034505,64.7737349541064,75.67175795930268,30.982461213331987,68.33648101145654
Nairobi,Embakasi,2026-01-01 23:22:43.086192,65.15234906777101,89.72353688917991,43.12484947555531,66.76462809013324,85.0592332688806,24.490038200142507,10.933269996354012,79.43170512389929
Nairobi,Embakasi,2026-02-01 23:22:43.086192,66.50743383643226,70.58228901378666,34.45047805283495,70.41856354955985,80.28228831294739,51.067626098330756,63.331410992089836,36.61446457128049
Nairobi,Kibra,2025-03-01 23:22:43.086192,55.89704584183024,60.65185388550103,74.07156043691816,45.865725096720624,60.308553815436866,24.231884108599616,11.030636345437483,73.70688722528124
Nairobi,Kibra,2025-04-01 23:22:43.086192,59.94226143824649,84.87935277837296,69.98649260943083,62.981080193645745,66.10139789587438,71.63045528013248,10.4296931751906,73.40567522759699
Nairobi,Kibra,2025-05-01 23:22:43.086192,80.29895651369318,94.17870781109642,43.56536822189457,34.93199649476055,70.86272263100571,49.89881625268213,47.41246699692168,38.178234093464106
Nairobi,Kibra,2025-06-01 23:22:43.086192,79.96405666911542,40.82350565755327,52.50588192911826,70.60210552933634,74.83960005094181,77.16410814205297,50.625618752683906,61.77434768568421
Nairobi,Kibra,2025-07-01 23:22:43.086192,75.86916738523878,61.28890536823799,38.455326085745504,89.9109655449726,70.70195832837715,33.97030097000655,31.321314256368986,67.35787377069863
Nairobi,Kibra,2025-08-01 23:22:43.086192,93.3364100666229,93.81478249772744,70.7435740319805,65.73530729597607,69.33713260459152,52.81237307138724,25.385784091547734,64.37951090768095
Nairobi,Kibra,2025-09-01 23:22:43.086192,60.91630385507068,69.48356874346283,47.77222174716852,73.41392340388501,86.4758782806752,47.734766484445686,41.4779828796762,31.28221885708948
Nairobi,Kibra,2025-10-01 23:22:43.086192,89.01473616332378,88.24913726307364,28.017101277205235,36.094769068215996,72.69000356451991,24.799958157992293,48.37454730619675,78.71606428869507
Nairobi,Kibra,2025-11-01 23:22:43.086192,96.7700545024723,71.5779673167888,69.48571980549295,63.496620058637724,85.46956665087134,32.30250758509722,26.10379926060989,30.7185195746201
Nairobi,Kibra,2025-12-01 23:22:43.086192,86.84722760675487,56.10288883076529,35.086390326819206,62.718716349342515,55.11792727060718,43.852101575349124,19.735939274499714,67.00659719665472
Nairobi,Kibra,2026-01-01 23:22:43.086192,53.43349204310203,43.53493422962958,36.3413364240057,59.28773675527483,52.20086282082011,20.64544893800951,61.234530382391426,50.24912232745201
Nairobi,Kibra,2026-02-01 23:22:43.086192,89.20111499728546,79.79780671731325,37.10385573311096,83.830062697261,64.94237375393197,44.12133623809575,40.14717906106368,84.13666407688015
Mombasa,Changamwe,2025-03-01 23:22:43.086192,91.33614289208549,88.63550377964484,52.131121399227155,62.326937657763644,93.18972559779122,37.37587044765276,59.69767311355844,67.49581856978224
Mombasa,Changamwe,2025-04-01 23:22:43.086192,45.87587850380115,38.24847290385397,43.27743454602201,67.15839514238344,58.056321348206815,62.873237051491316,46.12943162040964,47.34030460852576
Mombasa,Changamwe,2025-05-01 23:22:43.086192,76.28174183013618,39.877649417801024,66.18725183615082,65.02260241681174,92.71432589860024,54.29049368848517,31.752599965992044,47.58557202397898
Mombasa,Changamwe,2025-06-01 23:22:43.086192,44.00758612885302,58.27280288424977,29.653908287700197,52.86378741263218,90.3812120119212,31.58815824008342,27.983300463322372,47.94702194111532
Mombasa,Changamwe,2025-07-01 23:22:43.086192,75.92248401706328,38.54318779458511,77.30686112813223,52.09124057102285,82.58000752167844,40.09147687360475,13.982321549202165,64.58291817500606
Mombasa,Changamwe,2025-08-01 23:22:43.086192,82.75832949876329,90.95815001050782,48.19307090185161,46.828481794905635,69.57725502552648,39.57068574604084,33.53530346646754,50.59348806030586
Mombasa,Changamwe,2025-09-01 23:22:43.086192,61.155835704191965,55.81049520147393,64.97708834914282,87.80961913923568,95.36541476998613,53.628440767225506,20.76403020109013,53.23401817479146
Mombasa,Changamwe,2025-10-01 23:22:43.086192,85.32188595759743,57.93697453940935,80.34613876231305,65.31097244272536,71.4975607717981,50.288458289622184,35.893748813172806,74.74522364623991
Mombasa,Changamwe,2025-11-01 23:22:43.086192,60.2572527436681,37.49176852941221,50.534178598868664,39.15530881435002,75.21701700069725,79.90474247370965,21.417482844596847,77.60521991045067
Mombasa,Changamwe,2025-12-01 23:22:43.086192,41.814374335909754,70.81473141009135,61.06069351353327,32.10869889711065,52.10203690360096,64.05136403847291,14.689176793290324,50.03687006011725
Mombasa,Changamwe,2026-01-01 23:22:43.086192,71.15402215632534,72.75545790188207,80.56604970249694,69.29571543387826,82.56754397716327,25.443235720280697,54.093944551571404,65.06945329468962
Mombasa,Changamwe,2026-02-01 23:22:43.086192,63.794028513728975,62.292331209372115,27.596466077117807,89.45414281873843,47.22746995242583,57.964240580194904,62.32247118825313,60.31224894382678
Mombasa,Jomvu,2025-03-01 23:22:43.086192,57.51869963731345,46.24163454578253,48.40780413836515,41.85671304443343,96.38191701098683,65.11339830769373,26.859732053524795,36.122020036635476
Mombasa,Jomvu,2025-04-01 23:22:43.086192,94.12225446734521,65.21624941591554,31.188951091359172,75.52920716767892,66.33089425004563,21.481440889198332,29.514306141315974,75.90875620301323
Mombasa,Jomvu,2025-05-01 23:22:43.086192,44.04346879127617,56.66184345590612,35.515971031248476,75.55763353510702,80.06754589908965,57.799412496245246,18.514661788192775,55.71939417851714
Mombasa,Jomvu,2025-06-01 23:22:43.086192,47.64440100801983,59.08533267330625,47.73353091809507,46.950504651125755,46.740050833187645,44.14218045855065,10.52574761497124,33.929533868230756
Mombasa,Jomvu,2025-07-01 23:22:43.086192,61.022846532912745,72.146522269829,39.230229868970085,82.48575606689593,81.48816036026987,54.82057192645923,20.255899876996022,41.037514937582515
Mombasa,Jomvu,2025-08-01 23:22:43.086192,86.55664981520212,83.73985280595812,27.641565715063415,87.91848767755513,57.97093650682481,57.60841999873366,19.552319725420173,80.46111780304626
Mombasa,Jomvu,2025-09-01 23:22:43.086192,78.6763949893226,68.02750156486417,64.62059733047967,52.29903821827449,77.73152074024213,47.26619311857523,25.050539700569164,53.88238906138747
Mombasa,Jomvu,2025-10-01 23:22:43.086192,40.341414992921436,45.11348084899714,43.952060707869066,44.87263559992484,93.53683776618553,62.19432653987694,16.49146427362711,44.232637435492435
Mombasa,Jomvu,2025-11-01 23:22:43.086192,70.99551791025868,44.160217378967985,54.54124387975635,77.40484010225252,76.79538644388205,28.529669474609015,68.04484134670778,35.53438185071271
Mombasa,Jomvu,2025-12-01 23:22:43.086192,48.25042139886907,37.56788186124202,65.81895245514582,48.03535521950858,92.13135681144325,36.215996363478354,49.45925862220859,45.81419571015508
Mombasa,Jomvu,2026-01-01 23:22:43.086192,81.88114384412785,61.9406160260044,84.38255110423457,55.893013851943834,61.07484782718083,37.451793264399356,27.436821516645654,33.168402669891776
Mombasa,Jomvu,2026-02-01 23:22:43.086192,50.727535915484175,93.15232703992277,50.685660679331804,54.62389682999999,51.144263373000825,66.65348836753489,31.669347037582863,68.32303665439198
Mombasa,Kisauni,2025-03-01 23:22:43.086192,89.95815605676808,59.70247207069867,76.19716524683234,88.70636910082274,82.76499369176221,79.10653140405293,13.507065071637411,65.08622489284053
Mombasa,Kisauni,2025-04-01 23:22:43.086192,69.99959478827246,84.70410651493691,84.99380597645177,78.60530314244433,47.428480832746466,61.93723951299926,59.248173231108,78.583302109586
Mombasa,Kisauni,2025-05-01 23:22:43.086192,89.78107837104511,79.20310197659825,80.1215513548299,33.85590408476741,94.81247502119126,24.28093949670502,26.884263266584114,38.05881306921501
Mombasa,Kisauni,2025-06-01 23:22:43.086192,64.60798839009951,35.06635113184366,26.085773609985733,52.12032886469635,61.01317840599228,78.228004406502,50.38777593541413,51.7685931045624
Mombasa,Kisauni,2025-07-01 23:22:43.086192,88.8658435852251,36.052342012305495,51.226384288159394,86.83202302606276,74.37256105802079,73.69530399038821,35.35804263167877,84.01353574080233
Mombasa,Kisauni,2025-08-01 23:22:43.086192,81.84951205998013,72.8530413843697,82.52496090453008,58.72299918997058,93.7309480054156,66.66325404328387,56.32501448200195,83.99577880398496
Mombasa,Kisauni,2025-09-01 23:22:43.086192,79.65602183685115,45.455453332963664,78.16875072868768,83.38230047915832,53.97299610848982,24.23437995752977,60.58391901913252,47.33134335830612
Mombasa,Kisauni,2025-10-01 23:22:43.086192,77.77659258876675,61.9370610904695,43.96951615526933,34.89234237290117,78.23125955118363,20.39446806236802,64.32194434173283,70.4276196410869
Mombasa,Kisauni,2025-11-01 23:22:43.086192,40.04953835575628,63.68139423954033,72.35169470930818,63.006780439812765,93.68464804180587,55.03541359978831,41.74407487170441,48.88112611392279
Mombasa,Kisauni,2025-12-01 23:22:43.086192,42.5666558937341,36.149168425541035,83.23793828789307,60.84513321390769,51.73111841225286,48.35890709906588,33.59533902409494,55.394278146190054
Mombasa,Kisauni,2026-01-01 23:22:43.086192,66.5006376992061,36.527091472959206,79.85120726539927,86.62872404107459,92.93394487243415,68.2716382139673,18.08827525982857,77.9039007311816
Mombasa,Kisauni,2026-02-01 23:22:43.086192,63.48169759510186,60.40144228530543,35.77760517749199,60.88192334137489,78.86751450109271,43.99310096099,21.866072750358867,76.08602783734233
Mombasa,Nyali,2025-03-01 23:22:43.086192,63.90405218934788,89.01730358466997,28.200994997061912,76.45781815835898,95.25717024647005,78.83557188311497,62.4159721472749,80.54687256066586
Mombasa,Nyali,2025-04-01 23:22:43.086192,90.28855561681638,56.515828897308396,69.84293159994331,79.98210325366455,62.19830882074653,55.78392820943654,16.506467292954696,74.37407486336548
Mombasa,Nyali,2025-05-01 23:22:43.086192,62.78762586465098,51.329990996603044,79.2235644409874,80.40602350061098,56.820898438630806,54.907664037171195,55.77170901046705,70.51865340501618
Mombasa,Nyali,2025-06-01 23:22:43.086192,63.62525953539264,55.10741133838472,57.42681246496086,60.68225683569205,53.95917489395884,71.82022704650218,23.389469265440596,55.44133163935784
Mombasa,Nyali,2025-07-01 23:22:43.086192,43.269169159104564,71.3467607383464,31.841949478016275,37.05689456196927,96.88302072052761,58.31708252554981,24.96571546998142,62.69508372164485
Mombasa,Nyali,2025-08-01 23:22:43.086192,70.94023800524562,38.87145887493898,72.97057892443749,48.30465401729978,65.03929917386712,67.23554315115322,60.92497451685501,46.90998205569923
Mombasa,Nyali,2025-09-01 23:22:43.086192,67.46415153246535,86.43717686585424,65.27984315210304,73.99669065177525,95.46891951915991,63.586623825914295,65.11370151274542,40.904200024393035
Mombasa,Nyali,2025-10-01 23:22:43.086192,88.35159624632172,57.54464611491113,79.6092954239803,87.13953408487575,65.64473033271155,57.74803856924281,13.540104879188517,72.96161610984561
Mombasa,Nyali,2025-11-01 23:22:43.086192,70.61266553432635,78.26255260148383,78.12147767206534,56.493505588464394,94.51065536181662,46.9411566617339,17.001483847078052,75.88533895263465
Mombasa,Nyali,2025-12-01 23:22:43.086192,73.87523064232198,73.91585907433564,65.77482316290204,74.5357818153957,81.37524842032957,38.73681173895759,45.389348252168766,43.734514780503204
Mombasa,Nyali,2026-01-01 23:22:43.086192,54.962945715358515,78.07731465228557,61.80363936765696,48.7737817909711,49.76001104146847,67.88871967677844,18.871626677710413,40.688106973396486
Mombasa,Nyali,2026-02-01 23:22:43.086192,42.15793336753086,90.82658010682533,66.22965350915749,39.10977942563464,85.88968356108899,48.11741206025634,16.47586532039895,31.186244467343528
Mombasa,Likoni,2025-03-01 23:22:43.086192,97.81468897506235,41.496359567366724,59.84041546025824,48.49857502358414,77.70077766072103,75.4395681771838,68.9607894063667,57.95689090797092
Mombasa,Likoni,2025-04-01 23:22:43.086192,45.718968787563846,81.40739635691403,64.93664825304302,77.58120825725243,54.57223190327419,68.4937076924015,51.81908104739055,30.337712150480098
Mombasa,Likoni,2025-05-01 23:22:43.086192,42.418851714578544,82.03959056386574,46.67333100866642,75.22858227184258,80.63431098141967,78.34014601983475,61.22877134206904,31.938698962124302
Mombasa,Likoni,2025-06-01 23:22:43.086192,82.02993163496967,51.14635665127781,62.62003994166852,56.71728643045341,94.13621910583998,56.601371435894514,68.93177352935751,35.52359958970079
Mombasa,Likoni,2025-07-01 23:22:43.086192,86.03202086136221,82.62310511423274,49.468787216863475,84.683481343877,64.69651994199904,38.59147748863932,64.59143632836435,41.69553335791204
Mombasa,Likoni,2025-08-01 23:22:43.086192,59.97796135974403,48.326311440588526,65.02165286184334,58.760785166234534,68.57501525428867,63.65890472014575,66.35309655979938,37.73090292809659
Mombasa,Likoni,2025-09-01 23:22:43.086192,67.44205137203168,38.08230337598818,32.50716546029613,57.97024436986658,66.36900324927572,23.140008421922094,58.16735222530683,55.5568637766618
Mombasa,Likoni,2025-10-01 23:22:43.086192,75.19561676663537,54.32377565444015,30.74578932832575,46.359199336499486,48.12427262573007,78.92713244399636,12.615935475060947,60.67274750325575
Mombasa,Likoni,2025-11-01 23:22:43.086192,76.82819324490174,37.45200677543918,63.87594766756011,41.390209531143896,89.27158288694918,46.06967745000774,10.04310346097962,76.06536233781183
Mombasa,Likoni,2025-12-01 23:22:43.086192,89.94726017291734,54.50203751170572,82.49539343586153,80.67839064859473,66.10572675784061,70.81962400690615,39.39389605103352,33.454426871523985
Mombasa,Likoni,2026-01-01 23:22:43.086192,60.595433010409266,78.10783365195678,47.6974981433209,52.09170907241284,63.12918509097915,55.61893524886925,17.268145929712155,46.3765078243638
Mombasa,Likoni,2026-02-01 23:22:43.086192,59.07213748473416,59.269344859998874,37.082464593075755,80.07931402061375,57.120468621352856,21.219345455306065,63.69432574063973,30.17059863630425
Kisumu,Kisumu East,2025-03-01 23:22:43.086192,48.74674590274744,65.42309474691291,33.903722971473506,30.032466567539558,73.22867336166095,63.469748273101,15.589937162365109,37.67251972977718
Kisumu,Kisumu East,2025-04-01 23:22:43.086192,56.44873020458382,50.1535225340928,31.278477792463804,80.41892676900684,72.80768248333092,27.894012838669518,34.29010020090375,39.06878714925814
Kisumu,Kisumu East,2025-05-01 23:22:43.086192,96.29305458079392,43.64645147292836,28.144252327402985,46.2676271477616,52.23603173708937,49.26924740042221,16.279473456712445,67.95697824233872
Kisumu,Kisumu East,2025-06-01 23:22:43.086192,56.506044303736005,81.28876164060623,36.978620120425305,89.1874098140965,81.75236417914542,42.35040216478721,55.60450776604784,54.181508477614784
Kisumu,Kisumu East,2025-07-01 23:22:43.086192,83.55739976653743,47.40005426949611,54.57930923157245,58.217553483584624,66.43894936945955,68.6128070237958,19.184257155404065,75.6784960387462
Kisumu,Kisumu East,2025-08-01 23:22:43.086192,87.79581887624164,77.5717416921456,43.23917565458203,67.39419515191844,50.95398677085301,60.11144314359324,39.31867545659545,58.766317947973775
Kisumu,Kisumu East,2025-09-01 23:22:43.086192,52.67277858447559,90.61020006289928,34.9053456416635,39.3365187201116,96.66715167086082,43.96118472905146,67.94920408760868,77.4232876846909
Kisumu,Kisumu East,2025-10-01 23:22:43.086192,70.57626747651486,63.81174177933182,68.35213423045269,89.73251506798286,45.64442146295233,48.35574228423985,28.53231373914451,76.1057232486005
Kisumu,Kisumu East,2025-11-01 23:22:43.086192,70.90111365794613,87.21937324873568,63.940595801057874,88.64198928635182,95.58870556410095,46.094550516539734,36.45321927671077,49.33031884379609
Kisumu,Kisumu East,2025-12-01 23:22:43.086192,65.82454980285195,84.6761060695523,84.10690629771187,44.88019291121044,53.43560387667242,35.52833344994717,63.467444725279094,75.29102621419298
Kisumu,Kisumu East,2026-01-01 23:22:43.086192,75.70993222118616,69.36778042020887,43.79531804289077,39.913598768666574,89.67447527065244,20.506985943360917,57.671329415575094,34.29660120041679
Kisumu,Kisumu East,2026-02-01 23:22:43.086192,40.253823978015305,77.763853349562,40.938709325588135,36.06861473546528,88.53628505787597,36.56379213339727,41.049206014053034,55.38535817660984
Kisumu,Kisumu West,2025-03-01 23:22:43.086192,53.36388683864855,94.8883424025297,81.89898770636057,60.602823764445446,86.17035256305024,77.55281897200018,29.16957615590659,83.24551953237801
Kisumu,Kisumu West,2025-04-01 23:22:43.086192,90.20891271321008,86.87014743372595,81.96970419893174,30.184141646743846,79.65492606853925,61.04551852771001,15.341288433714658,57.067162401746245
Kisumu,Kisumu West,2025-05-01 23:22:43.086192,67.40822965164648,51.730007121372424,25.02780136922774,46.5962401642788,49.21206622784555,45.55487751900844,60.665071465491444,59.37041369114131
Kisumu,Kisumu West,2025-06-01 23:22:43.086192,59.7970320575115,82.2822754842991,39.133895030661286,32.57529820350679,51.59070059294283,32.75602198410716,17.107457517092755,35.47079546075456
Kisumu,Kisumu West,2025-07-01 23:22:43.086192,72.85223254735776,54.603496643970345,60.632656715253674,57.754640885937945,66.03357327914411,66.85703559458167,35.34632208002126,64.11370339854774
Kisumu,Kisumu West,2025-08-01 23:22:43.086192,80.35933832944298,55.062589424963875,67.52767541082773,78.54820116559958,86.24111672105374,62.2969439116637,32.1658280794197,72.07289201005278
Kisumu,Kisumu West,2025-09-01 23:22:43.086192,40.236195884994636,53.434787691076345,79.21775591476276,48.74392255616752,74.5352700775473,54.8172047919273,48.97201325544293,55.162975291136775
Kisumu,Kisumu West,2025-10-01 23:22:43.086192,75.66604297353538,66.70115528496792,41.90587139522563,37.30514537573248,86.26957295600053,53.30822945205025,28.72565471824175,81.51253309901662
Kisumu,Kisumu West,2025-11-01 23:22:43.086192,56.27013871501523,35.3399513053828,80.12743372785529,75.00661672455144,58.4319323469949,49.68744494066632,61.588260990454486,54.16650751697813
Kisumu,Kisumu West,2025-12-01 23:22:43.086192,74.69811384384167,77.49988103895603,32.93912086124394,53.80824389394887,70.35090994789621,27.81365541324025,40.090510396062015,34.759047022071755
Kisumu,Kisumu West,2026-01-01 23:22:43.086192,95.27054369200435,65.99528850247454,25.527017023619308,30.63915789788603,78.66599609869698,70.22402297964946,31.357265503559844,71.78424362540332
Kisumu,Kisumu West,2026-02-01 23:22:43.086192,54.262748903962716,39.14406033561184,73.49948027105373,89.63070788015203,71.07342491629547,68.30802677001878,60.42009531763165,56.13278852979106
Kisumu,Kisumu Central,2025-03-01 23:22:43.086192,82.32006698256289,61.341004227284266,77.32068642031459,45.66173849312799,77.06620810712914,23.39387401336012,30.51517136971844,47.32583793654615
Kisumu,Kisumu Central,2025-04-01 23:22:43.086192,61.907415509658705,88.83804381586816,60.576167146834116,58.708684177736146,71.7829472028547,56.230297749779965,50.18468569373798,30.7284235553219
Kisumu,Kisumu Central,2025-05-01 23:22:43.086192,91.01726803649699,91.0309790675274,48.6487356891822,69.46448939853096,48.90797418057067,53.12874525377452,62.36594779701575,83.90431827630458
Kisumu,Kisumu Central,2025-06-01 23:22:43.086192,75.83245373893098,58.89813339505613,84.23059831247767,68.90093874124881,73.32305721843373,28.589227012231973,22.696784292390927,79.85068417426149
Kisumu,Kisumu Central,2025-07-01 23:22:43.086192,48.16141351743906,35.06482453450198,53.69295770478419,66.66539303790822,66.59997843240365,32.07937918139071,24.101069612467576,51.5035048239504
Kisumu,Kisumu Central,2025-08-01 23:22:43.086192,52.947272261871866,77.71439576250489,63.29148389645956,36.081116134329264,59.49803502800488,71.83001206789987,48.04818041937242,47.532601828526516
