county,sub_county,date,acute_malnutrition_cases,severe_acute_malnutrition_cases,moderate_acute_malnutrition_cases,admission_rate,cure_rate,death_rate,default_rate,non_cured_rate,coverage_rate
Nairobi,Kamukunji,2025-04-01 23:22:43.086192,276,68,207,2.625443817758671,86.89808824661374,3.321239292327154,3.0933806528842736,5.243928945703685,70.59341616840949
Nairobi,Kamukunji,2025-05-01 23:22:43.086192,270,53,217,2.837834908714001,87.5205647065017,3.0973462557217055,8.231149216993956,3.4846100093747214,67.32150307629203
Nairobi,Kamukunji,2025-06-01 23:22:43.086192,215,41,174,2.9274308788621135,84.1050799809442,3.031605681309214,6.831497609038132,4.2237405862215365,60.301763200365755
Nairobi,Kamukunji,2025-07-01 23:22:43.086192,186,25,161,2.705448779639148,84.24693475692187,1.863736727823523,4.9993431659515215,7.044645725359082,66.0910405160333
Nairobi,Kamukunji,2025-08-01 23:22:43.086192,154,15,138,1.6297219728401746,78.46097267322287,3.8662692687245968,5.014581811627906,5.808230966517836,70.49660201970758
Nairobi,Kamukunji,2025-09-01 23:22:43.086192,159,38,120,3.680631019649706,84.0653570365305,3.04799044017332,5.615543627367734,2.5939963263596573,68.11014673500594
Nairobi,Kamukunji,2025-10-01 23:22:43.086192,184,23,160,1.7937568649026183,79.69869977556398,1.9021822820211942,6.206042012770521,6.8269079985656935,83.09786064918157
Nairobi,Kamukunji,2025-11-01 23:22:43.086192,262,50,211,4.363021299085713,78.32683457096662,4.622185216096443,9.256055676247575,6.174147024841061,61.78253117451156
Nairobi,Kamukunji,2025-12-01 23:22:43.086192,228,57,171,3.8342119142966067,76.54410363181971,2.2930492831219422,2.8512314543521775,6.204710549338917,49.18079728666015
Nairobi,Kamukunji,2026-01-01 23:22:43.086192,273,65,208,1.5944287904273784,78.73559396434761,3.4906667537288905,3.787495674425779,6.764409270178149,73.158773388215
Nairobi,Kamukunji,2026-02-01 23:22:43.086192,296,62,233,0.6170627417583319,79.8219021990175,4.12323048736174,5.5831219238923655,7.276702088381326,73.96819400644765
Nairobi,Embakasi,2025-03-01 23:22:43.086192,246,40,205,1.1985942999031707,76.71791524757712,1.517173316331741,5.974126206173343,1.6947223077623568,70.79028296746222
Nairobi,Embakasi,2025-04-01 23:22:43.086192,223,31,192,1.7937927444720099,86.20037789710624,4.1759547237201495,4.553547679515331,4.388172696196225,64.62791284963987
Nairobi,Embakasi,2025-05-01 23:22:43.086192,200,45,154,2.10482170893757,73.03194655040718,2.618626443118695,9.632278634443917,7.728979332676422,61.80315161069505
Nairobi,Embakasi,2025-06-01 23:22:43.086192,176,23,153,1.080291057690963,71.25276980877422,2.520329029718383,9.672209554922352,3.464630402146298,56.551820874080974
Nairobi,Embakasi,2025-07-01 23:22:43.086192,141,34,106,0.6391417458748849,77.04465473528198,2.197367617289596,7.082353916649443,5.914932134395029,82.25177985871683
Nairobi,Embakasi,2025-08-01 23:22:43.086192,118,24,93,3.890884234859199,91.25062759255994,4.971921814042274,8.82798024380601,6.310093503076776,57.254421436285185
Nairobi,Embakasi,2025-09-01 23:22:43.086192,115,23,92,0.7900638205413226,70.41644591271431,2.7016370343218163,4.875438295925702,7.423329901472989,66.91276226570173
Nairobi,Embakasi,2025-10-01 23:22:43.086192,96,9,86,2.0285972177623983,88.02987676307808,4.709123057522945,2.986475878708939,7.434345240879365,42.6210036822508
Nairobi,Embakasi,2025-11-01 23:22:43.086192,125,19,106,3.1850212431283413,93.23526224154705,4.669356908803444,7.7122064266709,7.724272703741966,53.70263251798466
Nairobi,Embakasi,2025-12-01 23:22:43.086192,178,33,145,4.9298450311674635,89.08494366863324,2.246733791273675,5.4030877326881255,6.538302331148066,71.62749990627842
Nairobi,Embakasi,2026-01-01 23:22:43.086192,219,30,189,3.8877646710561486,73.49390674018292,2.288237811400251,2.27371603068607,5.067846339085646,77.10960057767355
Nairobi,Embakasi,2026-02-01 23:22:43.086192,199,33,166,2.529098523758295,91.84228531193276,3.9521955182086823,4.308775248349272,5.037970374049978,65.75589634068704
Nairobi,Kibra,2025-03-01 23:22:43.086192,309,46,262,4.510976759793245,91.81340603597906,3.987164817509677,4.418425533691023,7.27442878507789,61.38292924241899
Nairobi,Kibra,2025-04-01 23:22:43.086192,355,75,279,3.5984916618191707,74.31337719799495,1.1471356049219708,8.190660557611618,3.5943651218871624,48.1224391954114
Nairobi,Kibra,2025-05-01 23:22:43.086192,285,42,243,0.9428259814942752,89.81065543703819,4.37350792579453,3.178853731159837,4.584463261648677,73.00753149555223
Nairobi,Kibra,2025-06-01 23:22:43.086192,267,66,201,2.247419427635144,78.35572330117304,2.836183903355599,3.3909056432129923,2.7972760689504237,83.94176226942442
Nairobi,Kibra,2025-07-01 23:22:43.086192,215,36,178,2.6293879575894925,75.73614338863267,1.3243908088815148,8.811245592966483,5.294895980846412,67.04198948025626
Nairobi,Kibra,2025-08-01 23:22:43.086192,215,23,191,4.882051036522559,76.41968713635434,2.8690366977019095,9.95228523582101,7.512140099758531,48.65865471241635
Nairobi,Kibra,2025-09-01 23:22:43.086192,189,45,144,3.1696987786353397,80.83738460578375,3.0304478882233483,4.7238010758902425,1.6345484868950964,58.86216814277433
Nairobi,Kibra,2025-10-01 23:22:43.086192,209,44,164,1.7201253699434225,93.0628808895383,1.206543271264227,5.816632506405075,4.97721421037604,53.90802872009359
Nairobi,Kibra,2025-11-01 23:22:43.086192,250,60,189,3.563097997760288,70.84970001523797,4.254829326516253,8.229248564870625,6.917388946231691,51.567377372939234
Nairobi,Kibra,2025-12-01 23:22:43.086192,281,32,248,1.8048881927735005,76.86060272231987,4.212301710120654,4.418688825759488,2.2089381304581313,60.65412932859265
Nairobi,Kibra,2026-01-01 23:22:43.086192,275,39,236,1.072773514556613,79.71977591985231,2.373174170283315,6.640056546735147,7.610706470829868,53.616487753318594
Nairobi,Kibra,2026-02-01 23:22:43.086192,343,83,260,2.4058883694461675,81.42300169468024,3.0917678862263793,5.340852930644535,1.471725622601085,65.54569791157716
Mombasa,Changamwe,2025-03-01 23:22:43.086192,168,22,146,1.1748730007109334,75.62650987882493,1.807457225533342,6.446931717620651,4.492542198956701,69.57687367114352
Mombasa,Changamwe,2025-04-01 23:22:43.086192,232,41,191,0.7742275867411617,77.17080040709048,3.6043206534990575,2.5913671403465868,2.317511923866842,75.74692466403067
Mombasa,Changamwe,2025-05-01 23:22:43.086192,187,41,145,2.469172678942189,78.68845245966168,1.7395543426085118,7.915308771374301,2.3331810891638467,64.14438206742814
Mombasa,Changamwe,2025-06-01 23:22:43.086192,176,23,152,0.9431010042252631,92.82821574888153,4.989529467810193,5.423078447575471,6.0718784846102025,53.07618554017212
Mombasa,Changamwe,2025-07-01 23:22:43.086192,160,37,122,2.4151014684741736,89.54869291235538,4.171902985501681,3.502648741875909,2.4410763818992463,46.89126965301073
Mombasa,Changamwe,2025-08-01 23:22:43.086192,135,26,109,4.687973245075434,72.91283066658366,3.7898800569267066,8.494878445577893,7.525001859608822,44.11647700848255
Mombasa,Changamwe,2025-09-01 23:22:43.086192,126,20,105,2.548714171122683,70.14380857689044,4.173333051699597,9.974957389078318,6.923431938347727,55.33933175576088
Mombasa,Changamwe,2025-10-01 23:22:43.086192,165,26,139,4.887252176312287,81.13069379195366,2.7341303952736373,3.835438019967003,2.343093712230065,68.29205768680598
Mombasa,Changamwe,2025-11-01 23:22:43.086192,167,41,126,3.9932236409996724,83.00021764704778,4.6354988801797,6.199416215763286,1.9764430072586399,83.30092279473084
Mombasa,Changamwe,2025-12-01 23:22:43.086192,183,43,140,1.9625095649959117,84.4864488208215,2.1420260199465537,4.247910607929584,4.282584840547367,52.192910246250136
Mombasa,Changamwe,2026-01-01 23:22:43.086192,257,57,199,1.1005365330561219,77.56935820631405,3.451986531863959,7.355941054890332,6.011553435683156,57.83904416241188
Mombasa,Changamwe,2026-02-01 23:22:43.086192,185,22,163,2.8503471037521333,80.36549321796554,4.9094145728287515,5.516125799813758,7.903606865569978,83.19606150108991
Mombasa,Jomvu,2025-03-01 23:22:43.086192,146,18,127,0.7810470012077697,86.33237075493567,4.025068315978411,3.3319132123341424,1.1575965582356071,62.55745716597504
Mombasa,Jomvu,2025-04-01 23:22:43.086192,140,26,114,2.9055436254136264,84.42408284291074,3.660880963319459,9.724098117353954,7.426249216737419,75.25396163505148
Mombasa,Jomvu,2025-05-01 23:22:43.086192,173,40,133,1.1196772821731773,78.25615500679207,4.091508964738429,8.440699572671786,3.3307349603489214,77.37448099761775
Mombasa,Jomvu,2025-06-01 23:22:43.086192,118,13,105,1.8043918837181532,80.08913906272457,2.0052755629429546,4.820928122118979,6.804894167846078,51.374676722209955
Mombasa,Jomvu,2025-07-01 23:22:43.086192,109,25,84,4.196934510148285,72.65386225988274,2.727944257001596,8.488105257909204,7.4132072210094675,61.24751447260673
Mombasa,Jomvu,2025-08-01 23:22:43.086192,87,16,71,1.5573761390357008,87.9755956387121,2.667391097916658,6.854671278615389,3.588519992550928,82.45890899331961
Mombasa,Jomvu,2025-09-01 23:22:43.086192,81,10,71,1.4401677238098878,70.05595402102057,4.80733065731531,3.399180055538854,4.384464072369646,70.24337370077181
Mombasa,Jomvu,2025-10-01 23:22:43.086192,99,11,87,4.481876725433296,91.9973672108435,3.3701684570614288,3.3258371872080685,1.7583773155300488,69.15303544828619
Mombasa,Jomvu,2025-11-01 23:22:43.086192,105,24,81,2.624270329509213,72.62865040380814,2.7048371787528676,8.426195988283427,2.492805893169105,43.05325546656639
Mombasa,Jomvu,2025-12-01 23:22:43.086192,134,14,120,0.5087587980323995,70.85281595252616,3.4176617143851646,9.329977970727526,6.3711801375327966,81.80680158189759
Mombasa,Jomvu,2026-01-01 23:22:43.086192,162,28,134,0.9976346602745665,73.86669622970777,4.7777587227114395,2.786023237075664,3.1018523904865387,53.50015437702263
Mombasa,Jomvu,2026-02-01 23:22:43.086192,177,42,135,1.0958610974961842,93.34431372370962,3.317084744886216,2.698857066253008,3.175782770221381,76.84679849781165
Mombasa,Kisauni,2025-03-01 23:22:43.086192,323,65,258,2.110647153184965,72.42746425978872,2.8042013117704547,6.535158456476117,6.49419809054287,66.77192458461079
Mombasa,Kisauni,2025-04-01 23:22:43.086192,275,67,207,3.00997001080098,74.61366767460453,3.598552508220084,5.888928028578601,6.782106484433838,62.163391949586554
Mombasa,Kisauni,2025-05-01 23:22:43.086192,296,50,245,2.0777157174431222,78.39238571466483,1.2767780754673526,5.280853263243746,6.722355625385151,81.80619424005263
Mombasa,Kisauni,2025-06-01 23:22:43.086192,251,41,210,4.837918491902566,71.88015446612778,4.987524137835848,5.999128887951397,5.302422663457382,53.35891801761586
Mombasa,Kisauni,2025-07-01 23:22:43.086192,197,47,149,1.951793022823534,70.39395404763485,1.9380423703504261,6.880092061863567,6.598182542851476,75.40279128556074
Mombasa,Kisauni,2025-08-01 23:22:43.086192,148,20,127,1.7562190505855133,72.70508916844118,4.81257158457493,3.598025776045416,7.205129420858282,75.40348589733372
Mombasa,Kisauni,2025-09-01 23:22:43.086192,169,21,147,3.919786139433376,93.69533245465911,2.7371437315845557,2.932039713471096,6.492505932815062,75.84529843721657
Mombasa,Kisauni,2025-10-01 23:22:43.086192,168,39,129,1.1652908871794039,92.89458089037123,4.734076819672207,9.6506201054878,2.424554779964188,70.82635764211646
Mombasa,Kisauni,2025-11-01 23:22:43.086192,176,34,142,1.1962930840835062,90.90533058715565,4.71109348226781,3.2504636392173314,6.540368453722028,67.07636976989698
Mombasa,Kisauni,2025-12-01 23:22:43.086192,242,28,214,3.9460530406182217,76.04491822212113,4.673222397447434,9.425501899944962,2.718464103090324,80.72276726078496
Mombasa,Kisauni,2026-01-01 23:22:43.086192,283,58,224,1.0094665437209813,89.75085964151941,2.670055633036361,3.6532888114058837,1.3686491586575884,55.764565497489414
Mombasa,Kisauni,2026-02-01 23:22:43.086192,268,54,213,2.845074171057547,82.29879102455462,4.28128153732089,6.673389784277338,6.472962809751331,68.98934063165248
Mombasa,Nyali,2025-03-01 23:22:43.086192,308,35,273,0.9975277597017127,87.91005196187855,1.4894744272119413,3.559456263844077,7.106377838153003,46.10453640666848
Mombasa,Nyali,2025-04-01 23:22:43.086192,339,46,292,3.042939256758223,91.96497654539974,1.1811230271691198,7.3318951342784775,6.976855753513695,58.18562859353123
Mombasa,Nyali,2025-05-01 23:22:43.086192,333,46,287,1.94213635631692,78.1433198677056,1.691351957214477,9.334610107545156,4.99593926612679,71.72006262746115
Mombasa,Nyali,2025-06-01 23:22:43.086192,298,52,246,4.739677919946637,82.39359608525,3.6017329335656267,9.311309542413781,5.4592602665022145,66.02373426896153
Mombasa,Nyali,2025-07-01 23:22:43.086192,262,42,219,0.8006635277269338,82.39518329452994,3.257529481423934,3.3899484603980454,7.165996209903973,62.884112071732105
Mombasa,Nyali,2025-08-01 23:22:43.086192,202,36,165,3.146083992114592,86.99225391135074,1.1719172066510937,2.3051194587337376,4.734893776143857,60.77733463971663
Mombasa,Nyali,2025-09-01 23:22:43.086192,163,24,138,4.004722872793536,92.55430446975903,3.0664248153922276,6.953285032282344,7.8497752684435405,42.35664958100439
Mombasa,Nyali,2025-10-01 23:22:43.086192,245,60,185,0.5410568878592221,72.40774056789469,4.522438864253711,6.439320312607146,7.8999592396128016,77.42921966255462
Mombasa,Nyali,2025-11-01 23:22:43.086192,204,29,174,1.5978448118625548,87.92796078205295,2.5410193844174573,9.396093072088462,6.787029905362042,76.59407889205735
Mombasa,Nyali,2025-12-01 23:22:43.086192,214,32,181,4.472997097328673,78.97276203339099,3.1320965206142732,5.268029780725902,1.3330857681082322,70.98362756873493
Mombasa,Nyali,2026-01-01 23:22:43.086192,339,39,300,4.244031448673731,84.20273699628628,4.38988316806242,5.69194498211565,4.139779540612541,80.94909917939754
Mombasa,Nyali,2026-02-01 23:22:43.086192,353,70,283,4.569484124193737,71.83464651677049,4.7047289682013425,3.8634290339259074,7.829922979290249,81.30015440838139
Mombasa,Likoni,2025-03-01 23:22:43.086192,119,28,91,3.5537534642468938,80.41233157698223,2.748798671982269,6.4900254696159925,2.460202784743835,49.07461785232306
Mombasa,Likoni,2025-04-01 23:22:43.086192,125,31,94,1.4412781699806114,85.05762395026926,3.547710669151164,8.905812261956662,4.695142599015622,75.92978859543194
Mombasa,Likoni,2025-05-01 23:22:43.086192,117,13,103,1.018541798265943,86.03303156745916,4.68150018932405,2.647216121071436,3.129746025803533,51.995465055246264
Mombasa,Likoni,2025-06-01 23:22:43.086192,99,10,89,1.978184071092281,92.58741281727228,1.265246967782912,5.460237731350949,4.348957526847917,48.81192024149851
Mombasa,Likoni,2025-07-01 23:22:43.086192,84,9,74,3.81594689043727,89.30514572450276,1.60951959806563,3.5988996845909487,6.113623028034939,41.63333938101037
Mombasa,Likoni,2025-08-01 23:22:43.086192,66,13,53,4.849858733291825,75.8831024143112,4.9895470424902175,5.823167566265907,7.281678602576687,84.43169467212559
Mombasa,Likoni,2025-09-01 23:22:43.086192,58,9,48,1.5865946187446114,77.50538031859922,4.112403525112193,2.141520738658068,4.238198182665425,75.6314507109482
Mombasa,Likoni,2025-10-01 23:22:43.086192,75,10,65,1.5428110457194086,92.59401263282285,3.6764481513806255,6.634710011053456,2.6113608339107457,83.36398881227343
Mombasa,Likoni,2025-11-01 23:22:43.086192,71,11,59,0.6343551106033054,81.98862959569266,1.004099461867082,2.630034234497587,3.7975387304972124,58.806877946990774
Mombasa,Likoni,2025-12-01 23:22:43.086192,98,22,76,4.105790980259593,77.59679956070521,4.431869338463014,5.100316508337897,5.200279712299555,52.07717754131154
Mombasa,Likoni,2026-01-01 23:22:43.086192,106,19,86,0.5236118213226345,80.63982162173204,2.3699054941549442,2.5774997691182655,7.679226276425284,73.30451837032233
Mombasa,Likoni,2026-02-01 23:22:43.086192,137,16,120,0.5321048866132495,89.79406175334319,1.443774806052824,9.847327394293533,7.300465125699529,54.54374042253442
Kisumu,Kisumu East,2025-03-01 23:22:43.086192,263,51,212,4.5539047388717515,85.98326155453064,4.488382381721866,3.5573362868764695,3.762701782480206,72.62603248777143
Kisumu,Kisumu East,2025-04-01 23:22:43.086192,308,42,266,3.3076060286854982,71.00976597597074,2.1794361184378666,7.522291158358344,6.753349642704732,55.57726348444709
Kisumu,Kisumu East,2025-05-01 23:22:43.086192,302,60,241,1.005975007278852,78.4079419023065,3.577978352259209,8.56508834370485,1.773074704759187,78.43198637817426
Kisumu,Kisumu East,2025-06-01 23:22:43.086192,208,50,158,3.2333556380688653,90.40520900635809,1.3735056802191163,9.298226652659785,4.119126038010795,76.47871406445228
Kisumu,Kisumu East,2025-07-01 23:22:43.086192,213,33,180,1.4292723128557387,84.9487815392661,2.651174217902073,8.566671500253193,6.374463240076793,48.54216835332502
Kisumu,Kisumu East,2025-08-01 23:22:43.086192,215,30,184,3.5704733723516853,71.32648493375001,1.5422005564886416,4.839501207943732,5.622472120352718,65.62239109171361
Kisumu,Kisumu East,2025-09-01 23:22:43.086192,207,36,171,3.12879935686726,83.42341807767916,3.742705376090872,4.8083701788712085,7.583795755969284,56.66011512857057
Kisumu,Kisumu East,2025-10-01 23:22:43.086192,199,48,150,4.7306623922094815,88.0436602368692,1.2503201080657056,7.16396248507807,6.855677037697812,53.03321323612279
Kisumu,Kisumu East,2025-11-01 23:22:43.086192,217,23,193,4.85098940637117,80.83217672710056,3.2050208136790808,2.0725736748271606,6.655981234549758,57.95481417677254
Kisumu,Kisumu East,2025-12-01 23:22:43.086192,211,27,183,4.417292815576068,90.17631868314558,4.095855319135541,7.1942220312449425,1.8629546008221918,45.808227626767696
Kisumu,Kisumu East,2026-01-01 23:22:43.086192,362,82,280,1.2901080959629914,82.94590947207887,3.464443462463374,5.377734869158888,3.091820133146056,78.27366710829165
Kisumu,Kisumu East,2026-02-01 23:22:43.086192,373,71,301,1.5473035199959637,88.45478651250728,2.8065282976875743,3.4886099164837274,7.731403872927092,77.75000419327392
Kisumu,Kisumu West,2025-03-01 23:22:43.086192,207,34,173,1.1591542139625062,78.43197271742416,4.930055098250271,9.702843335602854,7.520654659467134,68.74554932390835
Kisumu,Kisumu West,2025-04-01 23:22:43.086192,216,41,174,1.5126452161119477,82.25273903983789,3.1081519262034143,6.910577143935984,5.304297120603292,63.82895701708685
Kisumu,Kisumu West,2025-05-01 23:22:43.086192,210,37,172,1.3292552042246821,93.28936681577905,4.822167582673583,8.309841384343038,5.330475273404159,40.52370035304527
Kisumu,Kisumu West,2025-06-01 23:22:43.086192,177,24,152,4.072018376610244,84.30113852735961,3.2692187389808107,3.666453359406227,5.1778888128201155,44.600786546449136
Kisumu,Kisumu West,2025-07-01 23:22:43.086192,144,28,115,3.5394998235574002,80.64744367223534,1.9268776955050146,2.716226668145067,4.670485375595307,46.00183514639633
Kisumu,Kisumu West,2025-08-01 23:22:43.086192,119,21,98,2.3722749018478115,79.95817434202503,2.541518766263682,8.552592539535304,5.480110866738431,77.26126224803079
Kisumu,Kisumu West,2025-09-01 23:22:43.086192,138,34,104,1.9996647626886714,85.0858477662791,2.3613183737088392,7.988992884722012,4.26787401775539,55.18185036852631
Kisumu,Kisumu West,2025-10-01 23:22:43.086192,155,34,121,3.7673879646282877,94.46395907160708,1.6196790449804994,5.221131080576796,4.229297342634418,56.3174201965451
Kisumu,Kisumu West,2025-11-01 23:22:43.086192,156,19,137,4.913437408620864,71.73658646992104,3.8090506080952173,6.7748671988042934,7.097979579561618,66.2032321657961
Kisumu,Kisumu West,2025-12-01 23:22:43.086192,167,19,148,0.5086983878010902,91.32956677097991,1.7526887814230472,8.857327568019338,6.317942021698174,84.90989492960955
Kisumu,Kisumu West,2026-01-01 23:22:43.086192,254,42,211,2.1336034103438855,74.50866577863316,3.024553478437596,5.85749981179135,6.084400172565484,58.08357074761996
Kisumu,Kisumu West,2026-02-01 23:22:43.086192,172,28,143,2.8001381673257684,93.93049004741724,2.2931837651603333,6.851848724768721,5.1328093206777305,58.8847244307175
Kisumu,Kisumu Central,2025-03-01 23:22:43.086192,182,43,139,1.572174442857,85.00475215527486,2.924155408878136,8.876016714185226,6.863467698563217,58.32745201140934
Kisumu,Kisumu Central,2025-04-01 23:22:43.086192,169,28,141,3.7733082732564442,71.12109579588446,4.875328609166305,2.056858235655816,4.682372130965806,77.72268263708837
Kisumu,Kisumu Central,2025-05-01 23:22:43.086192,168,22,145,3.8449683342137124,84.71728167994075,3.2031608641786184,3.350723171972132,3.7080778240292673,75.18301957406726
Kisumu,Kisumu Central,2025-06-01 23:22:43.086192,142,33,108,2.8733287846466813,82.75712777861224,3.6754538340901624,4.198308510529851,2.423505506872076,61.06808642722363
Kisumu,Kisumu Central,2025-07-01 23:22:43.086192,127,19,108,3.671981098704185,89.11571341418669,4.35172840998182,2.556096096745991,4.44771147483144,65.5094056801232
Kisumu,Kisumu Central,2025-08-01 23:22:43.086192,110,14,96,4.305573624491611,92.6074250663736,4.680601490763397,3.7591633093250048,5.289163374387046,79.95943725110277
Kisumu,Kisumu Central,2025-09-01 23:22:43.086192,91,18,73,1.4578152271762828,80.29212608729587,4.574546207666563,8.110812431580133,7.164630840813746,69.48701748365892
Kisumu,Kisumu Central,2025-10-01 23:22:43.086192,91,16,75,3.7176067845889222,74.33378539352357,1.2315412089543627,6.374443386971401,1.4756383273332432,84.76667042652642
Kisumu,Kisumu Central,2025-11-01 23:22:43.086192,130,24,105,3.6609038162666336,78.03696473305038,3.947205415381767,9.054218643500638,4.179529895474895,42.947279011982445
Kisumu,Kisumu Central,2025-12-01 23:22:43.086192,158,26,132,2.850127153569485,71.88528440481458,3.868876754625453,9.266829816309103,1.7759878332850552,44.1257634869025
Kisumu,Kisumu Central,2026-01-01 23:22:43.086192,207,39,168,3.482624436383503,87.64760147455519,1.576525285386829,9.6617583705711,5.925955142775623,52.362451486241824
Kisumu,Kisumu Central,2026-02-01 23:22:43.086192,166,26,139,1.6348918678196782,71.87799799440751,4.206683442233625,7.4896310060997475,2.9616459417233107,69.76756952716691
Kisumu,Seme,2025-03-01 23:22:43.086192,226,56,170,1.4558476347079283,76.34155756547615,1.3117855147651971,4.822819827638422,2.1261053264959062,50.92565248186552
Kisumu,Seme,2025-04-01 23:22:43.086192,273,42,230,3.649262279419542,72.94248024887337,3.5618631333273796,6.439039825156147,7.63724788926732,71.07273838417059
Kisumu,Seme,2025-05-01 23:22:43.086192,244,35,209,3.984166470747399,77.1974423877173,2.048609206816052,5.247165435204808,3.8206222268663526,62.23538691738131
Kisumu,Seme,2025-06-01 23:22:43.086192,263,42,221,4.736623419259885,84.1245507565284,1.3382346651947592,8.054446976759138,5.494856622215089,80.9599250571473
Kisumu,Seme,2025-07-01 23:22:43.086192,176,27,149,4.094276890274227,84.61794671438291,3.311646453017667,2.2473187497815044,2.202232806396491,76.87739598653175
Kisumu,Seme,2025-08-01 23:22:43.086192,146,26,119,4.994311420785674,80.8829507381729,1.6548406681047898,7.533069478723322,2.9479119328550687,56.38772640758026
Kisumu,Seme,2025-09-01 23:22:43.086192,140,33,107,1.6652256602531788,85.8982248602465,2.2483183718592494,4.442583963934997,4.96378540064671,71.5852112123419
Kisumu,Seme,2025-10-01 23:22:43.086192,152,27,124,0.8901025442949984,93.81431118906004,1.6581799944452804,7.616121345395469,3.563825824477192,73.43508568261028
Kisumu,Seme,2025-11-01 23:22:43.086192,186,41,145,2.1252940384519965,88.7585494263288,4.703835510850225,2.993735365556476,2.8200827612260735,77.8287869872345
