county,sub_county,date,poverty_rate,household_income_index,food_security_index,market_accessibility,agricultural_productivity
Mombasa,Jomvu,2025-07-01 23:22:43.086192,34.426144250103654,59.23519618377453,78.13892483005324,76.15724758520969,67.70771157592404
Mombasa,Jomvu,2025-08-01 23:22:43.086192,41.059767483966,72.97934921319958,48.03494928266895,55.773124637513774,47.13879635182074
Mombasa,Jomvu,2025-09-01 23:22:43.086192,56.23184053493158,62.6479238148548,74.8212237432609,40.02990250081807,86.95902399867859
Mombasa,Jomvu,2025-10-01 23:22:43.086192,65.24295847524283,88.67121359797318,72.430825232215,85.02725324311902,43.544508559437844
Mombasa,Jomvu,2025-11-01 23:22:43.086192,20.34081530217466,53.300994247119306,43.0321914023604,64.44478697097247,38.987553604238684
Mombasa,Jomvu,2025-12-01 23:22:43.086192,21.138107951883864,83.11080582148143,32.349750462035345,76.52437160454926,49.06673476497295
Mombasa,Jomvu,2026-01-01 23:22:43.086192,63.7200450257619,65.1447264734071,32.213720512277476,92.6019537638369,50.79615719511621
Mombasa,Jomvu,2026-02-01 23:22:43.086192,46.32119717931048,87.37336712679118,56.667921179446736,48.12671641103142,40.255330283832905
Mombasa,Kisauni,2025-03-01 23:22:43.086192,55.35164088276759,36.14417503218077,35.27015784334447,88.74922961824385,72.09105265901019
Mombasa,Kisauni,2025-04-01 23:22:43.086192,35.44402054415862,82.247727647069,61.28729464889198,62.75336158459986,85.43247901815066
Mombasa,Kisauni,2025-05-01 23:22:43.086192,25.367526181726117,44.33970877773253,68.93996056431342,73.85828905107249,73.90577970044912
Mombasa,Kisauni,2025-06-01 23:22:43.086192,52.23244733452953,78.50480428979594,37.53573933482018,59.52485698249338,80.3903191096942
Mombasa,Kisauni,2025-07-01 23:22:43.086192,66.58371735773704,50.745140416276115,71.47818481644873,78.27538351858654,49.39265750013982
Mombasa,Kisauni,2025-08-01 23:22:43.086192,51.23809104450456,49.92548908070361,33.80226587052153,79.74985476227236,83.53404587922037
Mombasa,Kisauni,2025-09-01 23:22:43.086192,30.094854322493447,87.17305456031401,74.11189431277302,87.44371553320178,57.83340862158854
Mombasa,Kisauni,2025-10-01 23:22:43.086192,64.90933488693585,43.43384434157553,46.56720692936936,40.01864318801858,74.1981324416761
Mombasa,Kisauni,2025-11-01 23:22:43.086192,28.771790900037253,43.10557066073672,34.3549499397536,76.6095573342314,68.07453538094111
Mombasa,Kisauni,2025-12-01 23:22:43.086192,24.729958099127114,34.22816912294147,63.66147574662334,58.84508300397712,89.30032274945566
Mombasa,Kisauni,2026-01-01 23:22:43.086192,63.976818839173156,66.04874431207472,35.81925172283168,89.77020493998194,78.65441534357815
Mombasa,Kisauni,2026-02-01 23:22:43.086192,26.6726158539542,66.75972083258986,46.853039367845035,48.631550715640586,48.23683560684041
Mombasa,Nyali,2025-03-01 23:22:43.086192,52.804849802908194,40.84527095468119,55.936883318382634,43.46902374759938,44.06888964502581
Mombasa,Nyali,2025-04-01 23:22:43.086192,54.47752368650748,73.8008212247469,63.835660214621015,75.66006384125419,85.85401761768716
Mombasa,Nyali,2025-05-01 23:22:43.086192,25.90379012331448,76.03944430736769,72.79477235172719,59.924893617227134,51.48002838659196
Mombasa,Nyali,2025-06-01 23:22:43.086192,44.82193537991114,42.1460916640632,71.09848086099089,92.88390590670384,60.12289187309929
Mombasa,Nyali,2025-07-01 23:22:43.086192,32.248784193154975,67.26679376153854,59.75758948518197,51.11602482593874,65.74987185908502
Mombasa,Nyali,2025-08-01 23:22:43.086192,52.408912261033116,82.6546395364081,37.267030660546425,59.11221388005197,88.46807633516849
Mombasa,Nyali,2025-09-01 23:22:43.086192,42.61065093911614,72.7718891143031,56.77600553024286,62.89205599645908,86.76509316732313
Mombasa,Nyali,2025-10-01 23:22:43.086192,54.19875484461003,30.795208562491588,83.40588330674701,74.095833899433,52.703145570001745
Mombasa,Nyali,2025-11-01 23:22:43.086192,22.96929604070969,61.95649774444675,69.24622758805727,42.06734509255571,71.42387644307428
Mombasa,Nyali,2025-12-01 23:22:43.086192,68.38849337743292,30.70037042355555,36.31031522708105,46.68677394164919,89.98194947574522
Mombasa,Nyali,2026-01-01 23:22:43.086192,22.607227112424194,74.2503303291858,40.11636183373554,60.86026828195189,66.79728275989085
Mombasa,Nyali,2026-02-01 23:22:43.086192,28.74354209348236,46.34770838444062,40.09537245153637,52.77222212687775,62.65203322697292
Mombasa,Likoni,2025-03-01 23:22:43.086192,49.064506965762284,79.92115806662461,56.902136994817624,48.45053972161321,76.75933609714292
Mombasa,Likoni,2025-04-01 23:22:43.086192,21.32933171756805,58.935313224481106,64.20743410312936,82.16952148787864,69.00101836926012
Mombasa,Likoni,2025-05-01 23:22:43.086192,34.46875153210221,82.57992121526641,74.2547246385992,54.79162400938899,57.700539152243955
Mombasa,Likoni,2025-06-01 23:22:43.086192,51.46884391659118,30.253982809559496,45.596151991497585,46.58540139495764,74.72452981423369
Mombasa,Likoni,2025-07-01 23:22:43.086192,64.57917876123153,53.29272315137788,46.1887236696951,42.38464296932575,65.05044793754072
Mombasa,Likoni,2025-08-01 23:22:43.086192,47.690386785674804,84.89558098860564,52.61391476426121,91.939639787432,77.26234737256215
Mombasa,Likoni,2025-09-01 23:22:43.086192,66.1436036355491,31.01799093441899,66.61425617107157,56.975577111636625,75.16852989152868
Mombasa,Likoni,2025-10-01 23:22:43.086192,32.11514697479642,81.82449539671076,84.9476790099223,83.08707001913933,80.75017702714689
Mombasa,Likoni,2025-11-01 23:22:43.086192,56.29295315638049,73.270398555019,38.6006855570981,83.04610268636497,52.13702890882709
Mombasa,Likoni,2025-12-01 23:22:43.086192,41.55200843926315,88.91802163798906,63.31655180195996,48.08995012788448,40.124302947107054
Mombasa,Likoni,2026-01-01 23:22:43.086192,20.457380966614895,69.30734576780256,64.2433150290574,72.4986719642645,71.55132086247013
Mombasa,Likoni,2026-02-01 23:22:43.086192,36.52326236663222,59.65674928745368,36.912910724648725,59.94861226725203,47.17463370970739
Kisumu,Kisumu East,2025-03-01 23:22:43.086192,26.060406402953433,84.226805191035,34.166699635822056,54.36264816472278,65.45307584765098
Kisumu,Kisumu East,2025-04-01 23:22:43.086192,45.67637765902319,79.08688346042956,71.59204828709794,70.77919661483881,44.02459985813098
Kisumu,Kisumu East,2025-05-01 23:22:43.086192,68.69418361972187,59.03293287744826,31.264526427578286,73.19700346153387,35.940063473159526
Kisumu,Kisumu East,2025-06-01 23:22:43.086192,60.19997326272706,53.54377836639066,47.4108036431691,88.50349403788545,68.32662552819019
Kisumu,Kisumu East,2025-07-01 23:22:43.086192,37.58473994156857,75.4084783593917,72.01631053874618,76.66927052719976,69.55595314213686
Kisumu,Kisumu East,2025-08-01 23:22:43.086192,45.28339893839245,47.89351673575777,57.7132677798294,49.79153112107137,60.893742638654516
Kisumu,Kisumu East,2025-09-01 23:22:43.086192,63.49353193203578,81.49771835960854,42.03408783359389,73.71862418157892,40.070461657280106
Kisumu,Kisumu East,2025-10-01 23:22:43.086192,37.33669813345874,79.41558008584391,32.92119165175856,69.96923696170911,39.143033595305184
Kisumu,Kisumu East,2025-11-01 23:22:43.086192,54.46460659939126,32.30756028766033,52.070728849310086,43.33715079932113,40.39903831719834
Kisumu,Kisumu East,2025-12-01 23:22:43.086192,40.59439613981071,56.326559510482724,33.972890373298156,68.10113295174801,79.0032516870684
Kisumu,Kisumu East,2026-01-01 23:22:43.086192,35.83787964088185,42.69728258898503,74.54360128359335,83.06229420292479,76.81393347824591
Kisumu,Kisumu East,2026-02-01 23:22:43.086192,26.067783514079267,87.7327649307357,30.54677409334861,93.00252639599071,42.29491543407643
Kisumu,Kisumu West,2025-03-01 23:22:43.086192,48.79010851160187,78.52480534254514,68.92715110422574,49.39394359109639,62.304969476873325
Kisumu,Kisumu West,2025-04-01 23:22:43.086192,45.76757264152635,82.96732565833221,43.70879386638997,78.68592247119054,89.70925757107952
Kisumu,Kisumu West,2025-05-01 23:22:43.086192,34.83140966709291,55.71889328877281,81.66390720435422,49.7322629079005,38.590505043731305
Kisumu,Kisumu West,2025-06-01 23:22:43.086192,45.858141968424036,78.72432000652393,71.67559990620518,90.80367554749539,81.576682926447
Kisumu,Kisumu West,2025-07-01 23:22:43.086192,54.0372808488436,88.0054501247472,72.37645338539942,88.33686262091818,63.58283367825999
Kisumu,Kisumu West,2025-08-01 23:22:43.086192,31.747619078768075,57.12065709965406,34.62092985110433,58.278150052012876,84.08289642722895
Kisumu,Kisumu West,2025-09-01 23:22:43.086192,27.284426203386822,43.51891420045635,25.417442170632043,55.42592542578232,51.11326565227827
Kisumu,Kisumu West,2025-10-01 23:22:43.086192,43.29236424656376,44.75899222103344,62.30399911412935,62.51200148259437,35.04460142766673
Kisumu,Kisumu West,2025-11-01 23:22:43.086192,52.73582587215887,86.18537771697004,54.606775312900105,59.67147082820816,49.76313881012206
Kisumu,Kisumu West,2025-12-01 23:22:43.086192,24.369953427114616,89.59102858902767,41.542112644153946,71.37783680399306,43.9801765983869
Kisumu,Kisumu West,2026-01-01 23:22:43.086192,41.96870090157101,67.20074830548529,67.29392272266685,49.47059577553942,73.89298763317473
Kisumu,Kisumu West,2026-02-01 23:22:43.086192,59.212292420920825,38.86220858844715,40.25708698637881,75.7955007162133,85.641949787572
Kisumu,Kisumu Central,2025-03-01 23:22:43.086192,49.796533011265254,62.23093386992549,42.31516254183586,66.05972108739537,54.84567173250194
Kisumu,Kisumu Central,2025-04-01 23:22:43.086192,47.55447423296147,66.22038981787375,69.17462718709606,54.536426350139614,59.11705214889122
Kisumu,Kisumu Central,2025-05-01 23:22:43.086192,66.72103619944352,88.30620866813663,40.8806357248543,50.32493457180635,46.55678380344353
Kisumu,Kisumu Central,2025-06-01 23:22:43.086192,56.39882568547036,41.7678416048668,72.95721838992185,94.11158222770175,69.14519259436912
Kisumu,Kisumu Central,2025-07-01 23:22:43.086192,69.00800971675879,31.99243912979824,57.61965733097584,45.663010872996566,78.20879209380735
Kisumu,Kisumu Central,2025-08-01 23:22:43.086192,66.26497069270407,85.33243743831656,44.805771959870704,85.27051685047962,82.64826113685515
Kisumu,Kisumu Central,2025-09-01 23:22:43.086192,42.07438985792349,72.78906883073742,72.2974812208418,73.72566746155906,61.7064713369342
Kisumu,Kisumu Central,2025-10-01 23:22:43.086192,28.543514661116568,61.5938682785694,58.41449038078644,69.82400475829506,41.12326779872255
Kisumu,Kisumu Central,2025-11-01 23:22:43.086192,68.92640549242066,83.81834064328919,74.97568162893228,43.0447883294952,52.97499937661486
Kisumu,Kisumu Central,2025-12-01 23:22:43.086192,37.59188502702578,36.261757179725684,40.668451391494614,58.08524631169307,38.03359388538775
Kisumu,Kisumu Central,2026-01-01 23:22:43.086192,44.872544438858874,62.838949407480634,46.55785043671469,70.80665606221406,53.66342886261961
Kisumu,Kisumu Central,2026-02-01 23:22:43.086192,68.6259608469808,57.61567354100376,58.503919145454574,94.5946582055838,77.69145516361985
Kisumu,Seme,2025-03-01 23:22:43.086192,40.450519226237134,72.77349009941825,64.10402487395032,66.01360512883802,44.193349686238406
Kisumu,Seme,2025-04-01 23:22:43.086192,36.80880708205355,70.13718747085235,43.496943032084936,82.58569722802298,85.88559045941551
Kisumu,Seme,2025-05-01 23:22:43.086192,20.30102954628377,79.91138728171629,73.16961109952642,79.41051647448597,78.34653073753542
Kisumu,Seme,2025-06-01 23:22:43.086192,69.03329262775904,69.83564024585515,28.332057280716636,52.40502649684212,78.64180170213005
Kisumu,Seme,2025-07-01 23:22:43.086192,29.051374690352745,87.65146986852355,70.92178722789575,43.75611255318245,35.230040526589725
Kisumu,Seme,2025-08-01 23:22:43.086192,39.35569063134515,32.260302088880024,40.39597601864111,41.36121080885767,65.69159530437577
Kisumu,Seme,2025-09-01 23:22:43.086192,38.5199310358275,53.11020245611353,57.81048810562053,75.66113743070188,38.84974732503144
Kisumu,Seme,2025-10-01 23:22:43.086192,57.69550962861345,40.06089070562339,65.48254068029019,63.97800169386632,79.46347050082377
Kisumu,Seme,2025-11-01 23:22:43.086192,63.810008442832924,82.33045299453912,60.57381219855868,74.84328559775422,67.42475804714846
Kisumu,Seme,2025-12-01 23:22:43.086192,25.936347820676723,37.961571138517,37.56733412011191,94.4529095809682,50.37412883690989
Kisumu,Seme,2026-01-01 23:22:43.086192,51.02937150534229,32.784855229642424,44.2430809994427,56.02011970296637,80.34866874247616
Kisumu,Seme,2026-02-01 23:22:43.086192,50.42088167326962,89.93779258205457,25.09496405997408,60.77554556047498,62.05087959714622
Kisumu,Nyando,2025-03-01 23:22:43.086192,23.804667386820192,70.20540244268123,29.547406324928694,82.30670405514182,83.92201125174401
Kisumu,Nyando,2025-04-01 23:22:43.086192,60.42074716091184,60.87820618667273,53.99896919553218,61.45004306052718,75.80422853558201
Kisumu,Nyando,2025-05-01 23:22:43.086192,28.725405492598384,86.74782914095518,25.102094458646146,48.45206206422789,55.794068656238395
Kisumu,Nyando,2025-06-01 23:22:43.086192,32.72950106775339,67.15079419252518,70.61749502217165,58.62836186788693,49.35637004473931
Kisumu,Nyando,2025-07-01 23:22:43.086192,23.634082435648555,38.99499147476631,28.754989160287046,79.30972104624252,83.36202463287455
Kisumu,Nyando,2025-08-01 23:22:43.086192,54.73186907583775,30.422296437371518,60.353987154975705,68.94566516334562,84.44715700223671
Kisumu,Nyando,2025-09-01 23:22:43.086192,58.56000607907084,63.281109953512626,65.12104710081624,63.40768606774839,83.22558306699563
Kisumu,Nyando,2025-10-01 23:22:43.086192,29.28419892759493,89.82290409059067,52.63804055256095,47.610765080807205,47.18639740978885
Kisumu,Nyando,2025-11-01 23:22:43.086192,42.02656504005827,68.9805184498435,43.12686261868042,40.42928493669364,36.711396191607555
Kisumu,Nyando,2025-12-01 23:22:43.086192,54.01257837272373,38.017382805605706,81.62201230902329,45.088633607945326,37.372897720663815
Kisumu,Nyando,2026-01-01 23:22:43.086192,63.44114102788678,68.02618407400422,81.38803846088771,87.2467206535496,58.42872438408892
Kisumu,Nyando,2026-02-01 23:22:43.086192,68.90108143685399,59.14854889778428,36.39543070423126,88.09367869082078,65.6206924426938
Nakuru,Nakuru Town West,2025-03-01 23:22:43.086192,21.827202207572892,78.34376685662588,66.58605949867952,83.36337183260387,39.354613676875736
Nakuru,Nakuru Town West,2025-04-01 23:22:43.086192,45.23777159997324,50.80942279457358,40.39227049926613,83.04285631734354,77.13517578668123
Nakuru,Nakuru Town West,2025-05-01 23:22:43.086192,62.75852851927042,30.6127560294822,76.17430651604683,92.38267740212088,63.787272322682306
Nakuru,Nakuru Town West,2025-06-01 23:22:43.086192,49.9368680149567,74.98548646778451,68.22441486877665,92.89641862754388,56.04343913112323
Nakuru,Nakuru Town West,2025-07-01 23:22:43.086192,62.56497828131458,68.82398302750516,38.58573656565284,68.86675794041219,47.47792333774638
Nakuru,Nakuru Town West,2025-08-01 23:22:43.086192,47.635508564885896,58.60484596569313,56.738771454513525,64.57487071313805,44.88470623521283
Nakuru,Nakuru Town West,2025-09-01 23:22:43.086192,51.047937527360446,50.56801766019147,67.99091771828171,70.18417787608563,80.19297375956648
Nakuru,Nakuru Town West,2025-10-01 23:22:43.086192,55.22441010349921,89.97658641468081,55.26011723514496,76.39279282083146,74.18814034532329
Nakuru,Nakuru Town West,2025-11-01 23:22:43.086192,54.81350049908538,66.27095294797161,48.46173564532152,58.831468968635804,39.809008068748184
Nakuru,Nakuru Town West,2025-12-01 23:22:43.086192,59.90531644559214,58.53103430366528,58.37212867226229,94.79934479546071,58.47558984756745
Nakuru,Nakuru Town West,2026-01-01 23:22:43.086192,53.8272256963989,53.29773383511675,56.40986971169872,94.51525783363113,36.67567663958306
Nakuru,Nakuru Town West,2026-02-01 23:22:43.086192,38.95327037592175,82.96881153622986,84.7479006359217,85.65924946622496,73.7516947336356
Nakuru,Nakuru Town East,2025-03-01 23:22:43.086192,31.59232342552921,71.93080127861063,39.76221984890661,69.40979691777258,61.03238641750515
Nakuru,Nakuru Town East,2025-04-01 23:22:43.086192,36.67538428220444,62.78930835382539,55.39145999395238,41.809329005858714,56.159494140045304
Nakuru,Nakuru Town East,2025-05-01 23:22:43.086192,24.210946062221144,40.02642189784832,77.61676674977957,91.58211788657128,48.148452166451456
Nakuru,Nakuru Town East,2025-06-01 23:22:43.086192,40.5937643777891,47.372150729640346,48.8527644416596,74.95423234334514,60.82279609609405
Nakuru,Nakuru Town East,2025-07-01 23:22:43.086192,25.958634678797036,64.46452039556013,58.41512425517538,73.0845902246397,74.08580358092453
Nakuru,Nakuru Town East,2025-08-01 23:22:43.086192,25.296713433967568,32.29952186432151,36.34215653309829,56.295042489175124,83.81979187851597
Nakuru,Nakuru Town East,2025-09-01 23:22:43.086192,67.06362154864014,45.995367529041836,66.55873335520062,77.91389596347493,39.842378752440766
Nakuru,Nakuru Town East,2025-10-01 23:22:43.086192,27.90485935272921,85.01126667188379,64.89861920371412,55.22313074033437,49.33789739293208
Nakuru,Nakuru Town East,2025-11-01 23:22:43.086192,21.46616575576173,46.24326962319517,75.11973205878579,60.60370139662264,87.30112657464542
Nakuru,Nakuru Town East,2025-12-01 23:22:43.086192,48.75357124428743,66.11245642319878,73.71851447671534,42.417942413858995,89.94081584844656
Nakuru,Nakuru Town East,2026-01-01 23:22:43.086192,66.44350162532817,55.72795940115434,42.67574885584139,89.31642682798537,40.404301745924826
