county,sub_county,date,poverty_rate,household_income_index,food_security_index,market_accessibility,agricultural_productivity
Nairobi,Dagoretti,2025-05-01 23:20:11.517159,53.48370496306582,35.593389134473526,50.01549110932589,49.95905645526796,41.05275046485984
Nairobi,Dagoretti,2025-06-01 23:20:11.517159,67.39052138716735,80.76845221670577,52.85363266931161,52.438801965267366,36.784882511565065
Nairobi,Dagoretti,2025-07-01 23:20:11.517159,32.726895992271416,89.13024062828508,79.45745682562318,89.81569782593282,49.06996310996183
Nairobi,Dagoretti,2025-08-01 23:20:11.517159,33.857315846312815,86.21556369583368,56.793127658874525,60.75300602575103,63.755572082660684
Nairobi,Dagoretti,2025-09-01 23:20:11.517159,42.06097637538376,35.404873471871426,56.96680321349491,71.26668600898479,74.4012971152826
Nairobi,Dagoretti,2025-10-01 23:20:11.517159,22.74218282034169,31.073174480245168,57.82170856333936,70.98625920191307,36.29426162193756
Nairobi,Dagoretti,2025-11-01 23:20:11.517159,20.085433032419274,41.267435079216796,44.528848972921026,45.18402728882902,71.01128823680864
Nairobi,Dagoretti,2025-12-01 23:20:11.517159,33.80931635494478,81.21586827137389,66.21607532820641,90.69023064108248,77.66773113992411
Nairobi,Dagoretti,2026-01-01 23:20:11.517159,26.174052631975098,87.5178209236022,82.32757128049576,68.48603289930742,74.77396121394773
Nairobi,Dagoretti,2026-02-01 23:20:11.517159,44.249360333685075,86.062839120863,43.73183536547086,57.774080360884945,36.8594662457411
Nairobi,Kamukunji,2025-03-01 23:20:11.517159,65.5145382688936,46.66487412052594,54.234101664853384,42.93537425875762,41.26281269459913
Nairobi,Kamukunji,2025-04-01 23:20:11.517159,27.646457365419028,64.13667548209,76.77065216938658,68.03738245578546,53.092877931263985
Nairobi,Kamukunji,2025-05-01 23:20:11.517159,62.72355246896213,42.99355877940195,48.577624335879605,84.6357044209359,49.290167691121525
Nairobi,Kamukunji,2025-06-01 23:20:11.517159,56.761763859161526,55.23081373689996,60.11168780545168,86.1434073125464,35.549603826837725
Nairobi,Kamukunji,2025-07-01 23:20:11.517159,55.61412125976905,57.88394481045493,83.87823371911634,50.208796928215946,58.98969600051534
Nairobi,Kamukunji,2025-08-01 23:20:11.517159,62.24399789099816,65.07908159626973,32.91307115261246,64.55021565035135,64.28210548216195
Nairobi,Kamukunji,2025-09-01 23:20:11.517159,35.17610897674823,33.72458461217556,44.7954032237123,52.30632149815762,54.190557748345654
Nairobi,Kamukunji,2025-10-01 23:20:11.517159,33.470899337177606,64.48248082272126,65.63238146508938,75.47179860732535,73.40542207909795
Nairobi,Kamukunji,2025-11-01 23:20:11.517159,47.976536146396754,83.20190496785398,56.246036233356186,76.27235405491521,86.22903449808345
Nairobi,Kamukunji,2025-12-01 23:20:11.517159,50.02190302276031,83.7062103164252,49.78105156380951,63.8423266925798,68.86467624794784
Nairobi,Kamukunji,2026-01-01 23:20:11.517159,55.23324609373192,89.42133026382805,33.25966288776747,89.18996185777831,48.24799818463506
Nairobi,Kamukunji,2026-02-01 23:20:11.517159,62.65837383599298,34.42819773709383,81.40602091836976,93.69798438801735,82.30768554195276
Nairobi,Embakasi,2025-03-01 23:20:11.517159,50.51746748470033,43.0793622901996,67.63394084463232,59.188038455502564,36.08348930021988
Nairobi,Embakasi,2025-04-01 23:20:11.517159,61.441407322710404,88.4160269691603,39.915383006848565,55.647576276410675,78.13726880588504
Nairobi,Embakasi,2025-05-01 23:20:11.517159,66.98182094307279,77.0343275265667,54.77703852826126,80.7754592197939,55.18702476899797
Nairobi,Embakasi,2025-06-01 23:20:11.517159,47.74749336167292,74.59056812065792,57.04950951197894,51.7468253014627,87.17333537649887
Nairobi,Embakasi,2025-07-01 23:20:11.517159,40.55140824729115,81.29465306881187,35.9486635326676,47.72950552533489,69.84567513842438
Nairobi,Embakasi,2025-08-01 23:20:11.517159,47.08892857903781,70.30760123382879,84.06144469352876,78.34192650955242,36.63907615813198
Nairobi,Embakasi,2025-09-01 23:20:11.517159,47.326557449186055,57.95256674209585,64.29259930087687,74.17758153402666,47.37122420106879
Nairobi,Embakasi,2025-10-01 23:20:11.517159,35.39701034537963,53.147329271205955,32.33221995241513,69.38778131564806,51.12852656845787
Nairobi,Embakasi,2025-11-01 23:20:11.517159,56.81952156979242,85.09338296503591,53.609780444657616,80.7526842012174,71.4766218565247
Nairobi,Embakasi,2025-12-01 23:20:11.517159,62.88873665126452,82.71830315953481,43.84206746623792,53.804076785242145,87.95537021889508
Nairobi,Embakasi,2026-01-01 23:20:11.517159,32.910056628148276,52.25094484700966,76.41720999279144,47.868459302921195,73.09989715552018
Nairobi,Embakasi,2026-02-01 23:20:11.517159,55.541323459845685,39.37073992138692,45.17092744017718,60.21535617566886,74.67760976440829
Nairobi,Kibra,2025-03-01 23:20:11.517159,56.222468420743134,51.28964109381308,28.445958837147295,79.23624618369192,43.26074553849611
Nairobi,Kibra,2025-04-01 23:20:11.517159,62.06868791339786,86.76984678853378,44.79566435613812,59.31416733331457,47.02129770238178
Nairobi,Kibra,2025-05-01 23:20:11.517159,52.17998190147257,88.95146030070057,37.821500642980645,70.21968145008444,66.33928775608246
Nairobi,Kibra,2025-06-01 23:20:11.517159,59.40612005694638,78.44526693300338,38.61351803849027,43.59655365950945,40.16038197378978
Nairobi,Kibra,2025-07-01 23:20:11.517159,38.02365791786362,81.14286683502347,25.299923583955493,40.04959815755711,81.83785414161567
Nairobi,Kibra,2025-08-01 23:20:11.517159,28.018070659566106,45.72140288878185,78.70261941378718,84.35912964368235,48.319257249022314
Nairobi,Kibra,2025-09-01 23:20:11.517159,64.5800155702885,45.56879898638753,50.596795480946085,61.54641832826691,49.426290176164
Nairobi,Kibra,2025-10-01 23:20:11.517159,29.585805892720305,84.77737700156507,36.42397622112423,84.9808956504393,82.3336131212774
Nairobi,Kibra,2025-11-01 23:20:11.517159,30.590955221488542,57.25254689748738,28.56609636042012,79.31155482779604,54.83967640016664
Nairobi,Kibra,2025-12-01 23:20:11.517159,66.14660291928539,61.442208638392636,74.8712540907763,50.03578602114882,53.89377002636069
Nairobi,Kibra,2026-01-01 23:20:11.517159,69.39707054754466,45.41492524196785,81.83405875723295,92.14725799742322,49.220881558527054
Nairobi,Kibra,2026-02-01 23:20:11.517159,46.36013291257886,74.94013643336517,27.651137724573008,88.65270279648087,65.1171340597084
Mombasa,Changamwe,2025-03-01 23:20:11.517159,31.016338513560655,55.61857513884973,69.80545425622863,73.55809062257248,87.65847920576317
Mombasa,Changamwe,2025-04-01 23:20:11.517159,68.304496065107,57.32237679036932,74.76442691580077,75.70534213954541,43.064713658987664
Mombasa,Changamwe,2025-05-01 23:20:11.517159,31.864721624246478,36.901633591538705,70.63008367595927,49.97827388516142,40.783921341911096
Mombasa,Changamwe,2025-06-01 23:20:11.517159,64.336687026857,67.54134849132606,62.48168253403025,92.94226876926402,46.21687453644758
Mombasa,Changamwe,2025-07-01 23:20:11.517159,27.65593548689527,32.55398168149761,66.12128719928047,57.83565793358822,74.27979769853565
Mombasa,Changamwe,2025-08-01 23:20:11.517159,60.16474656711006,76.67457601357665,29.3782063498874,69.61318976756309,37.54440242370855
Mombasa,Changamwe,2025-09-01 23:20:11.517159,24.10600388964407,83.22040894841292,63.02874054649954,56.254420225089135,36.583732282318984
Mombasa,Changamwe,2025-10-01 23:20:11.517159,67.41932927269937,82.77487802541398,77.0405430728137,47.03844261661275,78.2790865391137
Mombasa,Changamwe,2025-11-01 23:20:11.517159,55.88692668908025,56.752102084749026,61.168834554569635,80.06077654899305,69.39594084826686
Mombasa,Changamwe,2025-12-01 23:20:11.517159,29.654285151950013,77.12424767715439,59.351679624052764,63.66706372427129,57.75764537754239
Mombasa,Changamwe,2026-01-01 23:20:11.517159,61.25215088508742,75.5284942188768,48.68754364598399,84.66180377033064,72.81687586269717
Mombasa,Changamwe,2026-02-01 23:20:11.517159,22.625540981305925,31.553037113179258,78.15714589591997,66.98519376608469,39.75126834539525
Mombasa,Jomvu,2025-03-01 23:20:11.517159,29.24381930371782,42.12833773159227,25.467858199284112,69.16477800920322,53.23084602938074
Mombasa,Jomvu,2025-04-01 23:20:11.517159,32.490293368185604,76.37846764033623,51.4594691412271,65.47260269985793,51.59537710745229
Mombasa,Jomvu,2025-05-01 23:20:11.517159,35.47096541192728,42.00079292831343,66.3561413676901,94.86506409309067,35.2931659722889
Mombasa,Jomvu,2025-06-01 23:20:11.517159,48.73148846433542,47.630434067253724,25.7416794239339,69.52654840814208,58.03128201984721
Mombasa,Jomvu,2025-07-01 23:20:11.517159,53.65430904066128,61.869787044051336,83.52816356486235,76.858039282285,81.13488177143384
Mombasa,Jomvu,2025-08-01 23:20:11.517159,39.87254849789258,56.768258993319066,27.056928842173868,74.6042486840757,51.53020448516446
Mombasa,Jomvu,2025-09-01 23:20:11.517159,69.90435357819457,52.875891888014735,52.08647461263837,49.63661757807047,41.75647948230269
Mombasa,Jomvu,2025-10-01 23:20:11.517159,48.52877660430316,42.87890845321758,81.53459759514094,44.55963927584283,48.695707547422856
Mombasa,Jomvu,2025-11-01 23:20:11.517159,52.669577507301454,54.98739816765578,83.98908341643575,60.88210518996388,84.3203127446376
Mombasa,Jomvu,2025-12-01 23:20:11.517159,35.51129600073495,65.04020044573511,57.59180861750475,58.30670386785959,44.07555579699623
Mombasa,Jomvu,2026-01-01 23:20:11.517159,68.55394066949391,50.59693525879778,44.844038768863754,81.67301576785471,35.08985893190046
Mombasa,Jomvu,2026-02-01 23:20:11.517159,26.53896132790384,84.88333054890288,26.276644191013844,67.19739330392451,63.10250315666189
Mombasa,Kisauni,2025-03-01 23:20:11.517159,32.35600701279117,71.0338572158499,65.56757291740907,83.13768652262965,84.95667558370158
Mombasa,Kisauni,2025-04-01 23:20:11.517159,66.95523724784195,66.41000979563145,76.7544115645946,50.33380169214878,43.3036369275298
Mombasa,Kisauni,2025-05-01 23:20:11.517159,30.00926524872098,38.88154370158675,76.76376709493584,46.01746448739632,51.633211241083444
Mombasa,Kisauni,2025-06-01 23:20:11.517159,56.36536758724236,52.535371754373635,49.015036889061236,45.02645935770114,83.54805000089081
Mombasa,Kisauni,2025-07-01 23:20:11.517159,33.50920874415935,87.64165612924926,58.85153331105267,91.21146166413479,78.12621229051544
Mombasa,Kisauni,2025-08-01 23:20:11.517159,69.24410992337232,65.24242568145078,78.18202937045314,76.13746345971573,65.88240860776378
Mombasa,Kisauni,2025-09-01 23:20:11.517159,36.035872612451335,86.55100413574979,75.08920588598912,71.90415016136085,59.68216201487509
Mombasa,Kisauni,2025-10-01 23:20:11.517159,27.084267169639872,50.428694602274376,52.97485563931651,55.90549664582515,78.83647447253362
Mombasa,Kisauni,2025-11-01 23:20:11.517159,21.7390135089962,46.72865065451333,29.43519202415889,68.76760256888903,50.537319806848764
Mombasa,Kisauni,2025-12-01 23:20:11.517159,60.23780509430052,69.52248959531764,48.98289841221323,76.05536320929554,35.33913330526297
Mombasa,Kisauni,2026-01-01 23:20:11.517159,30.981654127175222,74.6077910392992,53.86569502398175,45.181064046465764,60.80429932080666
Mombasa,Kisauni,2026-02-01 23:20:11.517159,65.27899311815644,83.19088115180341,63.361028028345565,85.70469256958725,35.58777386251444
Mombasa,Nyali,2025-03-01 23:20:11.517159,64.32146925235685,32.90002382407351,54.299937612660635,78.23997425279073,81.5707235883816
Mombasa,Nyali,2025-04-01 23:20:11.517159,48.597125430376934,89.19395843667705,63.34480526983265,90.9904682643218,44.085418545714674
Mombasa,Nyali,2025-05-01 23:20:11.517159,29.122265048252515,49.97319153573538,42.73745378391541,77.38111086046229,47.92150442660059
Mombasa,Nyali,2025-06-01 23:20:11.517159,41.50407604058343,55.2882221898318,44.42482285744703,62.06944989842662,45.71272360886525
Mombasa,Nyali,2025-07-01 23:20:11.517159,44.484182338145814,70.34368669559655,59.55897390122311,82.03848479920667,85.72518808367724
Mombasa,Nyali,2025-08-01 23:20:11.517159,28.352930796971506,38.57238398748788,46.819416997002556,42.12202128260863,69.08948218465775
Mombasa,Nyali,2025-09-01 23:20:11.517159,21.166716115882828,65.94291276725053,84.65001646212698,52.449471774384776,59.87427065873112
Mombasa,Nyali,2025-10-01 23:20:11.517159,60.89123635112323,59.15707324748338,58.63517719882607,81.76498494425101,66.68223342920925
Mombasa,Nyali,2025-11-01 23:20:11.517159,36.91474570755993,43.388424400409185,57.66727724340909,58.03624959876829,73.36996761625082
Mombasa,Nyali,2025-12-01 23:20:11.517159,42.27154113756936,41.87456615772691,56.70742888083005,61.97338308818733,66.25984910818411
Mombasa,Nyali,2026-01-01 23:20:11.517159,36.611071583626,31.243829329507406,55.984123888526724,79.75315516204951,79.38940520581404
Mombasa,Nyali,2026-02-01 23:20:11.517159,65.372386475707,70.38807670005177,60.255009099235885,73.99737469850047,44.43634780343478
Mombasa,Likoni,2025-03-01 23:20:11.517159,32.04379860436839,58.63582755329767,64.98505417039445,61.46825651876092,88.80434856496785
Mombasa,Likoni,2025-04-01 23:20:11.517159,36.635276836721076,72.0478161940248,78.94822946689354,79.9870545017059,76.82087719497764
Mombasa,Likoni,2025-05-01 23:20:11.517159,25.65867801023246,41.830542314879736,42.06749474327808,85.90188074043971,81.22911450911447
Mombasa,Likoni,2025-06-01 23:20:11.517159,67.76726824093168,81.41782863636058,37.48062388869454,41.334399625153964,69.9615948347303
Mombasa,Likoni,2025-07-01 23:20:11.517159,58.561088822403164,67.27437575743639,27.58879357048081,72.73474094231698,71.37035807162415
Mombasa,Likoni,2025-08-01 23:20:11.517159,31.99779019149861,77.8480627500965,52.95368399686576,77.5894770525733,39.01587989440598
Mombasa,Likoni,2025-09-01 23:20:11.517159,28.348533112720304,80.27733741156683,28.544409930324115,41.47118422827567,88.35366945704163
Mombasa,Likoni,2025-10-01 23:20:11.517159,58.20072603761248,44.14274041165496,49.876824518687265,48.11441835014424,44.87378323236276
Mombasa,Likoni,2025-11-01 23:20:11.517159,63.18767281783622,47.22847714836199,62.92053037725948,70.82905060637759,51.60315000808855
Mombasa,Likoni,2025-12-01 23:20:11.517159,38.86345890347082,40.258614333378745,79.46116827940435,44.49680486479439,89.99659575051055
Mombasa,Likoni,2026-01-01 23:20:11.517159,37.437932114795586,78.47400529592264,25.366925287908387,48.69620645922341,60.19533886044105
Mombasa,Likoni,2026-02-01 23:20:11.517159,53.10697032249477,74.23778865959815,39.75619431693133,67.10787951310749,37.79620308469659
Kisumu,Kisumu East,2025-03-01 23:20:11.517159,22.06216422498371,80.20252332517715,64.09603587759634,58.97180551292658,73.60271612166494
Kisumu,Kisumu East,2025-04-01 23:20:11.517159,57.9767489539303,46.963628770107334,33.327156911737006,46.29338560969535,63.58401005100271
Kisumu,Kisumu East,2025-05-01 23:20:11.517159,46.67764916836796,76.31020423801029,51.14571468631979,52.82741492767329,85.90099528487679
Kisumu,Kisumu East,2025-06-01 23:20:11.517159,42.1660970090711,84.2874150264705,78.95946774807067,83.63214912883095,44.4325651183638
Kisumu,Kisumu East,2025-07-01 23:20:11.517159,37.2378203665415,76.05407421593411,55.009394941547896,47.98501629819378,87.53178827726859
Kisumu,Kisumu East,2025-08-01 23:20:11.517159,34.07450355386027,51.23955535989922,77.22621759043369,53.43367903900139,36.83671620361175
Kisumu,Kisumu East,2025-09-01 23:20:11.517159,66.07347207690361,38.26336370855323,82.84098301706472,43.56425474031031,63.59362430905719
Kisumu,Kisumu East,2025-10-01 23:20:11.517159,67.37681382409986,52.70184373759065,64.38537074312245,66.88156920295796,70.58814715722278
Kisumu,Kisumu East,2025-11-01 23:20:11.517159,40.574531315875404,36.899999837021646,41.477189755762524,69.76521555499951,53.72680410236539
Kisumu,Kisumu East,2025-12-01 23:20:11.517159,20.402371833082555,61.93670086947212,69.49149268760505,91.92276362675904,47.052182916781675
Kisumu,Kisumu East,2026-01-01 23:20:11.517159,47.69264284238691,73.19227261254386,53.58267352517175,69.94198750115916,54.902974965395046
Kisumu,Kisumu East,2026-02-01 23:20:11.517159,66.35124054492886,82.51983831545286,26.569739695114794,55.85719388476429,78.85396078914066
Kisumu,Kisumu West,2025-03-01 23:20:11.517159,63.54523330972861,57.95104965019374,79.49004152595523,42.80027676970305,55.14851894286943
Kisumu,Kisumu West,2025-04-01 23:20:11.517159,61.833489281095794,73.39680034265669,32.14035314851378,92.94807933768921,86.03291487888147
Kisumu,Kisumu West,2025-05-01 23:20:11.517159,56.111293863330445,86.69151267281545,44.904990999415936,63.79364454922053,74.62228896959869
Kisumu,Kisumu West,2025-06-01 23:20:11.517159,59.174839221046255,87.27924612575796,62.508694885643514,44.44002033063435,68.17780772613845
Kisumu,Kisumu West,2025-07-01 23:20:11.517159,43.494923745123074,47.73519478263147,80.09877221750492,43.405462057775495,39.476737147146586
Kisumu,Kisumu West,2025-08-01 23:20:11.517159,27.431300296539394,81.28733665133686,78.10716555784145,77.93669099502506,65.5130942420476
Kisumu,Kisumu West,2025-09-01 23:20:11.517159,37.879182314854376,72.07535632279156,49.852534423919145,59.89010296983173,59.673191512131126
Kisumu,Kisumu West,2025-10-01 23:20:11.517159,61.828843860981316,83.39264680573066,63.12157559303921,91.21837686064099,72.94304486831533
Kisumu,Kisumu West,2025-11-01 23:20:11.517159,41.46203829740887,83.02272326341321,42.153139868737924,70.56949282745997,60.77134576194774
Kisumu,Kisumu West,2025-12-01 23:20:11.517159,42.38920908586191,52.946253946540615,84.75125718860743,41.34434508910523,74.21583175845399
Kisumu,Kisumu West,2026-01-01 23:20:11.517159,50.156274658569785,55.83566672211188,68.2012607595302,53.76112646997011,66.28074069215089
Kisumu,Kisumu West,2026-02-01 23:20:11.517159,65.2445033195417,79.35606105207766,33.404301037758515,51.0365498213217,81.70225650024564
Kisumu,Kisumu Central,2025-03-01 23:20:11.517159,27.975979464684492,81.01336942562679,80.86134993875007,93.82498045008623,43.86908357395508
Kisumu,Kisumu Central,2025-04-01 23:20:11.517159,69.30358066561357,31.60393409370502,36.97108461095487,43.388790397750704,86.95906766355212
Kisumu,Kisumu Central,2025-05-01 23:20:11.517159,37.457652362176006,60.54472152883397,38.74507293246482,69.44441184538907,66.56967218414275
Kisumu,Kisumu Central,2025-06-01 23:20:11.517159,47.269215546100654,79.7700495331579,34.121089104681104,65.97472673278403,66.99244224528361
Kisumu,Kisumu Central,2025-07-01 23:20:11.517159,24.879014905374206,82.83083413668733,44.59547527123692,74.18561257340201,44.787546745279954
Kisumu,Kisumu Central,2025-08-01 23:20:11.517159,61.43063179385484,77.61914764003456,36.10702939017476,59.82770057590734,40.81199083992852
Kisumu,Kisumu Central,2025-09-01 23:20:11.517159,48.36589351424527,82.7897845948678,49.59789446710481,80.00644501283679,40.35454733876409
Kisumu,Kisumu Central,2025-10-01 23:20:11.517159,25.89045208614897,60.83381742165079,41.001232546804964,84.24327221911543,62.727897002199256
Kisumu,Kisumu Central,2025-11-01 23:20:11.517159,42.2816977704547,79.80755581319056,44.15095800520035,86.19104637366016,63.18976225722218
Kisumu,Kisumu Central,2025-12-01 23:20:11.517159,22.00218068133272,46.91987481903695,75.25375284396236,52.118904533168006,54.54411116982854
Kisumu,Kisumu Central,2026-01-01 23:20:11.517159,51.95091142687886,49.16380626480058,69.14221769481526,68.82351143658929,53.08559616523357
Kisumu,Kisumu Central,2026-02-01 23:20:11.517159,33.727848880118295,34.57024446733519,70.21827968809394,45.76020514294309,35.88793047828394
Kisumu,Seme,2025-03-01 23:20:11.517159,53.450962510508774,60.10966622963949,30.22653188913837,73.9518022934928,43.58959125562584
Kisumu,Seme,2025-04-01 23:20:11.517159,47.131443220139104,80.36895548718192,40.28775934628724,74.21708170838987,88.78643260873093
Kisumu,Seme,2025-05-01 23:20:11.517159,44.93082920240491,44.85293213783007,69.83862378738436,76.62385198081631,63.915903442101964
Kisumu,Seme,2025-06-01 23:20:11.517159,28.625852464751944,86.43378528328559,48.45229515158316,43.63277066313091,57.74515688478589
Kisumu,Seme,2025-07-01 23:20:11.517159,69.60021787606561,38.71863847383433,49.013218875650566,84.96077831485965,64.87800065100573
Kisumu,Seme,2025-08-01 23:20:11.517159,66.09511180445428,41.291888571994875,82.60944378077397,73.49337834412331,48.0292022922967
Kisumu,Seme,2025-09-01 23:20:11.517159,27.915930742026923,86.0852671106379,52.44577739313469,93.23875272760276,56.78985579816435
Kisumu,Seme,2025-10-01 23:20:11.517159,52.566115439415555,70.00054099936082,64.36889882138661,50.00968132472128,70.94461766262245
Kisumu,Seme,2025-11-01 23:20:11.517159,41.23084969104883,75.46660828764934,33.23326631776603,88.10396226304826,64.64180843579098
Kisumu,Seme,2025-12-01 23:20:11.517159,22.16880812606663,68.79886045374975,67.33662918677751,83.43692977387423,80.05163034661376
Kisumu,Seme,2026-01-01 23:20:11.517159,30.650403888113217,72.12455630301105,82.53897482422472,56.01308345091501,68.14256893388719
Kisumu,Seme,2026-02-01 23:20:11.517159,27.747878499784544,54.05539082940502,75.41506172254105,61.91147736612994,83.63770174611852
Kisumu,Nyando,2025-03-01 23:20:11.517159,55.55273438693805,54.25202094795224,50.67194172895836,52.06939867179639,43.17385793974617
Kisumu,Nyando,2025-04-01 23:20:11.517159,29.607671226905662,34.29157025956645,25.424757583007807,85.80871708877933,81.70385249238662
Kisumu,Nyando,2025-05-01 23:20:11.517159,35.37119464842189,35.049861950517744,66.52049433655034,89.10475016704311,37.602654304587965
Kisumu,Nyando,2025-06-01 23:20:11.517159,24.16871152671802,58.585462306199716,50.921823067900476,87.0852111285553,38.20837017275794
Kisumu,Nyando,2025-07-01 23:20:11.517159,57.43068275749822,31.698804531831335,35.102211380197865,93.23105114114857,53.52671131907289
Kisumu,Nyando,2025-08-01 23:20:11.517159,50.61466524131041,58.57218688467194,79.5325341544294,84.01533413867007,35.71316133495469
Kisumu,Nyando,2025-09-01 23:20:11.517159,40.58683492591347,34.46247718074993,51.86468257464348,81.90320100134005,84.24320889890302
Kisumu,Nyando,2025-10-01 23:20:11.517159,31.02020024452616,64.86573805913301,50.6359127596409,65.26494614264075,49.63745396432582
Kisumu,Nyando,2025-11-01 23:20:11.517159,38.16448621146172,88.27553814364384,53.733722460090966,81.51463763524397,85.68830247695513
Kisumu,Nyando,2025-12-01 23:20:11.517159,65.28549627734643,37.135061759321225,72.91733036968292,86.43942610237977,80.87000371792874
Kisumu,Nyando,2026-01-01 23:20:11.517159,49.7530981074364,70.93888097508386,33.28823094224259,58.83487944863681,85.74935930430881
Kisumu,Nyando,2026-02-01 23:20:11.517159,33.898526112087055,73.78493197725389,79.82651613215845,72.43108862019929,41.450762315948445
Nakuru,Nakuru Town West,2025-03-01 23:20:11.517159,69.97831789478053,69.33430540501439,52.5176532197373,75.63184711956265,50.03726126699105
Nakuru,Nakuru Town West,2025-04-01 23:20:11.517159,62.914579157930405,78.45633773525259,54.18479817167365,78.46573870144698,62.618417442066985
Nakuru,Nakuru Town West,2025-05-01 23:20:11.517159,37.043113347714815,38.859867539424485,40.330815224191305,86.76026043348452,43.86386104426848
Nakuru,Nakuru Town West,2025-06-01 23:20:11.517159,68.42231885904528,57.49197546674989,40.75834626868688,64.74250708448675,50.677049288749615
Nakuru,Nakuru Town West,2025-07-01 23:20:11.517159,55.62936464639698,70.30646994827063,74.92362679905429,40.71731351287018,74.11996501920726
Nakuru,Nakuru Town West,2025-08-01 23:20:11.517159,63.30657148177866,72.0091392073135,49.89463378707545,86.35424560046314,60.605673981119196
Nakuru,Nakuru Town West,2025-09-01 23:20:11.517159,44.635387510798495,73.5803390019918,31.977297357927032,83.43223382411506,86.7364357290281
Nakuru,Nakuru Town West,2025-10-01 23:20:11.517159,55.79521060548541,46.579722877710026,66.91448348521271,81.18259714537022,64.60564689479014
Nakuru,Nakuru Town West,2025-11-01 23:20:11.517159,53.832819098856795,39.628458412194725,32.03899693724362,63.351039033617845,80.6737667773879
Nakuru,Nakuru Town West,2025-12-01 23:20:11.517159,62.73849530859853,52.96237797625266,43.28175958801416,42.986580400338376,39.83592991241152
Nakuru,Nakuru Town West,2026-01-01 23:20:11.517159,46.61428647084606,56.502072866015,35.73428268619587,41.57867949796989,76.92944930045675
Nakuru,Nakuru Town West,2026-02-01 23:20:11.517159,26.526189834410893,62.73422485899609,67.58730906997211,79.87360836085784,60.64949042044312
Nakuru,Nakuru Town East,2025-03-01 23:20:11.517159,35.745628933923435,51.489824394724046,75.51115861449567,54.400777695835075,86.37544517294191
Nakuru,Nakuru Town East,2025-04-01 23:20:11.517159,27.91098573869474,81.24981575411633,48.66902052143174,76.42301152142461,59.35089088617116
Nakuru,Nakuru Town East,2025-05-01 23:20:11.517159,51.93708301456323,59.639146702464714,32.631437058676326,89.6446592333237,81.44202385119327
Nakuru,Nakuru Town East,2025-06-01 23:20:11.517159,64.9581924665677,78.72249653526916,36.689482493415724,78.48352603446443,46.663641943503805
Nakuru,Nakuru Town East,2025-07-01 23:20:11.517159,41.344866883028416,37.590406349611946,47.668440333517154,84.34471130258584,36.57948168523789
Nakuru,Nakuru Town East,2025-08-01 23:20:11.517159,69.93124483739685,37.71820207455077,69.80201277258791,58.28063410832076,84.90638069999184
Nakuru,Nakuru Town East,2025-09-01 23:20:11.517159,69.11341557150882,78.30157531136416,46.89125144046741,85.17483333734853,41.16189539002035
Nakuru,Nakuru Town East,2025-10-01 23:20:11.517159,46.15507508117513,66.65262729507003,64.06913125270677,83.0364381787565,39.217682186003735
Nakuru,Nakuru Town East,2025-11-01 23:20:11.517159,39.95063545265761,83.29600948388034,77.48346459322667,93.86247514901558,82.39904081263734
Nakuru,Nakuru Town East,2025-12-01 23:20:11.517159,62.7408931213545,87.9415481988913,38.2743187351459,72.28373249152737,63.24793329281941
Nakuru,Nakuru Town East,2026-01-01 23:20:11.517159,62.9783813993741,39.83603113673966,45.639612188504245,56.22455980717504,51.459444614809684
