county,sub_county,date,water_access_pct,sanitation_access_pct,handwashing_facilities_pct,safe_disposal_sanitation_pct,basic_drinking_water_pct,hygiene_promotion_coverage,community_led_total_sanitation,school_wash_access
Nairobi,Dagoretti,2024-06-01 23:18:21.952240,42.90134525272548,82.16895404209161,80.80256923094089,63.9001230226049,80.45546025696348,58.20898888207598,50.10491544735863,38.425867264215775
Nairobi,Dagoretti,2024-07-01 23:18:21.952240,63.79371555771304,62.647259921444565,78.99300721272797,72.8889690717163,81.75629632124301,56.79985095105565,36.07336556289489,52.30832889445091
Nairobi,Dagoretti,2024-08-01 23:18:21.952240,73.16736736243345,52.85307784728545,41.081856305612654,40.29869150135052,91.08403214690533,72.04318920780143,34.63724818252444,79.38047192430386
Nairobi,Dagoretti,2024-09-01 23:18:21.952240,75.57127856341057,42.533609529911736,61.409513452816824,73.64680545784702,94.90252704048858,25.267475059133446,23.880265751288793,64.33797487184987
Nairobi,Dagoretti,2024-10-01 23:18:21.952240,40.556557670752596,51.248681869063546,48.770110956850345,72.48925133401663,71.50424619491832,61.89756483797931,15.555362751844996,66.70381138918037
Nairobi,Dagoretti,2024-11-01 23:18:21.952240,45.78551182392347,45.78144214037812,71.0369519955392,74.47399460920641,67.982915735499,73.11474569775757,52.0885109402734,79.91976405829111
Nairobi,Dagoretti,2024-12-01 23:18:21.952240,55.101517519726144,42.67481232653816,79.5303357678227,33.32096857760976,71.55460403871814,26.388496450607377,58.74566429735897,34.980879538222794
Nairobi,Dagoretti,2025-01-01 23:18:21.952240,66.40900907312975,59.56703877168741,32.69320608316731,41.81087785928154,53.30818039078126,63.34585221399359,34.8871218899842,48.70303082950037
Nairobi,Dagoretti,2025-02-01 23:18:21.952240,77.8083521420636,53.29414764019321,63.104615401896254,77.60191695402298,83.95342004978107,33.10469043066119,29.695502848776254,43.145839152001145
Nairobi,Dagoretti,2025-03-01 23:18:21.952240,83.84293999451128,64.57754353462403,42.08186792640272,72.57957891879181,67.45963656018215,38.121170394649184,57.67138080208274,39.64722340071146
Nairobi,Dagoretti,2025-04-01 23:18:21.952240,64.19938084221353,37.07499042670322,68.71577879066925,54.134072275739506,76.50891133964461,54.44889896285794,24.617280060599786,74.8677435667678
Nairobi,Dagoretti,2025-05-01 23:18:21.952240,42.62501953227595,90.13843397109824,82.32621490160246,53.39372708427716,57.47660002886735,36.19025864758433,68.9443247478348,39.330968314062424
Nairobi,Dagoretti,2025-06-01 23:18:21.952240,68.89216637749601,64.35334688676174,26.24654924088568,69.27316873911514,52.51171269981757,74.99124089785715,19.468472870003666,71.67709561551345
Nairobi,Dagoretti,2025-07-01 23:18:21.952240,59.25094302035066,92.20461809987933,79.33627444436877,84.0603195609051,91.98182722471695,52.00549710830833,62.730082181158316,59.521763736689934
Nairobi,Dagoretti,2025-08-01 23:18:21.952240,73.9157330474399,46.28044848691669,74.16159733837566,55.155582264128,49.09292886545184,32.97215921673684,68.62799551372261,78.62243139067509
Nairobi,Dagoretti,2025-09-01 23:18:21.952240,42.11794176222494,54.31477915168303,58.397439368616425,35.21893773660128,47.84936166679643,36.397164440734414,62.07175295066021,33.49570231518665
Nairobi,Dagoretti,2025-10-01 23:18:21.952240,62.02253893248647,66.89455193933165,28.003353988652254,70.81267051985239,81.01372040380303,65.8608613663919,11.583122291529868,47.12331720139254
Nairobi,Dagoretti,2025-11-01 23:18:21.952240,86.35979903356989,73.81387324045093,81.86685029851088,38.17170639683444,55.447061425980785,25.73054629034693,37.272081911713386,30.298839889531727
Nairobi,Dagoretti,2025-12-01 23:18:21.952240,50.723266153883195,67.08996997448995,40.61731078417863,77.1902074701116,70.45775064390119,41.936011784756715,55.12895876191939,84.57912550798636
Nairobi,Dagoretti,2026-01-01 23:18:21.952240,63.03751178421123,82.18043616465613,29.347844942671152,58.72332317769731,76.2312342089541,35.34607782307036,18.21072488649132,68.90596911815487
Nairobi,Dagoretti,2026-02-01 23:18:21.952240,72.88721472953738,39.010227283405435,27.748068400430597,58.33633565219408,50.18517382571173,37.874862016867425,67.28821982386114,66.67741129515545
Nairobi,Kamukunji,2024-03-01 23:18:21.952240,45.962721873413585,51.97998581736514,29.06365998716271,66.16232553774674,48.05054001742915,58.46097531336973,21.81742669554574,63.99676397443346
Nairobi,Kamukunji,2024-04-01 23:18:21.952240,41.2593145572666,69.23213988037479,52.43888209359165,88.04317565345556,69.36716550954955,23.80533562409461,39.1109410353815,69.4997079954125
Nairobi,Kamukunji,2024-05-01 23:18:21.952240,47.34063040207846,75.40025122248619,30.164377761028973,81.63884815372909,87.18344824283261,27.208249096213407,49.32389294474453,82.78724944984542
Nairobi,Kamukunji,2024-06-01 23:18:21.952240,47.59508333245968,68.41283672360977,74.32386108029988,55.40622395234609,66.76951226304713,34.05190698985574,40.777718326889804,41.08170511624086
Nairobi,Kamukunji,2024-07-01 23:18:21.952240,40.17767031080705,47.924970949873966,54.413022683526954,64.80688955784612,90.74926867962373,71.51563672089773,17.227053594952952,78.86579432058296
Nairobi,Kamukunji,2024-08-01 23:18:21.952240,60.808420937982824,37.47767222807301,53.205287125739105,85.47879623966605,95.29424044747768,60.95755665330066,50.44111419066824,62.838841020532136
Nairobi,Kamukunji,2024-09-01 23:18:21.952240,78.87755900824624,88.02781238702242,63.44168856613719,34.83726137366561,71.93183917577431,44.04783395577276,44.75458488509383,46.988071440414835
Nairobi,Kamukunji,2024-10-01 23:18:21.952240,54.49019596960834,37.10093320540354,49.765767635999765,89.81111940370963,56.65106067444837,44.05870145409535,40.61330843590437,32.97657914639834
Nairobi,Kamukunji,2024-11-01 23:18:21.952240,90.45461273405562,81.99498305548558,34.69079167875701,80.27889578458019,57.75038228829759,49.89272918848455,35.39828856716413,67.25116964395664
Nairobi,Kamukunji,2024-12-01 23:18:21.952240,55.433786761974105,41.686770816894764,36.899346388887025,78.5513463486854,93.38578641608422,43.533185037533585,62.22334243206692,67.63403082902241
Nairobi,Kamukunji,2025-01-01 23:18:21.952240,55.00654830357092,42.40510658008068,58.476450500247964,72.4510640975127,70.78035088393432,77.35296510746565,10.792378835204646,63.595752756556784
Nairobi,Kamukunji,2025-02-01 23:18:21.952240,96.88470650646039,35.71639500609354,59.00585746396827,88.27711561764791,90.15241553428957,53.180930337527,21.686332587122912,77.70209320803647
Nairobi,Kamukunji,2025-03-01 23:18:21.952240,79.24389965461665,43.975086481843995,36.570171138483225,75.44663541313092,65.59982115453911,60.73434995090842,47.669152460870635,82.07134307995827
Nairobi,Kamukunji,2025-04-01 23:18:21.952240,89.74258414234399,83.75975923443852,60.38076235679673,48.924740364364325,59.717359314064396,62.77636319747627,62.56178257099536,71.42588232293261
Nairobi,Kamukunji,2025-05-01 23:18:21.952240,42.086841962855445,35.56410884972513,52.18262511641935,30.509464787554975,74.5788443080964,62.95013081873526,58.33548061287661,57.775805841696936
Nairobi,Kamukunji,2025-06-01 23:18:21.952240,59.397865338110314,56.08711232231781,41.098952096946235,86.31763300304488,51.803974048190554,41.177553862694474,63.84087958895523,75.08990228942417
Nairobi,Kamukunji,2025-07-01 23:18:21.952240,55.79455266831981,67.73410654329264,44.45297186655512,52.26426905780964,96.05780736811352,41.13064079888533,32.526063178490425,59.189980689278144
Nairobi,Kamukunji,2025-08-01 23:18:21.952240,87.43595010035907,85.22717909198367,35.165428726492166,54.28178438312605,53.55246274215817,37.66650968699677,25.75208546333041,52.86631903359017
Nairobi,Kamukunji,2025-09-01 23:18:21.952240,90.53240753587566,36.766543776562216,61.67971051550692,60.917660598201905,72.1142565982067,40.415154324110816,14.702505594479325,68.41223678071876
Nairobi,Kamukunji,2025-10-01 23:18:21.952240,84.2507118359097,63.94428814042834,26.547657813183328,75.56731801659706,78.07327741843898,36.4926117365672,46.96132212119905,44.9718179162639
Nairobi,Kamukunji,2025-11-01 23:18:21.952240,87.2189447832447,94.89274238535273,38.102572593810244,59.98397684089984,88.18143330389898,63.43426042072343,53.122212866940906,40.12353938031903
Nairobi,Kamukunji,2025-12-01 23:18:21.952240,82.79232629455836,44.64998081508999,60.87117404118524,48.51750655163202,80.7358132410554,63.25445890513631,12.907990185636278,64.95263190871967
Nairobi,Kamukunji,2026-01-01 23:18:21.952240,94.68355222808951,76.0388015767428,60.7131292885823,32.40851005243102,85.90607076517625,24.60361243096089,61.369056108774785,64.76904038781879
Nairobi,Kamukunji,2026-02-01 23:18:21.952240,73.53073750968386,63.465083516314095,69.84639812579206,33.76570559039317,56.675349086296585,42.12798434458298,25.33389932056655,60.98338744544246
Nairobi,Embakasi,2024-03-01 23:18:21.952240,84.86469974281489,88.20347231252774,65.38049341608152,49.758593101021546,81.34458273665038,42.47400642882898,27.40368279477152,43.07855285214358
Nairobi,Embakasi,2024-04-01 23:18:21.952240,70.60096415960957,89.80000862778695,49.363490658731024,64.37618945444899,56.384638034919874,71.22735658056854,40.380352463617676,55.458228313111235
Nairobi,Embakasi,2024-05-01 23:18:21.952240,66.69234644797933,94.3375552424715,84.4320066453334,84.56412035775728,46.580665691668734,41.110423439777065,40.52448072972942,30.87298839493358
Nairobi,Embakasi,2024-06-01 23:18:21.952240,84.05132139856512,88.41648253468813,33.17421463520798,61.65503283122974,85.6917992391204,22.428905553390745,63.15907699094126,32.857429527414894
Nairobi,Embakasi,2024-07-01 23:18:21.952240,90.95283118625218,78.73905501446268,61.04542283138108,54.728240104679045,86.67816395030752,26.657945281506002,55.03030498813946,42.98770704810494
Nairobi,Embakasi,2024-08-01 23:18:21.952240,41.78058646230624,35.508927225163355,26.373457842507648,49.26330118943442,84.290259229313,55.63263737523896,36.719259191150265,63.43291376051926
Nairobi,Embakasi,2024-09-01 23:18:21.952240,88.16687823741542,94.49327418268913,39.65817884705656,42.23214124342452,92.72398281440654,33.51580394276654,51.27094787891138,59.920903286409086
Nairobi,Embakasi,2024-10-01 23:18:21.952240,94.0578437224686,57.92728048882968,74.79453127673153,76.36642371851666,54.95317725737701,79.63221467131491,25.47663358561497,82.31688025576756
Nairobi,Embakasi,2024-11-01 23:18:21.952240,70.31778943823267,93.5942114595401,28.718142204935017,75.58287579366265,65.1273435784098,35.99746393163975,26.544907562073856,54.672667597468234
Nairobi,Embakasi,2024-12-01 23:18:21.952240,42.25235246207251,58.76382093708978,60.35668809682973,38.041191479722976,82.48977291729928,22.82555054814808,55.98496450420479,59.67786714287517
Nairobi,Embakasi,2025-01-01 23:18:21.952240,82.35885391374461,56.48095309996768,56.972228051742675,49.88510142066371,63.34884994660465,45.220352657388446,53.6833751500687,65.01358455571315
Nairobi,Embakasi,2025-02-01 23:18:21.952240,53.87843472519691,64.70461478158417,27.920694328623387,81.08888309761542,77.01105606995196,45.29149421932023,40.32482160456078,41.30774196320578
Nairobi,Embakasi,2025-03-01 23:18:21.952240,93.99690640934432,92.1973919735214,66.52010894291818,39.695213425044756,71.01682959053004,32.99170868126872,12.685788932261882,82.41350836803545
Nairobi,Embakasi,2025-04-01 23:18:21.952240,44.08873428110504,89.09937038091172,45.41704934379749,71.69016576655841,55.10021428620622,72.00703913855288,18.769537706589922,69.31741022026056
Nairobi,Embakasi,2025-05-01 23:18:21.952240,41.66765107373186,54.430765852323134,82.1128032016045,62.871253583520804,90.73615053439627,47.35470895201727,19.309531054214883,53.04797009174413
Nairobi,Embakasi,2025-06-01 23:18:21.952240,46.40585721313949,64.95685817715287,49.85763739472409,61.48446239527635,90.57372442718575,35.993584570492935,26.4998704312256,60.924234539886754
Nairobi,Embakasi,2025-07-01 23:18:21.952240,57.27289853792249,90.39072637272294,62.68299920656942,79.88187547933974,64.15704248608844,37.32700425602566,39.26412889347213,67.42738822485009
Nairobi,Embakasi,2025-08-01 23:18:21.952240,83.42147227841718,72.83616034268627,52.452947894238655,53.4872195661779,72.85839553020887,51.16590557671069,58.62795914318037,51.25248517647658
Nairobi,Embakasi,2025-09-01 23:18:21.952240,67.45485745341952,40.96337830766444,38.323088712063424,50.29804327531447,61.83655164444,39.37908925075803,49.70347849250735,66.5916811819709
Nairobi,Embakasi,2025-10-01 23:18:21.952240,50.273042174777224,53.216865792932595,32.78825914127271,67.295479126177,45.731919911936274,74.10558779037098,36.63316501865238,64.10137355027634
Nairobi,Embakasi,2025-11-01 23:18:21.952240,57.58717012852581,91.99979154310707,70.34928101598072,50.71937319915535,66.43668568067227,37.46108840766837,24.83835080566453,82.16511755974099
Nairobi,Embakasi,2025-12-01 23:18:21.952240,73.24662659534735,38.4105427827724,66.55442233938237,34.051693724741384,80.25852912182171,67.26875873742435,39.72322398071071,83.88175189084856
Nairobi,Embakasi,2026-01-01 23:18:21.952240,76.86917710730864,84.52309197377679,76.55617004044376,32.138711809900265,87.16782346980708,53.02199647895455,16.98547552083719,67.98933527296931
Nairobi,Embakasi,2026-02-01 23:18:21.952240,85.56063901271445,86.6927460093215,49.117140437794546,62.528905785597445,57.66661687364038,75.63828806278097,50.35867560092465,73.55245574883409
Nairobi,Kibra,2024-03-01 23:18:21.952240,50.9696691450048,88.42515011282185,32.94393229195484,83.11606080885161,63.97017721291918,44.04863648848284,62.5886486454755,77.34861826107777
Nairobi,Kibra,2024-04-01 23:18:21.952240,77.2450334779841,87.26981914818035,57.70547713218816,31.84003149907911,62.49776506062743,49.56238110015167,12.685539413691165,69.89255050563008
Nairobi,Kibra,2024-05-01 23:18:21.952240,62.53653477405623,49.02176075302545,52.409228212784086,80.48264637958091,83.75583723408894,37.137412102600734,61.19208998838696,49.279545025194025
Nairobi,Kibra,2024-06-01 23:18:21.952240,41.794121049688165,53.440701591820385,71.4381892046959,34.99232020246633,62.354555543871584,61.74153170030605,24.776136601772713,45.52977359695191
Nairobi,Kibra,2024-07-01 23:18:21.952240,82.85435393040225,91.14883080513093,41.93162268208711,59.970366532108415,50.45087309527334,42.76721914211472,65.30353736351017,56.24264512602542
Nairobi,Kibra,2024-08-01 23:18:21.952240,62.494882349209504,38.98510209001391,31.311759792448175,46.3884261631035,62.049757624877515,47.95851083455836,38.46708173199839,51.90123609497373
Nairobi,Kibra,2024-09-01 23:18:21.952240,53.0572798259699,62.83147828480985,57.6426264637182,84.78017922564294,83.98760420655461,34.28293526374644,13.363435767140254,81.9240058461889
Nairobi,Kibra,2024-10-01 23:18:21.952240,43.603117681902404,78.35801071798804,60.17767449974791,45.27203222377281,91.95209537787673,24.044302756589794,17.313501060268596,69.08721434024142
Nairobi,Kibra,2024-11-01 23:18:21.952240,92.69290482615116,61.2817857610996,47.06268415348457,60.587044270231175,81.1652232587639,43.87722625294041,40.9871371755343,69.9929304771473
Nairobi,Kibra,2024-12-01 23:18:21.952240,54.332384195405695,84.968655863765,67.69558021445334,78.88113534768277,46.16300905754591,61.292122767049385,33.774197005745556,63.876510046689695
Nairobi,Kibra,2025-01-01 23:18:21.952240,73.89948525525116,40.78516583484807,55.544870252170384,64.3080701642367,47.28494432137335,22.369812656547413,21.485046944565816,84.90937645628065
Nairobi,Kibra,2025-02-01 23:18:21.952240,84.64886896684155,65.07580849031154,82.51123891383338,42.943278165533506,88.10265591689955,62.31743252359456,23.972272225232835,79.86569808694787
Nairobi,Kibra,2025-03-01 23:18:21.952240,55.63485975490689,54.98724853277277,43.079093712525314,79.10740292340208,63.617262621209775,58.17358886898929,65.05259910833527,37.16986845155108
Nairobi,Kibra,2025-04-01 23:18:21.952240,51.389736161701016,76.43635905250476,42.36340451633022,56.468702660316026,96.47023701665482,52.06296402583252,39.94691592448888,72.95505036821726
Nairobi,Kibra,2025-05-01 23:18:21.952240,96.62778703873644,52.79563080574165,60.45890472383857,34.82033245477525,46.99905213035161,44.21078010404514,54.75310013575613,38.39128883045076
Nairobi,Kibra,2025-06-01 23:18:21.952240,95.32581465249947,45.83427137975721,75.96092938725005,60.17476407954203,78.19784708969023,65.44930235482926,43.12390301946159,42.57498881089885
Nairobi,Kibra,2025-07-01 23:18:21.952240,92.25495941597961,78.06001951751702,63.49419044037521,59.16280552806899,46.80526115033252,73.49593888227976,37.8392817134508,54.054517014646926
Nairobi,Kibra,2025-08-01 23:18:21.952240,75.6481995239792,90.2062086107638,52.090530725723674,43.922550323432965,47.4093231294106,48.89152524962748,53.77761577919863,76.07854294326539
Nairobi,Kibra,2025-09-01 23:18:21.952240,53.15699913913933,73.59097597965828,44.968594166500424,83.26281632232086,52.37165483170379,54.9223737387616,15.251704191959911,57.975594701351284
Nairobi,Kibra,2025-10-01 23:18:21.952240,89.94227930271504,67.2172575215425,63.23359965485364,53.57666685237749,75.86153452897602,28.445540039454805,56.33631076499806,66.37446799444388
Nairobi,Kibra,2025-11-01 23:18:21.952240,42.91313643130405,56.7741306038574,56.025374345298744,47.96581146648822,68.5711086164526,52.5285192730178,12.42523180771457,74.9612528286106
Nairobi,Kibra,2025-12-01 23:18:21.952240,61.152861204255004,37.91966416804722,39.652172021047086,66.20486780364757,59.87953443466327,56.332325230280304,58.92143473404692,50.52283407579128
Nairobi,Kibra,2026-01-01 23:18:21.952240,64.88887787424385,35.842445483847754,63.69550862814296,39.80184492545029,63.91437631842319,50.76165268591612,30.555322634056726,55.28222364032321
Nairobi,Kibra,2026-02-01 23:18:21.952240,84.43258337025142,70.62931674603446,44.215088981929746,59.73107368098512,45.24411589240227,68.90234716973642,41.79664217128723,58.08293728491424
Mombasa,Changamwe,2024-03-01 23:18:21.952240,83.16218131654713,35.561129288220066,53.41190258668756,36.456302458812395,65.30482229998634,58.609438578286095,50.90774966856268,66.37766821450835
Mombasa,Changamwe,2024-04-01 23:18:21.952240,76.29403784117287,66.07875348432323,38.31005650618754,42.68629672350194,91.89173796494674,36.0916882478176,48.505300558577524,37.60091188318415
Mombasa,Changamwe,2024-05-01 23:18:21.952240,91.09725376341989,84.61743496499639,56.67444273798533,63.59577007539318,67.03888344792298,31.305775552547377,55.287234478772454,68.3406193211766
Mombasa,Changamwe,2024-06-01 23:18:21.952240,61.72333362092357,50.78077197437882,29.674499188618913,41.951932335397856,75.61347473813086,58.003382539822105,33.975508309438894,51.8007520192636
Mombasa,Changamwe,2024-07-01 23:18:21.952240,90.27293575253259,46.84862976694409,44.67335033361398,69.69084276291238,89.8654692757736,47.357540049013224,27.903942111966852,74.99946736902754
Mombasa,Changamwe,2024-08-01 23:18:21.952240,87.94248291436847,39.16866418089906,75.2801212548735,65.7279112108744,72.9626907628879,72.17682215132237,57.98819126043905,49.51725942234751
Mombasa,Changamwe,2024-09-01 23:18:21.952240,73.27508327671262,91.72045390611213,48.75135500556564,57.1143371008467,60.26904434224212,37.103228663852164,26.824326246780522,34.72099156228346
Mombasa,Changamwe,2024-10-01 23:18:21.952240,65.30727786846435,49.38011087135603,31.56628315802527,38.930000166903184,78.60988842008874,61.23193331810793,55.96405387618692,69.27266146172505
Mombasa,Changamwe,2024-11-01 23:18:21.952240,48.76046502640448,50.05541985690783,38.78158205236511,30.960641577947783,77.86093215359813,67.6700986342654,31.568622881954816,33.85620767362433
Mombasa,Changamwe,2024-12-01 23:18:21.952240,48.19022726411448,93.20653179307979,82.84114572348054,39.04012388505308,61.29927246808671,57.33259914918352,52.59430909474385,34.680708495474285
Mombasa,Changamwe,2025-01-01 23:18:21.952240,86.02153778581777,93.57128901537212,68.24247610819191,73.79604709732035,63.38996137209354,62.97056346203587,11.637690988002742,73.15603854663712
Mombasa,Changamwe,2025-02-01 23:18:21.952240,73.81525117108579,54.295396955130954,71.37346709274385,45.17906491523267,60.97889266297991,69.22142558363912,35.214380101170036,71.61715252744354
Mombasa,Changamwe,2025-03-01 23:18:21.952240,66.15897368009698,86.04371995877143,48.656021073491914,74.67409713271005,62.310347066788424,20.492559095538937,21.316623002143654,41.50925441092205
Mombasa,Changamwe,2025-04-01 23:18:21.952240,86.01373918788708,92.6705307214248,77.40652314040867,80.36225358094748,91.2993223430064,40.25049315747906,61.17418481569348,57.86383141949389
Mombasa,Changamwe,2025-05-01 23:18:21.952240,94.34190007033152,52.994188753045705,57.58169900490117,39.275410638149054,53.17089979522994,54.496678803102974,53.485282538371116,65.02059637666872
Mombasa,Changamwe,2025-06-01 23:18:21.952240,71.28572701503467,59.415186522651645,66.52443472721711,31.465217663763305,70.79060859471956,33.59356027776886,63.21754320181532,64.35989908961571
Mombasa,Changamwe,2025-07-01 23:18:21.952240,82.58615442866166,81.06889346378074,77.2501561038498,48.07963932329831,81.93994063739811,79.06419076464975,65.59369454972209,63.584420963239786
Mombasa,Changamwe,2025-08-01 23:18:21.952240,91.33295758477641,71.36185661235059,48.41740615867893,81.09083600957453,63.14905676046811,58.2781878186306,39.0587930012876,41.234675947634194
Mombasa,Changamwe,2025-09-01 23:18:21.952240,72.36090097807232,76.83830801625257,69.70661400439667,87.26531052659567,57.78713130828044,65.61222010875481,12.333099786240506,58.3953793779679
Mombasa,Changamwe,2025-10-01 23:18:21.952240,72.27599638644386,48.46940367635903,39.14872421582539,44.80923865241726,73.14115931602261,60.21721540323068,12.637786336532477,71.28118400899896
Mombasa,Changamwe,2025-11-01 23:18:21.952240,47.05148885602985,79.0336716806926,63.80740375229293,43.10047847512599,54.485449742207706,46.62798628179836,68.3008373064199,35.862800489714054
Mombasa,Changamwe,2025-12-01 23:18:21.952240,54.084806794703596,69.04442945354975,51.74790942137673,53.22622124108166,69.93470427606165,29.683936970919017,46.94345078964309,78.85693099173577
Mombasa,Changamwe,2026-01-01 23:18:21.952240,82.79977280614831,44.36958154571612,61.09847445630317,80.47378251214487,80.87951968535282,46.95800968676009,12.455886839607047,64.65255312714459
Mombasa,Changamwe,2026-02-01 23:18:21.952240,54.55793350178928,36.57774915377966,69.76218697246375,71.84068468246431,73.18275943561653,43.39329551255997,19.030983345850814,34.46189934708588
Mombasa,Jomvu,2024-03-01 23:18:21.952240,52.41090982613534,94.33925614385308,51.62380900254736,64.48869304303409,80.947900363659,31.507820784566647,17.97406509666849,62.074799964920125
Mombasa,Jomvu,2024-04-01 23:18:21.952240,47.26353039629896,48.61730323949823,68.10441442921694,32.61806906121576,47.17944747681906,70.92946707607803,11.47360434965972,69.58574892852737
Mombasa,Jomvu,2024-05-01 23:18:21.952240,44.88021371775161,57.11693082630295,38.23029475315845,71.6325836392877,63.78890391621991,52.10514370503394,31.957129908138768,53.397814579446646
Mombasa,Jomvu,2024-06-01 23:18:21.952240,59.887276445831816,60.0305623588921,47.51118151531712,53.41459758032463,86.81656968453737,33.399683837590715,45.895054489381295,73.69375605921631
Mombasa,Jomvu,2024-07-01 23:18:21.952240,86.53159694186358,86.11381024831442,57.521342099351536,75.42603354923648,93.88516364179512,34.0892545103129,31.591769952621867,62.32597171391238
Mombasa,Jomvu,2024-08-01 23:18:21.952240,43.36495013634362,60.88747091856021,35.4765273307634,49.72697776019754,71.85844962746299,50.114354245275734,45.64751718874787,33.59056513213522
