county,sub_county,date,rainfall_mm,temperature_avg,drought_index,flood_risk
Kisumu,Kisumu West,2025-09-01 23:20:11.517159,102.26552049718131,18.165261074728903,1.222719639216867,6.902259231702809
Kisumu,Kisumu West,2025-10-01 23:20:11.517159,50.192912539750616,20.769399934745906,6.787856137344727,0.09129585677764895
Kisumu,Kisumu West,2025-11-01 23:20:11.517159,48.8101206922488,20.39869763649103,3.8265602672525323,1.9687842208530404
Kisumu,Kisumu West,2025-12-01 23:20:11.517159,90.15017877769587,26.090246583005626,1.5314783105974294,9.560822645968097
Kisumu,Kisumu West,2026-01-01 23:20:11.517159,107.91226627152324,22.565858914378992,9.783735211559412,8.083736226419298
Kisumu,Kisumu West,2026-02-01 23:20:11.517159,69.75362050985159,22.168571384611678,3.4272279112411965,8.269819055476837
Kisumu,Kisumu Central,2025-03-01 23:20:11.517159,44.28871676532555,25.4846108656564,6.523317509164221,9.32298171723273
Kisumu,Kisumu Central,2025-04-01 23:20:11.517159,34.90118771439782,30.929148372073673,3.170213081172143,4.578490175805694
Kisumu,Kisumu Central,2025-05-01 23:20:11.517159,128.48841499749594,26.327540717954374,5.137878285880234,1.3280085319423984
Kisumu,Kisumu Central,2025-06-01 23:20:11.517159,45.55407982588977,22.054630133478526,0.25831861453258775,8.801210025587489
Kisumu,Kisumu Central,2025-07-01 23:20:11.517159,0.0,15.403134334678056,9.283962466043544,8.733628882640952
Kisumu,Kisumu Central,2025-08-01 23:20:11.517159,60.362641174449344,30.762470441491683,6.765538078139213,5.0494215991354565
Kisumu,Kisumu Central,2025-09-01 23:20:11.517159,9.057330365513522,21.770476399926594,7.891563401854794,8.549458073556401
Kisumu,Kisumu Central,2025-10-01 23:20:11.517159,42.57955111515032,23.09505284956975,7.110358279767064,7.2266062517516545
Kisumu,Kisumu Central,2025-11-01 23:20:11.517159,42.80276200231439,19.29756250915604,1.2799381889521477,6.024927800554987
Kisumu,Kisumu Central,2025-12-01 23:20:11.517159,33.859807289308854,14.915275385298028,9.07994504490626,2.123844885411591
Kisumu,Kisumu Central,2026-01-01 23:20:11.517159,90.2574648071762,23.82796593199156,8.825753969828948,8.02429420078052
Kisumu,Kisumu Central,2026-02-01 23:20:11.517159,76.35805299289892,16.187096973120305,4.571077502297332,2.7865183836023877
Kisumu,Seme,2025-03-01 23:20:11.517159,84.36689376738519,20.5615947934265,8.624396093265739,3.7483486941388753
Kisumu,Seme,2025-04-01 23:20:11.517159,42.53879331491529,17.734832908422835,0.33373168608405224,5.256922414052035
Kisumu,Seme,2025-05-01 23:20:11.517159,143.53218376730445,26.106887547915665,5.516402166609833,6.1592376923973156
Kisumu,Seme,2025-06-01 23:20:11.517159,43.22468586066988,19.17607789007779,8.495118572050382,8.198043411889914
Kisumu,Seme,2025-07-01 23:20:11.517159,104.408540731203,22.651045306990362,9.835069761267471,9.586457445073137
Kisumu,Seme,2025-08-01 23:20:11.517159,88.21359919705826,16.63647295829214,6.533508860126935,6.578479384364504
Kisumu,Seme,2025-09-01 23:20:11.517159,52.761585825977846,24.968722728702254,7.725041237503162,0.023436126966795978
Kisumu,Seme,2025-10-01 23:20:11.517159,88.46318970607312,27.075262328919305,8.24400300087294,7.6275778674603885
Kisumu,Seme,2025-11-01 23:20:11.517159,82.53231517859969,25.332156384450805,5.554545252815256,9.424063999519753
Kisumu,Seme,2025-12-01 23:20:11.517159,48.16505536425846,22.706954993038007,8.677448117433574,9.277872018349315
Kisumu,Seme,2026-01-01 23:20:11.517159,73.70098744920601,24.299313254878307,9.865327472440223,9.624827312269252
Kisumu,Seme,2026-02-01 23:20:11.517159,20.871822054059805,20.590090956821804,8.027138510364631,1.7439756181003074
Kisumu,Nyando,2025-03-01 23:20:11.517159,77.50339115880969,24.292948850073373,4.114256123802046,3.9352602631756795
Kisumu,Nyando,2025-04-01 23:20:11.517159,86.02762480926654,20.361019081307468,0.8840075163179539,9.230378733979892
Kisumu,Nyando,2025-05-01 23:20:11.517159,110.86829683606828,22.083699083744715,5.342157107696193,8.675891392385097
Kisumu,Nyando,2025-06-01 23:20:11.517159,58.96389896457978,18.416241676868562,1.9046271678997573,9.461138623154298
Kisumu,Nyando,2025-07-01 23:20:11.517159,65.38359732357233,19.06196231498449,4.392004550504913,3.4839620840180996
Kisumu,Nyando,2025-08-01 23:20:11.517159,128.6855704578743,12.029922542833717,3.119657385949882,3.572241890793224
Kisumu,Nyando,2025-09-01 23:20:11.517159,109.32901023501873,17.43645640862207,8.339455503749445,6.576525949370652
Kisumu,Nyando,2025-10-01 23:20:11.517159,27.522727803646283,26.651039941987182,7.89523616371552,7.221820450455433
Kisumu,Nyando,2025-11-01 23:20:11.517159,19.97252086466333,23.161253955673104,6.196237070874069,0.7422399855182116
Kisumu,Nyando,2025-12-01 23:20:11.517159,101.8535442620111,20.19216185253944,3.102979085743167,0.6145603594628979
Kisumu,Nyando,2026-01-01 23:20:11.517159,89.35053948629205,15.36412466461571,2.140634438498097,5.080827930736051
Kisumu,Nyando,2026-02-01 23:20:11.517159,69.96017456470443,17.97917213209757,4.545032639148109,2.2590348371038047
Nakuru,Nakuru Town West,2025-03-01 23:20:11.517159,97.92473266721859,23.63073392900766,2.809843777325558,6.09669773713433
Nakuru,Nakuru Town West,2025-04-01 23:20:11.517159,68.84479719733152,30.194397038456685,9.276499645825687,1.4831995125453235
Nakuru,Nakuru Town West,2025-05-01 23:20:11.517159,71.97065128954841,18.378147881429854,9.373701958150155,7.792825411228831
Nakuru,Nakuru Town West,2025-06-01 23:20:11.517159,106.18238689957938,19.85330564648127,3.738577683969763,2.3884335823071625
Nakuru,Nakuru Town West,2025-07-01 23:20:11.517159,49.07244796717397,18.408109568814222,6.970127393505463,0.21489981027415395
Nakuru,Nakuru Town West,2025-08-01 23:20:11.517159,92.90236306782657,12.529063380339963,3.395252588302199,0.4666497628261357
Nakuru,Nakuru Town West,2025-09-01 23:20:11.517159,153.32709039788227,21.759189201679774,4.230480826991298,1.7791622423496622
Nakuru,Nakuru Town West,2025-10-01 23:20:11.517159,77.59873570115553,20.938893322530966,6.411360311116838,2.18639578667309
Nakuru,Nakuru Town West,2025-11-01 23:20:11.517159,32.616296660846345,23.071995452285513,0.5099798532738242,8.71731403989585
Nakuru,Nakuru Town West,2025-12-01 23:20:11.517159,48.21593326525303,17.913923117517975,6.871961697110804,5.139070394809968
Nakuru,Nakuru Town West,2026-01-01 23:20:11.517159,45.572827476847635,21.888437053256116,4.6156954775615215,3.435125109163133
Nakuru,Nakuru Town West,2026-02-01 23:20:11.517159,61.46501917199281,22.24213786234295,4.4763710363477225,1.6941001596301142
Nakuru,Nakuru Town East,2025-03-01 23:20:11.517159,79.61639216170659,23.936123156814162,5.0944711255466215,1.748317687404577
Nakuru,Nakuru Town East,2025-04-01 23:20:11.517159,36.436320109821416,29.830521234746733,2.6410937516398603,5.901912757092802
Nakuru,Nakuru Town East,2025-05-01 23:20:11.517159,151.81260521035995,21.886753385120013,0.2716112509872526,6.542495872545841
Nakuru,Nakuru Town East,2025-06-01 23:20:11.517159,135.51146608064582,26.220810329386367,5.990241608275486,6.6882493973948804
Nakuru,Nakuru Town East,2025-07-01 23:20:11.517159,53.818370000995834,21.790147773718704,2.8692784428054563,2.2497464924631263
Nakuru,Nakuru Town East,2025-08-01 23:20:11.517159,91.37128070223716,18.103242069761446,2.218317934001437,9.492839534372463
Nakuru,Nakuru Town East,2025-09-01 23:20:11.517159,52.43853882562547,31.2033282863159,9.406957950198917,7.794874140357042
Nakuru,Nakuru Town East,2025-10-01 23:20:11.517159,0.0,17.330860298427332,8.454694296483517,5.302274331399013
Nakuru,Nakuru Town East,2025-11-01 23:20:11.517159,103.72097263673811,22.453383272860556,6.074262744408408,4.674392516613343
Nakuru,Nakuru Town East,2025-12-01 23:20:11.517159,103.43143452802217,22.27640308738911,5.540283730596263,4.085134288169979
Nakuru,Nakuru Town East,2026-01-01 23:20:11.517159,52.94430735302015,23.089798567038294,4.59424169755104,2.617233924078924
Nakuru,Nakuru Town East,2026-02-01 23:20:11.517159,54.35634366665268,26.284522226418495,8.60505662886074,3.2192820824935966
Nakuru,Bahati,2025-03-01 23:20:11.517159,119.94336519411954,18.147562958433078,8.124135493882758,3.043621799760917
Nakuru,Bahati,2025-04-01 23:20:11.517159,66.56733043955028,35.869926713970145,5.583340662465534,9.432100047006406
Nakuru,Bahati,2025-05-01 23:20:11.517159,32.58166386853634,19.06971367075114,4.134802025020665,1.9761221694615583
Nakuru,Bahati,2025-06-01 23:20:11.517159,53.109238841966004,16.039040770221398,2.7178734842327312,8.45006872162298
Nakuru,Bahati,2025-07-01 23:20:11.517159,124.16449669510843,24.019283086978405,0.5155063326994169,1.49683522302968
Nakuru,Bahati,2025-08-01 23:20:11.517159,41.07634738675234,16.66798003308711,3.9494278838908894,5.546323585978477
Nakuru,Bahati,2025-09-01 23:20:11.517159,42.03784312602664,21.555734169412723,8.200497554787432,8.951139095489655
Nakuru,Bahati,2025-10-01 23:20:11.517159,71.7301182727802,19.573317194485554,8.968497325722115,1.8821143774233473
Nakuru,Bahati,2025-11-01 23:20:11.517159,150.38503266570763,24.526700725122957,2.095310064100601,5.825917754574136
Nakuru,Bahati,2025-12-01 23:20:11.517159,57.06120816722313,26.772215696115374,6.612282658212303,7.0026399045585785
Nakuru,Bahati,2026-01-01 23:20:11.517159,52.89351707570339,17.588958535754557,6.602315284810514,8.924467154567852
Nakuru,Bahati,2026-02-01 23:20:11.517159,115.55130978367512,16.93557223728633,0.9327804226820757,9.231694258747881
Nakuru,Gilgil,2025-03-01 23:20:11.517159,138.73314201766004,17.040903807906325,6.718643699962081,8.16461163659424
Nakuru,Gilgil,2025-04-01 23:20:11.517159,79.35640695911245,29.140945047935684,7.0942726423479305,0.7129481185663067
Nakuru,Gilgil,2025-05-01 23:20:11.517159,22.871169505264753,22.349187081724118,3.3418167301278787,3.930895472266874
Nakuru,Gilgil,2025-06-01 23:20:11.517159,84.81689904329754,18.439228654265364,1.6388580398214292,5.450516863511839
Nakuru,Gilgil,2025-07-01 23:20:11.517159,106.63869554679567,20.714759343194878,7.064010351257775,0.00623791775807514
Nakuru,Gilgil,2025-08-01 23:20:11.517159,114.98980032744005,15.150667019429735,7.513555352697468,4.5947478604133885
Nakuru,Gilgil,2025-09-01 23:20:11.517159,37.75649015619197,23.782296094930068,0.4142576502696804,7.597185420424411
Nakuru,Gilgil,2025-10-01 23:20:11.517159,88.01828560543629,30.349788828172105,0.7591461548099931,0.025888462868750572
Nakuru,Gilgil,2025-11-01 23:20:11.517159,110.39349075311749,17.295475713183258,7.775831515039898,9.48679573026589
Nakuru,Gilgil,2025-12-01 23:20:11.517159,71.91332302619718,18.309451221827214,4.04731565225028,1.9462064563543713
Nakuru,Gilgil,2026-01-01 23:20:11.517159,58.89249426427559,23.915365065675715,5.235017998783407,5.354615284658793
Nakuru,Gilgil,2026-02-01 23:20:11.517159,42.81466466381157,25.674525358387093,5.785461920593059,2.6668839622076512
Nakuru,Kuresoi,2025-03-01 23:20:11.517159,122.80603315345454,15.562616186892013,9.56181468182698,9.33665220949897
