county,sub_county,date,acute_malnutrition_cases,severe_acute_malnutrition_cases,moderate_acute_malnutrition_cases,admission_rate,cure_rate,death_rate,default_rate,non_cured_rate,coverage_rate
Nairobi,Dagoretti,2025-10-01 23:20:11.517159,248,41,207,1.8238425640708482,85.80837094894318,4.458457744959706,5.24330101724374,4.373780292086419,42.046502023901255
Nairobi,Dagoretti,2025-11-01 23:20:11.517159,298,44,253,2.2343862792545406,80.23662580703449,4.060963094184692,8.759826503254287,6.302667374279074,51.651127723758655
Nairobi,Dagoretti,2025-12-01 23:20:11.517159,241,45,195,2.5250401193986063,82.65237283210158,1.4788188583784203,4.056640934829862,4.400483417165054,50.93418115644997
Nairobi,Dagoretti,2026-01-01 23:20:11.517159,300,37,263,2.4749965878198625,70.40507545403864,3.3663028448621843,8.786969609555833,1.4917112148672356,79.15777444326409
Nairobi,Dagoretti,2026-02-01 23:20:11.517159,378,61,317,0.8263324552606204,73.33364830129146,2.5164881849552225,4.7218519314160305,4.605859382486706,60.50220908763599
Nairobi,Kamukunji,2025-03-01 23:20:11.517159,136,21,114,2.585596779219685,85.24897255941403,4.756653101388167,8.551922190419702,3.0695535138411003,62.823108669067025
Nairobi,Kamukunji,2025-04-01 23:20:11.517159,120,25,95,2.8603518811742745,73.62469953398288,4.002319190435637,2.0298223722898827,6.477799549087877,45.806205034184096
Nairobi,Kamukunji,2025-05-01 23:20:11.517159,116,18,97,1.9768897005577297,74.721558128768,4.916481983966909,2.6171802723531963,3.5724519103124304,63.24837080372589
Nairobi,Kamukunji,2025-06-01 23:20:11.517159,108,14,94,4.019827915159201,74.15375420632301,4.093808397431323,2.0555265391578565,4.079118605289623,58.166475133835206
Nairobi,Kamukunji,2025-07-01 23:20:11.517159,69,14,54,4.63258577063841,77.80060362642435,3.8444177091123555,2.778892791743763,1.7183135165276893,58.295966530852326
Nairobi,Kamukunji,2025-08-01 23:20:11.517159,82,12,69,2.6138733825495777,94.93967578247987,4.998715798871885,5.473957771451428,2.031580514669698,46.735525097706244
Nairobi,Kamukunji,2025-09-01 23:20:11.517159,77,17,59,3.754621277819997,80.09257002588114,4.838699858527397,3.5075661590391594,7.037361563876366,46.06043564504034
Nairobi,Kamukunji,2025-10-01 23:20:11.517159,70,10,60,3.2080990438020183,90.3957369823812,3.4566918232275508,9.152886652687393,5.706970228182488,82.20972707109624
Nairobi,Kamukunji,2025-11-01 23:20:11.517159,98,20,77,1.4637890009724284,83.55240920980205,3.0352954582857965,2.7608514893140956,3.5473483153907868,48.71050302346141
Nairobi,Kamukunji,2025-12-01 23:20:11.517159,109,22,87,1.0994453695656792,71.04859437501051,2.4549888376130165,7.06017563567908,4.594032082067358,62.13247789323778
Nairobi,Kamukunji,2026-01-01 23:20:11.517159,115,18,97,1.4801875758626193,74.5957088774583,2.156427035482296,4.697302084868557,3.843207728058493,58.04359452391661
Nairobi,Kamukunji,2026-02-01 23:20:11.517159,128,15,112,0.7281465631185864,75.7692589064507,4.807611344945945,4.927261688965764,1.2072281312082649,77.67071296508146
Nairobi,Embakasi,2025-03-01 23:20:11.517159,157,16,140,3.0778929147793095,73.21122503493373,1.6044718498543724,9.32535704292847,4.397001347921378,75.26089013252994
Nairobi,Embakasi,2025-04-01 23:20:11.517159,146,32,114,1.2527797463897024,84.57534617917352,4.617715220717216,7.970948367775013,6.602316051329963,75.70044814913311
Nairobi,Embakasi,2025-05-01 23:20:11.517159,173,32,141,2.0189409410379695,78.99918242994053,1.7638958230493609,6.500105253844359,1.9376687209330004,48.17048900923262
Nairobi,Embakasi,2025-06-01 23:20:11.517159,112,11,101,0.8083294866405502,87.44063586941452,1.5034008100445777,9.741514338978096,5.601473151048073,63.409689822747
Nairobi,Embakasi,2025-07-01 23:20:11.517159,100,11,89,1.4450366633294238,73.22047195512674,2.4021022211116394,3.2717876256164597,3.8992673448003785,79.06998962777745
Nairobi,Embakasi,2025-08-01 23:20:11.517159,91,16,74,2.4618491270427967,82.62590947948092,1.600981508915949,6.90290790413821,1.8625303373916275,69.45043135474427
Nairobi,Embakasi,2025-09-01 23:20:11.517159,88,19,69,4.0100932767326505,82.87125460616906,3.3510191111699816,5.887622677852555,2.8759939760514013,43.20842485510748
Nairobi,Embakasi,2025-10-01 23:20:11.517159,107,20,86,2.9888474356152446,78.85613919470369,4.558443473380786,6.150335982541553,4.982631552059084,81.01278108843982
Nairobi,Embakasi,2025-11-01 23:20:11.517159,112,23,88,2.3900339157942407,79.6836771350245,2.02635333399953,8.263645646445344,7.850436124501357,71.05365655660643
Nairobi,Embakasi,2025-12-01 23:20:11.517159,137,16,121,4.651449364405237,81.72208380717933,2.1441694000583045,8.907182802648979,5.196022461034018,41.57928881413603
Nairobi,Embakasi,2026-01-01 23:20:11.517159,156,24,131,2.219139181279637,87.15274651499608,1.912998001533452,8.781472896325477,2.6201212469438206,61.42612230867846
Nairobi,Embakasi,2026-02-01 23:20:11.517159,148,24,123,2.6003306130155397,83.57684845798414,3.214121994970561,4.616479325693136,7.916082110007645,53.7934896089728
Nairobi,Kibra,2025-03-01 23:20:11.517159,143,29,113,4.134277883572915,84.81730303267098,3.840954205727467,3.16033223292556,3.9564291931118842,58.94710603693352
Nairobi,Kibra,2025-04-01 23:20:11.517159,121,14,106,2.0504149777579013,79.83410022795475,4.232918106377301,9.579234093450495,6.230576753068691,56.68227497921967
Nairobi,Kibra,2025-05-01 23:20:11.517159,133,28,105,4.144785698728031,77.77865904155593,4.623575193204946,6.242906877783814,1.5344625599107566,74.07894470006607
Nairobi,Kibra,2025-06-01 23:20:11.517159,118,17,101,1.9042262867166744,88.37975294440236,3.9324676272313686,5.397799709244849,4.915377446381963,52.27633147111883
Nairobi,Kibra,2025-07-01 23:20:11.517159,109,15,93,0.9693000513137477,78.18542457247636,2.0856900711740094,9.145092217229031,6.8183997768776985,75.80842272054002
Nairobi,Kibra,2025-08-01 23:20:11.517159,94,17,77,4.202816242354791,80.80747351530815,2.8833379771741163,8.651215366143372,5.587003986319222,47.94992785151332
Nairobi,Kibra,2025-09-01 23:20:11.517159,89,11,78,0.8535785652348991,86.08182606160814,3.112304987547515,3.8080014790864487,4.973540388779976,47.600067387839196
Nairobi,Kibra,2025-10-01 23:20:11.517159,99,15,83,4.998602391854877,79.15911515044633,3.8890877358303624,8.253415287570482,6.470486167835123,55.82285486516791
Nairobi,Kibra,2025-11-01 23:20:11.517159,100,21,79,2.5764056915465305,75.73761214397237,4.897608781033757,5.856098876734869,4.059275566770905,62.24895869754033
Nairobi,Kibra,2025-12-01 23:20:11.517159,134,28,105,1.4909087270122592,73.35250500346814,1.8928787167845411,6.494558546444235,6.6691992398332545,54.535822248501155
Nairobi,Kibra,2026-01-01 23:20:11.517159,163,30,133,2.075387600268865,89.59076079386396,3.6005874473378556,3.709572870991458,7.922275200243096,58.835944134835714
Nairobi,Kibra,2026-02-01 23:20:11.517159,169,22,146,2.0836521900558242,91.26646647925904,3.3160869618371507,7.394134197337583,6.486375274453141,76.9352778677607
Mombasa,Changamwe,2025-03-01 23:20:11.517159,102,19,82,3.3371495217629947,94.12738747312683,2.634729648191777,3.2783151351613604,2.8887254717763353,48.21341195402559
Mombasa,Changamwe,2025-04-01 23:20:11.517159,104,10,93,3.2688062628209997,75.14583262912902,2.363214783764114,2.7261629096844535,5.3246756687296575,66.17804593992162
Mombasa,Changamwe,2025-05-01 23:20:11.517159,74,10,63,2.1453215076682994,90.82379943704896,4.994162417540353,6.7926253237702525,3.1973621596934394,83.1986107615179
Mombasa,Changamwe,2025-06-01 23:20:11.517159,75,17,58,0.8821230314018549,73.14994638014163,3.972100667740973,4.408502563168654,6.184580666833816,48.77929663105838
Mombasa,Changamwe,2025-07-01 23:20:11.517159,56,13,42,4.370857190104694,70.57770236815767,1.0616180186724264,8.597202875435453,6.507376095020365,61.21114623333293
Mombasa,Changamwe,2025-08-01 23:20:11.517159,54,13,40,2.588139788033245,72.08877685226898,3.871076011552261,3.1582529617882997,1.1491404857238725,46.076056933291696
Mombasa,Changamwe,2025-09-01 23:20:11.517159,46,11,34,3.059783856240842,90.3799683326255,4.334581154373169,8.55269019498569,3.3551855193181646,83.30709322779236
Mombasa,Changamwe,2025-10-01 23:20:11.517159,53,13,40,3.4461905660219894,93.07169814140101,2.762052385643078,9.67976140627741,5.499904237336994,73.76653456912346
Mombasa,Changamwe,2025-11-01 23:20:11.517159,58,6,51,1.1483102215622816,70.54240509069378,4.34252720655717,7.59945888465743,7.225119368871811,46.61848643246943
Mombasa,Changamwe,2025-12-01 23:20:11.517159,75,15,59,4.552427047934077,74.1657596279534,3.806288146486055,8.359804743466828,2.9280137148809775,69.01801541260019
Mombasa,Changamwe,2026-01-01 23:20:11.517159,104,20,83,1.384141993291284,81.01830645742791,2.8393077397613964,4.78476984474274,6.6129341834146675,73.05467136331129
Mombasa,Changamwe,2026-02-01 23:20:11.517159,90,9,81,2.886268951174883,85.25212423539271,1.9156667077617122,7.2658208319607525,7.05802360342899,72.90281269202524
Mombasa,Jomvu,2025-03-01 23:20:11.517159,347,39,308,3.8145902875715336,91.94536867633659,3.6108025536337522,7.710880836676071,3.328019730876253,75.68341419038182
Mombasa,Jomvu,2025-04-01 23:20:11.517159,364,77,287,4.833462437162763,78.93470702942308,2.937760881506706,5.818752911965588,7.797391331478892,48.941163746284694
Mombasa,Jomvu,2025-05-01 23:20:11.517159,296,37,258,1.336447769240539,76.5172523310172,2.7966618388497047,6.06401545669575,6.055814648241776,68.19172926130445
Mombasa,Jomvu,2025-06-01 23:20:11.517159,276,41,234,2.842486069876905,79.43485299855152,4.5044936017936585,6.146990192784715,6.134111986360324,77.31307058368569
Mombasa,Jomvu,2025-07-01 23:20:11.517159,254,30,223,0.9616361611994073,84.12548835714358,4.669294232756327,7.626912259930313,1.5126126436280767,51.53064922912796
Mombasa,Jomvu,2025-08-01 23:20:11.517159,200,23,176,4.509705961523967,76.76319477205568,2.0215657546087766,7.982067827891158,3.0516693383144387,82.89062536991582
Mombasa,Jomvu,2025-09-01 23:20:11.517159,204,33,170,3.8929190168780097,71.77720683953008,2.9783463253537206,5.043831982173501,4.02194571010263,74.74533091018213
Mombasa,Jomvu,2025-10-01 23:20:11.517159,176,35,140,4.624435931344275,90.83202953570094,2.5065165899493826,9.704510938671083,6.616795714713249,82.2642641489127
Mombasa,Jomvu,2025-11-01 23:20:11.517159,270,42,227,2.2499833028926064,74.57301539560886,1.269639206682839,3.8891554443172183,5.242725049010569,62.7492406137588
Mombasa,Jomvu,2025-12-01 23:20:11.517159,268,41,227,4.779272818558729,74.24492424991455,1.3373181183056393,8.215472093502866,5.601206312563399,54.54171359091645
Mombasa,Jomvu,2026-01-01 23:20:11.517159,348,80,268,2.110603127190694,87.3241353461657,1.6632618701139519,8.481622098723868,2.3255373304636184,57.05873191632975
Mombasa,Jomvu,2026-02-01 23:20:11.517159,374,82,292,2.8659447386327734,94.34183187946108,3.7041436231006655,8.555864583739869,4.836818796093345,54.277386265304585
Mombasa,Kisauni,2025-03-01 23:20:11.517159,352,37,315,3.241175591110742,70.26158444767704,3.3807889233437414,8.887821312693259,7.385330482733783,71.61400283979951
Mombasa,Kisauni,2025-04-01 23:20:11.517159,359,66,293,2.957167251538438,72.70530180767386,1.9999746743243678,7.457751137352196,6.612573932575332,67.89782121935187
Mombasa,Kisauni,2025-05-01 23:20:11.517159,347,80,267,1.0367130570528102,75.86968806536844,1.071455529580108,3.822883699074721,5.719926121309846,75.18117028838385
Mombasa,Kisauni,2025-06-01 23:20:11.517159,240,43,197,3.1273146194181165,70.42111048055837,4.55092945951283,5.098661043486513,4.693787505785053,72.92296254122796
Mombasa,Kisauni,2025-07-01 23:20:11.517159,241,60,181,4.701174786298868,77.80265587631803,4.637792388809777,6.359532873097999,5.59054202042562,63.680763059096776
Mombasa,Kisauni,2025-08-01 23:20:11.517159,192,45,146,4.675901255636336,93.63802826046842,3.741237662120641,6.173506525229606,1.4324182335707878,71.35256824883282
Mombasa,Kisauni,2025-09-01 23:20:11.517159,191,29,161,1.4886746458743454,90.24516274607838,4.967442112055565,3.0858163552873776,3.250862498732877,70.04526272122868
Mombasa,Kisauni,2025-10-01 23:20:11.517159,239,56,183,3.7633854133523625,85.48742247221679,2.815153969819127,3.9713813902188395,4.150523650657395,40.21762337620757
Mombasa,Kisauni,2025-11-01 23:20:11.517159,237,54,182,1.0595654579266762,86.1122220287999,2.035164593061494,9.132027938892392,5.574020575848199,84.92992939824535
Mombasa,Kisauni,2025-12-01 23:20:11.517159,333,70,262,1.7108156241105503,91.36977944279917,3.362033237540695,2.1243445490162642,1.3208809907932073,69.873500722268
Mombasa,Kisauni,2026-01-01 23:20:11.517159,322,70,251,2.942065794623796,86.15899600510977,2.4433040395914594,4.90724007694329,3.6489473031746105,54.515208239739714
Mombasa,Kisauni,2026-02-01 23:20:11.517159,338,69,268,1.862179838834192,86.16547054855016,1.0542394898042016,3.6048397385638182,5.6239375039807165,71.06929650547006
Mombasa,Nyali,2025-03-01 23:20:11.517159,261,32,228,2.592423550810302,88.33165419597631,1.376089915998456,5.206155001636541,3.3285355886603223,83.72307902530761
Mombasa,Nyali,2025-04-01 23:20:11.517159,250,56,194,2.0668610206627616,86.12926702782737,3.022612423001256,7.74967709966341,6.486111556109526,67.58991063999763
Mombasa,Nyali,2025-05-01 23:20:11.517159,214,51,163,2.6617094785921527,79.30191212406174,1.0170302167018024,8.858071713934894,6.401382979848082,71.12558808058841
Mombasa,Nyali,2025-06-01 23:20:11.517159,199,21,177,2.760580723102802,82.8621196057268,3.817336943224867,2.203655976571583,5.916302122209503,67.50098562117496
Mombasa,Nyali,2025-07-01 23:20:11.517159,179,32,146,4.740180583820992,92.54144285762594,1.2052518590223134,6.189349449884206,5.239911676685847,70.77907593144866
Mombasa,Nyali,2025-08-01 23:20:11.517159,129,24,104,3.0845316462485397,91.40602263454635,4.6027427538183225,9.7057505430117,2.866813961667362,62.81309417415429
Mombasa,Nyali,2025-09-01 23:20:11.517159,151,35,115,3.237415030184598,81.97039163321591,3.9936099336813156,5.572541239813796,2.701019769976994,52.91345185006749
Mombasa,Nyali,2025-10-01 23:20:11.517159,155,25,129,0.8981742226511343,77.95231387186713,2.7792028244735003,4.377148506181695,7.206380008998541,47.92981494275018
Mombasa,Nyali,2025-11-01 23:20:11.517159,165,16,148,0.8093374256698267,86.1832634456609,3.6929960136213835,4.017523497358068,1.1046074639947947,68.82347038130953
Mombasa,Nyali,2025-12-01 23:20:11.517159,218,49,169,1.142185103416956,89.69261980964176,2.84007682600722,5.800043798156457,6.793258995090428,62.381006230909996
Mombasa,Nyali,2026-01-01 23:20:11.517159,244,46,198,1.7119348776322072,71.33905821698139,4.762874927183084,4.516649429159366,3.779700193375185,52.058650758879885
Mombasa,Nyali,2026-02-01 23:20:11.517159,232,25,206,2.5154397266582116,89.52641340500905,3.715627392312466,8.639273106992224,7.031902174619723,82.58503922999765
Mombasa,Likoni,2025-03-01 23:20:11.517159,245,28,216,2.6956147706062743,93.07762221314927,1.2569026218121273,8.429024337186373,7.926315476094065,61.07254831225944
Mombasa,Likoni,2025-04-01 23:20:11.517159,256,61,195,0.5806640754746066,86.30169983468011,1.7028647676846296,4.280226191562853,4.071342936237224,49.19560944943594
Mombasa,Likoni,2025-05-01 23:20:11.517159,257,50,206,2.5271986078828457,89.03320936218911,4.56276988595078,4.17227669729415,4.871619787272774,58.71170373199321
Mombasa,Likoni,2025-06-01 23:20:11.517159,241,50,190,3.0876071486107377,87.3570899013604,2.6917641778094774,7.916297604545393,3.6075075690721756,51.40156491030248
Mombasa,Likoni,2025-07-01 23:20:11.517159,182,38,144,3.014643118026572,76.05846759321041,4.824578522270017,6.420880511626969,1.726905053510944,56.20013090229362
Mombasa,Likoni,2025-08-01 23:20:11.517159,162,17,144,4.177691269435658,77.32159649649716,1.80310815959405,3.382975919124406,7.735889963136361,80.01070264948959
Mombasa,Likoni,2025-09-01 23:20:11.517159,152,26,126,1.2833529606737781,71.27731960998521,2.3390219877462957,9.79068461629378,4.270702691125251,60.647947646219095
Mombasa,Likoni,2025-10-01 23:20:11.517159,148,24,124,4.876812964184453,87.09426586800083,2.2583839345971253,8.746625510259648,5.876648051178104,51.64461692119178
Mombasa,Likoni,2025-11-01 23:20:11.517159,201,25,176,2.8392471973955935,82.16089820214673,3.3290729600939564,4.4889258939700785,5.129593801078151,45.18811036065244
Mombasa,Likoni,2025-12-01 23:20:11.517159,233,45,187,2.313143581992245,79.08306786427087,3.5309741275103277,4.802122984848684,6.786317908116692,84.05094614175748
Mombasa,Likoni,2026-01-01 23:20:11.517159,228,41,187,4.374345303601647,77.93073475423076,2.1881351205809634,3.9035709701663324,7.90692946301614,49.0101809101525
Mombasa,Likoni,2026-02-01 23:20:11.517159,233,25,207,1.9401297781305624,80.38104445065926,2.982727547037037,5.574619037506515,1.6983356323217684,60.441366467760616
Kisumu,Kisumu East,2025-03-01 23:20:11.517159,141,17,123,4.33475216642607,92.74712007262897,1.735484588564098,2.936905157933171,4.029532543353568,42.02350949390561
Kisumu,Kisumu East,2025-04-01 23:20:11.517159,144,34,109,1.727208776117192,78.07599651104701,2.6313407931920745,8.206783437126974,3.6254643734558463,66.05372102251535
Kisumu,Kisumu East,2025-05-01 23:20:11.517159,169,30,138,3.3458325746444277,86.05243052258217,4.717363622154527,9.548160743515588,5.268131967421592,74.93056178269146
Kisumu,Kisumu East,2025-06-01 23:20:11.517159,124,30,93,2.5659492114640403,73.21536963931337,3.216049021750821,9.5974708808948,7.369522762343845,47.51409809799444
Kisumu,Kisumu East,2025-07-01 23:20:11.517159,128,29,98,0.5330126725538802,74.8434756440057,1.6639934074813794,4.306058508054006,6.849430951427522,60.77414457895992
Kisumu,Kisumu East,2025-08-01 23:20:11.517159,93,21,72,1.6990823125112586,88.68637460678971,4.388834970594014,5.076082178492204,1.9850066209698833,54.99402398168116
Kisumu,Kisumu East,2025-09-01 23:20:11.517159,93,18,75,0.6563559127697289,82.49154416391251,2.45119158530158,5.892244686240131,5.6649061768336235,82.5227714876804
Kisumu,Kisumu East,2025-10-01 23:20:11.517159,101,13,88,2.4385755133480247,93.27551600766975,1.9338366106094735,3.12703651223367,3.7744832200752754,70.0957259827596
Kisumu,Kisumu East,2025-11-01 23:20:11.517159,116,14,102,0.864933535945573,83.06351004114795,2.6613263835482557,2.043559546790748,4.962085031588699,82.4447437362418
Kisumu,Kisumu East,2025-12-01 23:20:11.517159,101,18,83,2.1016318579272593,82.3637033640309,2.432522694772009,8.750619102542704,3.8732125443643715,66.89988886926645
Kisumu,Kisumu East,2026-01-01 23:20:11.517159,144,33,110,4.1426791338358,93.75994683527549,1.3811012797446063,6.094103973621128,2.5902150527543326,66.76094747137913
Kisumu,Kisumu East,2026-02-01 23:20:11.517159,135,32,103,4.578240428262101,72.4039833271895,4.702964037582805,4.519900675397319,5.307438604500313,73.83165196912847
Kisumu,Kisumu West,2025-03-01 23:20:11.517159,214,45,168,2.51763827320708,86.88081074917154,4.922154109146156,3.4968464041589273,4.450825684272275,59.651298891370395
Kisumu,Kisumu West,2025-04-01 23:20:11.517159,233,35,198,1.5893354821156132,77.26897007753601,3.725271311879462,7.563439484881107,6.1663019366228395,72.86757337339665
Kisumu,Kisumu West,2025-05-01 23:20:11.517159,190,44,146,3.4280095195861873,82.59770369523459,3.4279611786619126,5.4356231250617775,6.541492500269985,61.14423695708247
Kisumu,Kisumu West,2025-06-01 23:20:11.517159,164,27,137,3.6265683454722666,93.03849052706843,2.86176861314771,2.1703156288509726,6.584321658414976,82.72945682304658
Kisumu,Kisumu West,2025-07-01 23:20:11.517159,150,26,123,0.5285465388540743,70.25959253023552,1.70807664668971,9.330265531633966,2.9452267856594565,57.5990820694036
Kisumu,Kisumu West,2025-08-01 23:20:11.517159,117,26,90,4.324122925770233,94.0474541825446,2.805884388497884,3.1280324762399863,2.2715815133159936,49.6611783468859
Kisumu,Kisumu West,2025-09-01 23:20:11.517159,131,27,103,2.2405915168481734,88.46838482007522,2.4460443407685553,9.9659470223933,2.839477284776337,72.38668774546646
Kisumu,Kisumu West,2025-10-01 23:20:11.517159,148,28,119,4.747406620676271,83.21725986290222,1.364008983137797,7.561432968406969,3.79995551506261,78.47275154897507
Kisumu,Kisumu West,2025-11-01 23:20:11.517159,153,23,129,2.7602676896590603,72.48802174905245,2.0799212346682396,4.564067819507608,7.3453332110717335,49.47642179316277
Kisumu,Kisumu West,2025-12-01 23:20:11.517159,168,18,149,3.5785839990716384,72.68113492640111,2.3480684889127517,6.9389374923173115,5.974872353388031,69.04752436667671
Kisumu,Kisumu West,2026-01-01 23:20:11.517159,210,24,185,1.5556420127350448,93.85921450175346,2.539635602111366,9.263802102489915,4.254310693107083,56.272572615371374
Kisumu,Kisumu West,2026-02-01 23:20:11.517159,226,39,187,3.3229430779815377,77.7996619066634,1.0525274504221156,3.138827211837074,6.38944400264474,76.68363177104774
Kisumu,Kisumu Central,2025-03-01 23:20:11.517159,91,9,81,0.6168992136310381,76.56107548111295,3.764773746975274,5.176910410534311,4.236272027573969,62.44552455143467
Kisumu,Kisumu Central,2025-04-01 23:20:11.517159,102,24,78,2.97133281942902,86.72199622873576,2.5256979571881937,3.3676243754566535,2.8038799545637136,64.00272249118755
Kisumu,Kisumu Central,2025-05-01 23:20:11.517159,89,21,67,3.538754051344666,85.82986778400462,1.5457617528588923,8.777000069064536,3.9031121635172905,59.81029792781369
Kisumu,Kisumu Central,2025-06-01 23:20:11.517159,66,9,56,2.634210934834542,83.18493034708513,3.3493021547990414,6.990437203835453,2.0738896392253334,50.690682205831884
Kisumu,Kisumu Central,2025-07-01 23:20:11.517159,58,14,43,2.416308184336474,77.75140834579253,3.7055730194257275,3.6629634983211234,2.7688729060452704,47.272753280651756
Kisumu,Kisumu Central,2025-08-01 23:20:11.517159,54,12,41,2.677053134580673,83.40435971299743,2.673312696974599,5.7214478502900015,3.114608563025591,47.61577458551834
Kisumu,Kisumu Central,2025-09-01 23:20:11.517159,57,13,43,2.4920982795825046,83.42690172111949,3.1634219153937075,2.13781511589304,5.927291273045667,63.36713160966282
Kisumu,Kisumu Central,2025-10-01 23:20:11.517159,69,8,61,0.5691768363322158,70.51133469909148,1.7426141749073083,5.752816305999684,7.771090981360896,64.35605378449773
Kisumu,Kisumu Central,2025-11-01 23:20:11.517159,70,13,56,3.5921678826324523,91.58908530508113,2.6282129350746133,4.835083286810146,3.3558256383645455,55.394569794881605
Kisumu,Kisumu Central,2025-12-01 23:20:11.517159,66,6,59,2.886282575590554,93.3430539017642,3.5192539275068055,8.260224483837835,2.165732188132187,71.37112672585314
Kisumu,Kisumu Central,2026-01-01 23:20:11.517159,101,11,90,3.111867159836861,86.17271857373626,2.991711733066671,8.018886233085702,5.89229680577214,54.58086775679924
Kisumu,Kisumu Central,2026-02-01 23:20:11.517159,113,22,90,4.07347133367979,83.85201282775714,1.865393197248801,8.789623842014198,1.6242917869978384,64.5444912523422
Kisumu,Seme,2025-03-01 23:20:11.517159,371,63,307,0.6951837457770558,90.21478086812371,4.062804011645237,4.7110587088463625,3.950239182481003,43.14715190473286
Kisumu,Seme,2025-04-01 23:20:11.517159,386,68,317,3.8286164662657294,84.45340277174891,1.1318449734050686,2.678482440942804,5.3035885586573785,68.45690618774711
Kisumu,Seme,2025-05-01 23:20:11.517159,422,48,373,4.0677077302893,79.15224568042787,3.5738701611839967,6.505842266699642,4.177497284738401,41.69240347161765
Kisumu,Seme,2025-06-01 23:20:11.517159,277,50,227,2.208916154080549,88.9522832888972,3.8701938120347927,4.7165411835452,7.164423472013134,73.16581305091849
Kisumu,Seme,2025-07-01 23:20:11.517159,271,34,237,0.7155714560644414,81.01626895143852,2.88140504200667,9.480978525057122,5.057806365355434,81.66082828965206
Kisumu,Seme,2025-08-01 23:20:11.517159,219,54,165,0.8858642182120166,94.57828410664102,2.42239691716454,6.213185015507318,1.1767745850360534,42.498385786832955
Kisumu,Seme,2025-09-01 23:20:11.517159,204,34,170,3.646262447297,80.26398384293019,3.278814882131078,5.592493589220249,6.204978968054433,40.0324807745547
Kisumu,Seme,2025-10-01 23:20:11.517159,226,36,190,2.8691183533702636,77.37296316667273,3.914058634435104,7.699887890534587,5.528617948119705,71.77807000161008
Kisumu,Seme,2025-11-01 23:20:11.517159,199,23,175,0.6016859488037567,90.26414398564523,2.298709384598159,8.191728587199233,2.1944336429078093,70.84898037036974
