county,sub_county,date,population_under_5,nutrition_program_coverage,stunting_rate,wasting_rate,underweight_rate,exclusive_breastfeeding_rate,mmf_complementarity,mdd_diversity,micronutrient_supplementation_rate
Nairobi,Dagoretti,2024-12-01 23:18:21.952240,11266,39.60574543649576,32.14199117815486,22.961708100823344,10.85250174230121,61.34296185010926,70.50263051326425,38.068167652829004,85.18258867392169
Nairobi,Dagoretti,2025-01-01 23:18:21.952240,4199,68.90989397451355,44.74046656593879,13.346093666294365,33.27514448516527,29.413844178205515,61.1227151627812,77.62633311768161,82.63867884441217
Nairobi,Dagoretti,2025-02-01 23:18:21.952240,5667,44.111615869060984,40.78915585674393,15.114672433313007,12.983842466624306,42.44386555642603,25.948267652595696,75.58560838078219,76.56728851172939
Nairobi,Dagoretti,2025-03-01 23:18:21.952240,11481,52.8983817002131,40.35099579693199,24.691750473351128,16.932817357588217,24.451738343163484,65.12573466572968,57.06641274505478,86.46102814477953
Nairobi,Dagoretti,2025-04-01 23:18:21.952240,5119,50.706316020682,44.91346075259647,22.375478482860434,25.193755090235243,49.131917561949166,55.11611332127793,46.62436896351316,58.72796978931078
Nairobi,Dagoretti,2025-05-01 23:18:21.952240,8824,56.98946035998246,23.36488325978197,18.05389036546268,29.18199061134891,55.27229217108177,66.24221269660444,42.53919856589135,54.31306218851694
Nairobi,Dagoretti,2025-06-01 23:18:21.952240,12571,68.86496937167848,19.354265420939385,15.036387425897813,13.148172897974813,41.51746004252104,38.20988138077672,46.71696026173756,81.32240791757746
Nairobi,Dagoretti,2025-07-01 23:18:21.952240,13328,44.24627699871454,27.19372426632485,8.766994947602582,25.4837665446599,59.77826846719702,39.10216454412569,70.73487864018459,76.6424483135383
Nairobi,Dagoretti,2025-08-01 23:18:21.952240,11815,87.33041643003591,26.571164329009655,22.813259582789872,13.912908013942118,55.65714740387382,54.467640881530556,58.92358050949339,71.48530148743569
Nairobi,Dagoretti,2025-09-01 23:18:21.952240,3528,79.07565434128999,23.962866992432524,18.719570834273178,24.114188178755867,32.886644193652806,60.84218099615136,51.166828145271346,40.42393444761303
Nairobi,Dagoretti,2025-10-01 23:18:21.952240,3417,61.45141439837523,33.02692838124973,15.430709837625983,26.904174869745155,65.49966772636728,33.73842365127414,34.78516467567373,46.08793428297953
Nairobi,Dagoretti,2025-11-01 23:18:21.952240,7459,51.602072659968044,32.480309689557494,21.626464063987143,15.126159341981392,64.04289942811738,46.999746331704074,83.2335917289324,62.09627758261345
Nairobi,Dagoretti,2025-12-01 23:18:21.952240,13574,81.77486737001671,15.424384507093151,15.810038701536284,28.24755428216793,33.00213565519604,40.26042876130313,33.97672417434123,66.96541073873394
Nairobi,Dagoretti,2026-01-01 23:18:21.952240,2689,41.59857514446901,23.39500782181655,11.251538155326921,18.896670831991035,68.40922613719272,72.98020790502454,61.01945214489195,44.05065298203445
Nairobi,Dagoretti,2026-02-01 23:18:21.952240,13697,49.81697373305863,26.47706252935245,9.684350185470985,28.424928282397136,63.23732391790729,56.55848073008431,49.597042692459425,58.96938620387019
Nairobi,Kamukunji,2024-03-01 23:18:21.952240,3814,75.89506521487579,26.24359333886033,21.124448286519375,21.048957986548686,25.956043468912284,55.75208210105828,80.70061518615896,54.08785947136107
Nairobi,Kamukunji,2024-04-01 23:18:21.952240,5177,39.120137145052766,44.08330461110501,17.03184847985691,23.574301082415047,58.26655751585016,50.87163153910448,51.596505951496155,64.15067872936537
Nairobi,Kamukunji,2024-05-01 23:18:21.952240,12921,78.3241537981607,34.35202906293253,11.940150590786892,20.769008914098944,61.44824340184419,30.888631609913784,34.15303813591136,76.96375828981327
Nairobi,Kamukunji,2024-06-01 23:18:21.952240,3446,85.17313164771012,20.822388296175703,18.768661757376726,12.74994712042047,63.64044370440634,45.83839996000408,67.64174557644714,86.39202435858897
Nairobi,Kamukunji,2024-07-01 23:18:21.952240,4962,33.452430472939206,25.23841413101392,23.292891808351538,32.67804504777183,52.17771562078576,54.72960472107955,42.48918095096872,69.85247211544294
Nairobi,Kamukunji,2024-08-01 23:18:21.952240,9518,38.46203383829403,42.34053832761316,16.579833795852174,13.960024557002253,50.618611477381926,35.13755470752429,70.52866417611244,73.43386729843733
Nairobi,Kamukunji,2024-09-01 23:18:21.952240,12613,59.727424713637184,41.77991271268766,5.660398062559581,26.576503291097644,45.39008921644161,55.97265919654847,73.40859327259696,88.13056084066021
Nairobi,Kamukunji,2024-10-01 23:18:21.952240,4527,41.65395586991993,34.044217799784676,22.93401228831473,14.799995996180286,56.33187278991662,43.535013053211884,57.399508844546546,87.3671368783373
Nairobi,Kamukunji,2024-11-01 23:18:21.952240,9591,79.59228996767766,22.347875067119066,22.950815876274078,12.982764961713047,26.668981203149176,33.74731988727224,65.64730980682232,56.337934322482624
Nairobi,Kamukunji,2024-12-01 23:18:21.952240,13879,65.77348097704368,35.9255580945084,17.26919452764939,24.763815230306413,59.288412534755366,36.6456116972667,67.56559541641082,80.16361089185472
Nairobi,Kamukunji,2025-01-01 23:18:21.952240,4819,39.47314743651284,41.62191118012271,10.274033169413567,14.593196186660087,33.25651078460766,34.84346195294409,48.0670702925179,61.591304077555534
Nairobi,Kamukunji,2025-02-01 23:18:21.952240,9276,56.03496112262616,37.65775378248174,12.666602040494794,11.76680434013114,35.8128106394126,73.43854270448155,44.740094254098985,69.70758926553688
Nairobi,Kamukunji,2025-03-01 23:18:21.952240,5618,92.11863922571902,32.562960492691445,9.07319805711014,19.601326368251826,34.895614147134005,44.511126260538816,46.2956064988996,88.51374631545123
Nairobi,Kamukunji,2025-04-01 23:18:21.952240,3477,89.45204044168227,26.237717289828336,9.027345068266598,33.19892645749411,28.779758176124815,28.503114807038866,79.5213844522398,46.76678749061761
Nairobi,Kamukunji,2025-05-01 23:18:21.952240,9923,74.21115592698979,36.46376634180179,9.689862327667033,14.482313551009408,54.02242417423965,40.27807849052806,71.15861338118606,69.59688059003359
Nairobi,Kamukunji,2025-06-01 23:18:21.952240,7529,70.55873857599528,42.53665819548493,14.913435526642001,15.667679149795553,22.6658310482488,71.33185486312226,64.06070980250709,73.99866994509513
Nairobi,Kamukunji,2025-07-01 23:18:21.952240,8234,93.49624616860623,22.19259376415482,14.865039870517355,21.66587020760261,38.74313319099922,28.118351526322645,41.44592616441565,62.42762472728596
Nairobi,Kamukunji,2025-08-01 23:18:21.952240,8409,31.446767887525056,30.534425516811314,11.625997490419483,13.267080616975557,63.29106577541149,57.569819897286656,68.14252711775768,52.756839760468765
Nairobi,Kamukunji,2025-09-01 23:18:21.952240,5769,64.88481786275092,40.04220145259157,12.886242050647496,29.856833262321597,29.535375684664785,72.0946504668244,49.433501910855824,77.15815629056617
Nairobi,Kamukunji,2025-10-01 23:18:21.952240,13170,51.0973419778842,17.475093161822755,13.863393771874948,19.291355442506607,66.83023675419605,64.42191171514848,32.76821397612214,83.46883818209795
Nairobi,Kamukunji,2025-11-01 23:18:21.952240,4912,32.80044686080111,44.25436543493716,9.070014896307164,18.239955150877105,58.7185102013685,58.99970575453158,80.47446442570228,40.814327148358146
Nairobi,Kamukunji,2025-12-01 23:18:21.952240,9039,88.35856105608374,19.695084645918023,20.887436777978152,21.603099968280112,25.505093258395902,76.76310684925419,83.03025236915249,76.79977764521365
Nairobi,Kamukunji,2026-01-01 23:18:21.952240,4009,64.79251152474393,20.282148516623806,5.229121282634901,24.761476673101438,37.00698687507975,51.93390948349183,71.08959094986517,54.8954457978295
Nairobi,Kamukunji,2026-02-01 23:18:21.952240,8470,30.29429772802992,23.23114847324544,22.7619633366639,21.536623491326942,35.44244077502503,69.93035930260785,74.48052204770192,66.99084334959772
Nairobi,Embakasi,2024-03-01 23:18:21.952240,6082,78.50319097653036,38.36456436131793,6.3481205705371195,22.83146601981376,43.63004082494183,50.507430793603845,47.74447555920939,88.40867762674726
Nairobi,Embakasi,2024-04-01 23:18:21.952240,13020,38.67479079815604,31.07021383858168,24.411521625922543,22.023142560894506,37.85372113775004,75.79660618713214,38.08361339539984,80.55805890289682
Nairobi,Embakasi,2024-05-01 23:18:21.952240,7402,72.41497851640878,37.30800308150592,14.095845548731651,28.85568801855559,54.078317347502285,36.782325396720466,53.13566621389592,83.00948172654401
Nairobi,Embakasi,2024-06-01 23:18:21.952240,3009,71.2237287609274,36.50851183070158,15.108603947826039,33.190827519359075,39.28421833595298,67.01114041425078,74.20565570250395,57.80195284219368
Nairobi,Embakasi,2024-07-01 23:18:21.952240,6113,53.78340080918564,23.488834754090817,6.23552476532608,31.324704543834798,45.03538855179139,71.42407562244043,58.302692325967,71.55527732055293
Nairobi,Embakasi,2024-08-01 23:18:21.952240,10168,79.96732102854754,38.678910812276854,21.42840012468544,14.204455044713479,42.89775192170541,67.23904472803234,64.14240706014067,72.45690961631043
Nairobi,Embakasi,2024-09-01 23:18:21.952240,9354,82.11678452573923,34.05571846715071,19.486561039473752,28.154628326753794,51.259632147238904,77.82150526862364,57.93579550212553,74.40951790147659
Nairobi,Embakasi,2024-10-01 23:18:21.952240,7769,41.579982921893944,15.965344683924986,15.765805628586218,20.24172968268109,20.85988395698329,42.8912346949872,72.87151677540083,45.76920745894161
Nairobi,Embakasi,2024-11-01 23:18:21.952240,2518,32.22538185776925,37.71254407259522,17.043993118069682,21.225723868098317,68.84497565209536,36.79131091125355,71.75845604118439,66.88940689916579
Nairobi,Embakasi,2024-12-01 23:18:21.952240,6817,31.626466430410698,33.384735541552025,14.011415082293595,13.516978067802546,69.67799761308768,71.53269565723531,80.96172697112361,89.03702876894982
Nairobi,Embakasi,2025-01-01 23:18:21.952240,13407,79.27148455098634,33.69417686297418,5.30901932441072,34.70548716630928,30.964314318480106,64.04810908281803,53.510708135757056,81.05707189035164
Nairobi,Embakasi,2025-02-01 23:18:21.952240,2574,51.1157626185493,19.746456352497958,24.312690474782215,32.42968534611995,40.78220022870282,69.86663505398121,81.34119870227235,59.25796322486263
Nairobi,Embakasi,2025-03-01 23:18:21.952240,6975,91.71702495839233,39.04137557962467,6.406924859033776,27.566424001022806,64.27398608827926,42.36871224807655,84.53056660392178,56.741548878704286
Nairobi,Embakasi,2025-04-01 23:18:21.952240,9010,48.59543981330137,36.871283548099925,18.279255175021788,24.648630715912063,61.940389571586685,28.51903258248705,57.84411661888289,73.79122760563843
Nairobi,Embakasi,2025-05-01 23:18:21.952240,2694,31.39006616035884,23.346701898791537,15.26215905095637,26.672618935791185,28.497242138752814,51.3720715350854,69.57574156642642,77.22001219123973
Nairobi,Embakasi,2025-06-01 23:18:21.952240,12054,56.40396089181887,25.37788944380996,9.538975005664165,18.91239857819017,24.0510740159018,38.77436098680448,78.07412259366887,88.05441105124994
Nairobi,Embakasi,2025-07-01 23:18:21.952240,12652,65.93737519219924,25.285745183872812,22.673647956140243,15.533825310075642,52.07645723937446,48.30553137421086,81.25001957402147,86.41813520001693
Nairobi,Embakasi,2025-08-01 23:18:21.952240,7900,79.92999908691695,25.75006038320048,9.245044711203684,29.89768920133874,27.10766293254812,68.75230165480724,68.43712396389384,45.3672188576397
Nairobi,Embakasi,2025-09-01 23:18:21.952240,5975,93.76377696895396,21.11922013018592,14.31978833638367,16.91281261665042,47.643673335414974,76.37884122639582,69.19998875549484,75.9413197618676
Nairobi,Embakasi,2025-10-01 23:18:21.952240,14140,31.985682549190372,18.802409051995802,10.129866410977975,12.396727850423776,55.4833480627275,53.1536227105189,75.0787349516103,77.20324880455689
Nairobi,Embakasi,2025-11-01 23:18:21.952240,8506,39.45636599196035,42.810843252399756,11.901432836131145,25.526675523754957,21.04450917592552,42.03330392225416,48.30285154878864,65.74747975517208
Nairobi,Embakasi,2025-12-01 23:18:21.952240,12959,76.1053228908649,32.428140381556844,24.557828670077903,12.26974780587634,36.97193273668137,59.44954300298492,53.594784654810795,58.756420961578584
Nairobi,Embakasi,2026-01-01 23:18:21.952240,3103,33.27922881785126,21.485144956024776,9.54723322418422,17.259562337621638,42.04741902634688,70.13507782549613,78.64442223238609,47.4342670658488
Nairobi,Embakasi,2026-02-01 23:18:21.952240,9315,86.92769323027858,24.256412303202048,19.96292776737789,31.98534969290142,65.64631284810605,34.863671529110434,57.205944400830674,87.87059490144023
Nairobi,Kibra,2024-03-01 23:18:21.952240,13531,89.82397698758274,26.70624209669257,12.438567587672795,34.01785603515161,50.762945683784935,76.31223989131729,81.83867113907449,64.04789141158236
Nairobi,Kibra,2024-04-01 23:18:21.952240,14252,36.09815251527135,33.012925513889755,15.757309384027266,27.89186828952581,20.822228819061692,52.020246996334905,58.70634718658199,57.652494000773444
Nairobi,Kibra,2024-05-01 23:18:21.952240,9795,31.278188979556877,17.442143713600263,16.006360399091477,20.132164943950308,48.558352898507884,31.044294196448227,80.91989175183251,89.6934798021991
Nairobi,Kibra,2024-06-01 23:18:21.952240,2255,89.18134296994782,37.49883829972249,12.15504071098171,15.92388437955581,47.12784422177978,79.62134932905107,39.81679695819907,85.5866771282037
Nairobi,Kibra,2024-07-01 23:18:21.952240,9081,65.32338518782844,24.969082192410575,13.06259227785915,34.19093347076321,36.0639069939961,52.34403662332535,73.52481851880621,62.29248997537143
Nairobi,Kibra,2024-08-01 23:18:21.952240,13745,73.98997167927098,18.23930584941352,9.06503489700657,29.347935406271443,27.611912435517475,50.22253389015907,69.06451327857616,87.91947732431515
Nairobi,Kibra,2024-09-01 23:18:21.952240,6790,89.1577121398973,35.07066290036671,19.362744850699016,16.120689888249643,53.499115054238786,42.544236926522,31.750368443993963,43.45981896820636
Nairobi,Kibra,2024-10-01 23:18:21.952240,6325,41.410916659935396,29.243158292209266,24.339446822468954,12.398226229616876,22.2517467265104,65.70705673565884,39.23410402923241,53.42792399837258
Nairobi,Kibra,2024-11-01 23:18:21.952240,4767,48.06137719247019,23.086031055921758,13.834101790502473,12.123026043912388,27.21322667232553,44.36530907674455,57.44430816978458,77.54718436016114
Nairobi,Kibra,2024-12-01 23:18:21.952240,5684,43.50824680693033,17.55504104955922,24.83878408418957,32.88216917102647,58.486166865642836,73.21030871943395,56.69106940945774,62.07188353238325
Nairobi,Kibra,2025-01-01 23:18:21.952240,5481,65.89058877990149,28.055575929822126,21.85459514503674,24.31383469244926,61.160220807618444,73.48671463664708,62.89352177140839,60.34613825903729
Nairobi,Kibra,2025-02-01 23:18:21.952240,14415,75.87407968003922,34.254755158930784,12.67712883820655,30.341771908357885,46.81834969778541,45.12880092411763,74.49993888250543,45.857493656836425
Nairobi,Kibra,2025-03-01 23:18:21.952240,12715,47.89340229842813,23.70431578393372,24.465492529669646,30.58120813253695,25.703046177647337,74.201329398164,79.98462379863952,60.89670863869334
Nairobi,Kibra,2025-04-01 23:18:21.952240,5916,51.083914317154324,30.44956332628053,21.36324354614397,21.208021174042262,53.55742600749447,39.45468435993443,71.12896049638022,69.92271234601368
Nairobi,Kibra,2025-05-01 23:18:21.952240,4269,76.05067195837321,34.314642828476636,14.385072446338148,11.10728863715049,31.14563035064448,73.315369477405,83.72117711606742,88.23958714845827
Nairobi,Kibra,2025-06-01 23:18:21.952240,14033,33.36851283125508,16.690281538449746,7.40028519733251,29.980919239164944,45.05873678291299,62.3964038456953,31.118920085104154,66.36461227916007
Nairobi,Kibra,2025-07-01 23:18:21.952240,5172,39.391238011089285,22.614980628720538,22.63899160028395,17.774891914105474,27.40827594181627,60.525999645533716,52.75075172392341,59.53818217767902
Nairobi,Kibra,2025-08-01 23:18:21.952240,14448,38.95488190776603,17.169504151747113,5.12165095822867,23.610868481689494,61.726852716348866,71.58674894071699,56.99131402343053,45.09194548660734
Nairobi,Kibra,2025-09-01 23:18:21.952240,10456,39.02007773851253,18.50820310286975,14.792151092605568,12.390520632525472,31.106295945070656,72.25606846650314,30.13195595222996,51.84299691845095
Nairobi,Kibra,2025-10-01 23:18:21.952240,3860,85.30570811769749,18.688290506000975,7.24475137531555,32.96054971801672,62.54301958948403,54.112432632317905,44.76200284037963,76.23999801837348
Nairobi,Kibra,2025-11-01 23:18:21.952240,13706,36.40481240102924,27.530526519704402,15.772168773305085,24.369603802890417,44.69571296976352,49.04774990931129,74.05297756662907,71.15861448448038
Nairobi,Kibra,2025-12-01 23:18:21.952240,2789,66.69691070137151,30.84282988525848,12.613044224179259,32.345107136825526,28.551519501357745,72.46973166578428,57.09170889916575,58.86127469157739
Nairobi,Kibra,2026-01-01 23:18:21.952240,4566,83.79821326670721,24.18098531872967,13.199607596482307,33.026800027400114,59.9563334325006,66.98344653589706,41.542888308700576,64.03837702812802
Nairobi,Kibra,2026-02-01 23:18:21.952240,6076,61.29246654995481,42.80634916794768,20.307996404043163,24.77463874975162,66.83206325960472,57.33908743499483,50.88294584879571,66.10384408430663
Mombasa,Changamwe,2024-03-01 23:18:21.952240,14489,39.70434738425821,34.774778723564125,15.736583495675074,23.2301692111519,59.08670703920338,45.123586605774776,80.8158282267796,71.98171390247431
Mombasa,Changamwe,2024-04-01 23:18:21.952240,13069,38.337013154259566,41.2782004430934,12.631620675005417,31.827500006064444,44.19219318017375,33.3951160974365,56.500228750347546,71.88494230752609
Mombasa,Changamwe,2024-05-01 23:18:21.952240,5036,79.74143598361718,35.58267919324312,8.568694582662157,18.727633742842734,22.375009410557084,37.96499921237187,69.47189296404814,75.10264024466485
Mombasa,Changamwe,2024-06-01 23:18:21.952240,9157,65.9291561240118,42.269895454100165,17.001909075721542,29.035871178343374,58.626869052713204,48.36211437494053,50.00908627132747,87.45920375538094
Mombasa,Changamwe,2024-07-01 23:18:21.952240,9443,36.33126568413923,34.72815747108417,6.331791777642842,18.300817668470028,58.490749780819314,62.903098703597,35.86064822584989,48.856689720482535
Mombasa,Changamwe,2024-08-01 23:18:21.952240,9156,60.74328880364045,41.16891422262104,14.969929665667115,30.597462818298375,69.33684051056747,33.534081976486455,83.60542675287462,53.22102765545452
Mombasa,Changamwe,2024-09-01 23:18:21.952240,3121,68.8229745539851,30.142619930948534,19.28143530409207,31.31339520715087,56.8963324993397,32.32808288963199,75.90612824278104,62.8514406386504
Mombasa,Changamwe,2024-10-01 23:18:21.952240,9778,49.217205494936344,23.754348131325415,15.92271432756296,20.514855189838038,24.15341134127447,50.846878861198434,39.360793227552506,67.27704530913398
Mombasa,Changamwe,2024-11-01 23:18:21.952240,13143,38.952387817544164,19.372496126200943,14.406127465727385,21.172075642437083,37.49574723227139,63.2179878712477,33.89992666251566,47.31558605746334
Mombasa,Changamwe,2024-12-01 23:18:21.952240,10390,30.53117084784789,27.725053289089168,14.766887269986857,15.9116163292558,61.18745788578329,54.21990089317129,59.42340623820043,75.99149044389011
Mombasa,Changamwe,2025-01-01 23:18:21.952240,13116,38.934333904087055,28.852657367306158,10.13875541590344,31.781797932941224,35.78447020445227,52.98737445596589,51.81442510905468,81.79028434958109
Mombasa,Changamwe,2025-02-01 23:18:21.952240,4379,49.90292323643777,29.06766618476392,24.314309084631383,34.593232438776454,46.97422507198036,69.68664173967353,74.7248176319479,65.97347549514184
Mombasa,Changamwe,2025-03-01 23:18:21.952240,8372,92.26556801460154,16.78375373447366,8.077062787169185,17.47288144520378,21.341061192194527,73.41359042968156,64.33147220121782,78.1292261176306
Mombasa,Changamwe,2025-04-01 23:18:21.952240,5850,42.25709938307015,27.005353510883907,18.972300055236495,20.38791050908395,48.10235731669886,27.889351196970964,74.47519300534447,70.00930526448374
Mombasa,Changamwe,2025-05-01 23:18:21.952240,7053,40.172703090042354,27.973646159433315,15.639282478351253,32.19437460140753,25.40929531863881,67.68556254634481,50.836754691373756,62.4929029950667
Mombasa,Changamwe,2025-06-01 23:18:21.952240,3260,65.50864523332089,31.268029274719105,7.3754648232839966,11.292077064694325,27.160363418569577,29.026252327517916,81.76971963701956,62.15306610798916
Mombasa,Changamwe,2025-07-01 23:18:21.952240,2549,58.57712548836141,17.783971285436603,8.254619721087352,26.126756193961413,36.24321403046046,56.55877593109739,77.52103001427903,56.01622556860229
Mombasa,Changamwe,2025-08-01 23:18:21.952240,2354,84.4268195012246,33.02386642226859,20.071028004556368,31.999674641883388,43.90336124617696,72.48925644539787,44.23931828251866,83.81131669035922
Mombasa,Changamwe,2025-09-01 23:18:21.952240,13974,71.63275602436127,16.458206187308036,12.746011001373805,26.77536307030083,35.71994498787794,25.3434064293578,62.44950787691407,73.78633999356956
Mombasa,Changamwe,2025-10-01 23:18:21.952240,8166,55.29944057909464,20.059359800713693,20.539490559875606,11.763884795488396,44.531255505354544,74.62874571415207,78.70982928464505,73.14580031605198
Mombasa,Changamwe,2025-11-01 23:18:21.952240,12378,37.12709789916641,34.48308837173745,13.901241512290587,26.208803171553914,36.21468967406668,72.04490341880276,81.43907838778713,62.89054400735108
Mombasa,Changamwe,2025-12-01 23:18:21.952240,5028,62.93961044670919,23.10676198222171,16.452727804950335,10.934969802207211,55.02333311141652,68.31398333857167,82.70062518945186,83.93499921409973
Mombasa,Changamwe,2026-01-01 23:18:21.952240,4014,72.92392742292556,20.58869745243041,13.095152278023356,29.581646348149796,62.6574852306563,76.28556332786879,63.213040176383345,77.41615532135978
Mombasa,Changamwe,2026-02-01 23:18:21.952240,4282,53.68963611011637,17.709380322716285,6.85751414666075,20.297775703800056,47.34078553039014,74.91915762510872,63.39203574703879,45.92178612348597
Mombasa,Jomvu,2024-03-01 23:18:21.952240,6994,30.252886036409915,36.332544977706526,13.778703457374316,17.03863278464164,33.47605267140828,77.0039832339861,43.23781634060044,89.49584298766648
